User_ID;Run;Phase;value;x0;x1;x2
28;1;sampling;-0.5732097096086846;0.6927433679651523;0.8158171113360575;0.3444067577928567
28;2;sampling;-0.1631133936958271;0.0448381756904188;0.571597257033731;0.1462454267235975
28;3;sampling;0.6419123566339814;0.7187713768754712;0.3453565040758397;0.4570096756088713
28;4;sampling;0.8669025761264926;0.9759378873901752;0.7814660277720307;0.8437900452639759
28;5;sampling;-1.238268043012938;0.5551143840748602;0.9416213625858932;0.0183258193751097
28;6;optimization;-0.4308531824142479;1.0;0.9605768487317362;0.954310744138903
28;7;optimization;0.5628860228283324;0.9788838703524786;0.7711020090433396;0.8452268270227208
28;8;optimization;-0.35740469161050425;0.9964356591156812;0.7279462379357743;0.8599742190793367
28;9;optimization;0.8088924786950531;1.0;0.6566193517062802;0.9472439219037784
28;10;optimization;2.3687218670382295;1.0;0.6908128643061339;0.851947100964223
28;11;optimization;1.5517070168216407;1.0;0.6415584322597846;0.7753881482778126
28;12;optimization;-1.8602926782650555;1.0;0.6854030406263146;0.6588517900647315
28;13;optimization;2.221214297976572;1.0;0.6059212935380813;0.855534866500958
28;14;optimization;1.9054990971652666;1.0;0.5107867455837076;0.8599755934130987
28;15;optimization;4.149447359074418;1.0;0.5405544063903854;0.859901425408735
28;16;optimization;2.766460858029903;1.0;0.5422505454843454;0.8604310530727288
28;17;optimization;2.9129423595583916;1.0;0.5439888454146826;0.860914161009674
28;18;optimization;4.278033254384678;1.0;0.545439425180079;0.8613045195363619
28;19;optimization;2.051150734564631;1.0;0.546522694672407;0.8615491700650966
28;20;optimization;1.8669200572701619;0.9933132518893748;0.547351564629827;0.8615849801088992
