iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,-0.8301082672416715,True,-0.8875804616605367,qnei,0.0,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,9.576400104667798,True,10.792940018642277,qnei,0.0,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,-1.21653991397448,3.9703957296334504,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,1.6020063526764379,True,2.9410018459201615,qnei,0.0,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,-1.21653991397448,3.9703957296334504,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,5.518135117658436,True,6.617980216077033,qnei,0.0,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,-1.21653991397448,3.9703957296334504,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-3.7255879874894635,True,-2.5711443618388934,qnei,0.0,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,-1.21653991397448,3.9703957296334504,griewank
6,-220.36371247814682,410.83003531813296,-600.0,19.708026600833577,-208.44344993766833,144.47061628419482,0.2968099023588877,-0.2704638935998749,True,-0.5672737959587626,qnei,0.29988619999494404,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,2.457045913300083,20.97867692846344,2.457045913300083,3.4964461547439067,-1.21653991397448,3.9703957296334504,griewank
7,591.2498781944129,598.6242192012254,-600.0,-173.2368298753269,-137.89531016184122,-600.0,-2.8796920931566055,1.7736687529378097,True,4.653360846094415,qnei,0.461697600025218,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,5.633547908815576,26.612224837279015,2.457045913300083,3.8017464053255736,-1.21653991397448,3.9703957296334504,griewank
8,371.7392547885634,495.7462828100526,-600.0,-65.53269524031688,-26.260374036361867,-530.8975465579786,-1.1823437221123707,1.8549395436272644,True,3.037283265739635,qnei,0.5418073000037111,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,3.9361995377713415,30.548424375050356,2.457045913300083,3.8185530468812945,-1.21653991397448,3.9703957296334504,griewank
9,454.5362238916888,523.5946211170527,-600.0,-97.82048121499474,-53.12739198917287,-545.558021126523,-1.6383449316599878,-1.197413789947477,True,0.4409311417125108,qnei,0.6464085000334308,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,4.392200747318959,34.94062512236931,2.457045913300083,3.8822916802632568,-1.21653991397448,3.9703957296334504,griewank
10,519.5801510916342,534.0501103441738,-552.9850948280615,-101.49671012742508,-15.284793923094258,-600.0,-1.9467977240261443,-15.463384718105207,True,-13.516586994079063,qnei,0.46827439998742193,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,4.700653539685115,39.641278662054425,2.457045913300083,3.9641278662054424,-1.21653991397448,3.9703957296334504,griewank
11,432.39524779829344,494.97260206013584,-554.3953849220295,-69.57295663037128,-8.171849789499513,-506.1788264941118,-1.067797661575289,5.713136691797187,True,6.780934353372476,qnei,0.7244398999609984,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,3.8216534772342596,43.46293213928868,2.457045913300083,3.951175649026244,-1.21653991397448,3.9703957296334504,griewank
12,414.8338316071177,544.4951598742565,-600.0,-129.54548679693767,-159.8545421725451,-600.0,-1.943730514022318,-2.8042235048932973,True,-0.8604929908709793,qnei,0.560649499995634,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,4.697586329681289,48.16051846896997,2.457045913300083,4.013376539080831,-1.21653991397448,3.9703957296334504,griewank
13,446.3579562179999,501.2602625984523,-555.7261772077684,-73.70470661522826,-5.084043261667066,-531.2123322246031,-1.2486004590967825,-6.927630612357798,True,-5.6790301532610155,qnei,0.5892281000269577,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,4.002456274755753,52.16297474372572,2.457045913300083,4.012536518748132,-1.21653991397448,3.9703957296334504,griewank
14,453.68661583602955,507.38914785954717,-564.992118557006,-84.4526516445796,-31.32979744250394,-504.03396362894006,-1.234880985377073,3.534066873830363,True,4.768947859207436,qnei,0.7450494000222534,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,3.988736801036044,56.15171154476177,2.457045913300083,4.010836538911555,-1.21653991397448,3.9703957296334504,griewank
15,108.83663667030407,449.0350033423957,-600.0,-10.156307919105444,-45.01603307231782,-484.3021348823166,-0.3433572467846324,-8.190659306236507,True,-7.847302059451874,qnei,0.4565529999672435,False,0.75,9,d672863a-747b-43d9-956e-71824647402d,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.2968099023588877,3.097213062443603,59.24892460720537,2.457045913300083,3.9499283071470246,-1.21653991397448,3.9703957296334504,griewank
