iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.8615395490477546,8.829605303959363,True,9.691144853007119,qnei,0.0,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8615395490477546,3.6153953647067256,3.6153953647067256,3.6153953647067256,3.6153953647067256,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,0.006360549547193837,-0.6887420436404172,True,-0.695102593187611,qnei,0.0,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,2.747495266111777,6.3628906308185025,2.747495266111777,3.1814453154092512,-0.8615395490477546,3.6153953647067256,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,-0.28063547255835886,-9.282240042519993,True,-9.001604569961634,qnei,0.0,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,3.0344912882173296,9.397381919035832,2.747495266111777,3.1324606396786105,-0.8615395490477546,3.6153953647067256,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.3880249615002915,-2.4944611307941784,True,-1.1064361692938869,qnei,0.0,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,4.141880777159262,13.539262696195093,2.747495266111777,3.3848156740487734,-0.8615395490477546,3.6153953647067256,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9146896549616432,0.3596858782699752,True,-1.555003776691668,qnei,0.0,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.8391661606973275,14.378428856892421,0.8391661606973275,2.8756857713784845,-0.8615395490477546,3.6153953647067256,griewank
6,411.9844341531065,-524.0334472913863,-112.33015743299104,-516.0909345835906,193.82899956855377,-412.4696706517534,-0.8021402989425919,-3.638719986453733,True,-2.836579687511141,qnei,0.33608799998182803,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.5559961146015624,17.934424971493982,0.8391661606973275,2.98907082858233,-0.8615395490477546,3.6153953647067256,griewank
7,600.0,-392.97688518012785,513.2110740125886,-517.6815973442154,30.80918258679835,-532.9009705231957,-2.322958723034524,-3.6264377028000903,True,-1.3034789797655661,qnei,0.28102379996562377,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,5.076814538693495,23.011239510187476,0.8391661606973275,3.2873199300267824,-0.8615395490477546,3.6153953647067256,griewank
8,561.5969624476222,-381.62243080413725,359.5108265023202,-453.7844426558168,39.67052303721588,-456.09903575770636,-1.084739106305492,14.661871272995771,True,15.746610379301263,qnei,0.4798090999829583,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.8385949219644626,26.849834432151937,0.8391661606973275,3.356229304018992,-1.084739106305492,3.8385949219644626,griewank
9,580.0927332469918,-418.31909580728694,324.97095675465295,-495.2049143198052,67.93645223519678,-481.9393854477585,-1.443052621779637,9.834349299643632,True,11.27740192142327,qnei,0.4068853000062518,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,4.196908437438608,31.046742869590545,0.8391661606973275,3.4496380966211717,-1.084739106305492,3.8385949219644626,griewank
10,388.5013933931095,-600.0,358.49158106998146,-489.8675086952716,24.365252805092087,-349.5084982531376,-1.073451232006541,10.703737736196402,True,11.777188968202942,qnei,0.4647209999966435,False,0.75,10,22f8a77d-1fe3-4aeb-bc28-acb011abd6d1,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.8273070476655118,34.87404991725606,0.8391661606973275,3.487404991725606,-1.084739106305492,3.8385949219644626,griewank
