iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,-0.546201326683265,-0.546201326683265,False,0.0,logei,0.0,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,-0.546201326683265,2.2637760264744466,2.2637760264744466,2.2637760264744466,2.2637760264744466,-0.546201326683265,2.2637760264744466,power_law_practice
2,0.30016628491122543,0.8735534453962619,0.005265304565574724,0.8212284183827663,0.5926518734399763,0.5926518734399763,False,0.0,logei,0.0,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,0.5926518734399763,1.1249228263512054,3.388698852825652,1.1249228263512054,1.694349426412826,0.5926518734399763,1.1249228263512054,power_law_practice
3,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.311445012039257,-0.311445012039257,False,0.0,logei,0.0,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,0.5926518734399763,2.0290197118304385,5.417718564656091,1.1249228263512054,1.8059061882186969,0.5926518734399763,1.1249228263512054,power_law_practice
4,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.30873777734457825,0.30873777734457825,False,0.0,logei,0.0,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,0.5926518734399763,1.4088369224466033,6.826555487102694,1.1249228263512054,1.7066388717756735,0.5926518734399763,1.1249228263512054,power_law_practice
5,0.9955002834343927,0.7926619192137531,0.6221792294411627,0.9889601476818849,1.3527697990354184,1.3527697990354184,False,0.0,logei,0.0,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.3527697990354184,0.3648049007557632,7.191360387858458,0.3648049007557632,1.4382720775716915,1.3527697990354184,0.3648049007557632,power_law_practice
6,1.0,0.04020282498376441,1.0,1.0,1.1421561814643695,1.1421561814643695,False,0.0,logei,0.2038374999538064,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.3527697990354184,0.5754185183268121,7.7667789061852694,0.3648049007557632,1.2944631510308782,1.3527697990354184,0.3648049007557632,power_law_practice
7,1.0,0.43781688459614104,0.0,1.0,0.8263076213868341,0.8263076213868341,False,0.0,logei,0.29055149998748675,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.3527697990354184,0.8912670784043475,8.658045984589616,0.3648049007557632,1.236863712084231,1.3527697990354184,0.3648049007557632,power_law_practice
8,0.3369797888191772,1.0,0.9369298802046382,1.0,1.2808699685774763,1.2808699685774763,False,0.0,logei,0.29692599998088554,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.3527697990354184,0.43670473121370534,9.094750715803322,0.3648049007557632,1.1368438394754152,1.3527697990354184,0.3648049007557632,power_law_practice
9,1.0,1.0,0.747461752675889,1.0,1.5674765555554753,1.5674765555554753,False,0.0,logei,0.35020169999916106,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.5674765555554753,0.15009814423570633,9.244848860039028,0.15009814423570633,1.0272054288932253,1.5674765555554753,0.15009814423570633,power_law_practice
10,1.0,1.0,1.0,1.0,1.7175746997911816,1.7175746997911816,False,0.0,logei,0.2824974000104703,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.0,9.244848860039028,0.0,0.9244848860039028,1.7175746997911816,0.0,power_law_practice
11,1.0,1.0,1.0,0.8934181847309608,1.6053855650110087,1.6053855650110087,False,0.0,logei,0.3123496999614872,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.1121891347801729,9.357037994819201,0.0,0.8506398177108365,1.7175746997911816,0.0,power_law_practice
12,0.9937393456237944,0.05562949026985631,0.9062182157248676,0.6252781751783657,0.6426553409942584,0.6426553409942584,False,0.0,logei,0.23980619997018948,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.0749193587969232,10.431957353616124,0.0,0.8693297794680103,1.7175746997911816,0.0,power_law_practice
13,0.006872589288791642,0.10755905939656918,0.2681344160702812,0.043437120379656635,-0.2426098609701592,-0.2426098609701592,False,0.0,logei,0.20058240002254024,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.9601845607613408,12.392141914377465,0.0,0.9532416857213435,1.7175746997911816,0.0,power_law_practice
14,0.02075833232420432,0.18921891202467123,0.9654452543964354,0.9323495872834301,0.6789820247187487,0.6789820247187487,False,0.0,logei,0.22844889998668805,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.038592675072433,13.430734589449898,0.0,0.959338184960707,1.7175746997911816,0.0,power_law_practice
15,0.7106463341110337,0.951668525124378,0.9873013184564752,0.8411522620359355,1.3350896113043134,1.3350896113043134,False,0.0,logei,0.23795350000727922,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.38248508848686824,13.813219677936766,0.0,0.9208813118624511,1.7175746997911816,0.0,power_law_practice
16,0.9648240234411988,0.9441375821325204,0.0018030357213982828,0.6971168387342509,0.7313568263311605,0.7313568263311605,False,0.0,logei,0.27992770000128075,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.9862178734600211,14.799437551396787,0.0,0.9249648469622992,1.7175746997911816,0.0,power_law_practice
17,0.9068257016607225,0.06957076777099425,0.766685453393436,0.005621448059156098,-4.281099476240704,-4.281099476240704,False,0.0,logei,0.23921809997409582,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,5.998674176031885,20.798111727428672,0.0,1.223418336907569,1.7175746997911816,0.0,power_law_practice
18,0.0,1.0,0.0,0.29457266876712135,-0.1264538821990698,-0.1264538821990698,False,0.0,logei,0.4193111000349745,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.8440285819902513,22.642140309418924,0.0,1.2578966838566068,1.7175746997911816,0.0,power_law_practice
19,0.8148182177748099,1.0,1.0,1.0,1.6078719732340792,1.6078719732340792,False,0.0,logei,0.4229922000085935,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.10970272655710245,22.751843035976027,0.0,1.1974654229461066,1.7175746997911816,0.0,power_law_practice
20,1.0,0.7281689946034587,0.9093274716354207,1.0,1.5011249231613544,1.5011249231613544,False,0.0,logei,0.34598789998563007,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.21644977662982723,22.968292812605853,0.0,1.1484146406302926,1.7175746997911816,0.0,power_law_practice
21,0.9646675445281512,0.8265623546401851,0.9198277949695304,0.4759732342803239,0.6971977579137575,-6.721957916368926,True,-7.419155674282684,logei,0.3128343000425957,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.0203769418774242,23.988669754483276,0.0,1.1423176073563464,1.7175746997911816,0.0,power_law_practice
22,0.0,0.1599598432839402,0.0,0.09632849027954397,0.39486840493559205,-1.2721445004043992,True,-1.6670129053399911,logei,0.4407958000083454,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.3227062948555894,25.311376049338865,0.0,1.1505170931517665,1.7175746997911816,0.0,power_law_practice
23,0.0922659351309249,0.0,0.7950011059355959,0.6322251078299868,0.39983562911333453,-0.9257786199509053,True,-1.3256142490642397,logei,0.4238976999768056,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,1.3177390706778471,26.629115120016714,0.0,1.1577876139137702,1.7175746997911816,0.0,power_law_practice
24,0.013230652134856828,1.0,1.0,0.8739861180411184,1.002601831292098,9.510592544603707,True,8.507990713311608,logei,0.40153079997980967,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.7149728684990837,27.344087988515795,0.0,1.1393369995214915,1.002601831292098,0.7149728684990837,power_law_practice
25,0.02663468833991056,0.9864123687024253,0.6110335084973549,0.8439671917789497,0.7729063554435497,-10.045411855281541,True,-10.81831821072509,logei,0.34982549998676404,False,True,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.9446683443476319,28.28875633286343,0.0,1.1315502533145372,1.002601831292098,0.7149728684990837,power_law_practice
26,0.0,1.0,1.0,0.7616945666228068,0.8633029321088991,3.1666435880486428,True,2.303340655939744,logei,0.22355409996816888,False,False,7,6fbcc3f8-bd96-4d58-9820-76d314c4b75c,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.8542717676822825,29.14302810054571,0.0,1.120885696174835,1.002601831292098,0.7149728684990837,power_law_practice
