User_ID;Run;Phase;value;x0;x1
36;1;sampling;-0.9652671859868774;379.1351848653667;-218.2991778943433
36;2;sampling;2.131472997214994;105.62370565279934;284.1949009102631
36;3;sampling;-3.6589965028463105;221.26042071405084;425.3492433822797
36;4;sampling;-0.6638489143552825;369.04309676327387;428.2753321459327
36;5;sampling;-0.3875340228609774;-484.77415990518045;-64.25804786738308
36;6;optimization;2.3015659588052517;100.83812407503252;278.353206349876
36;7;optimization;0.9689726677580862;113.8644256586062;294.2488354879848
36;8;optimization;2.5304602169263157;121.02123448333882;302.97477307382565
36;9;optimization;2.7325717755887307;126.3733887407356;309.47505332538947
36;10;optimization;1.2800428439872948;133.41631882768056;309.89522593126264
36;11;optimization;1.7492079673684886;148.61814656478083;309.3824639782876
36;12;optimization;-0.99446049002287;167.74337184148192;306.6372319128166
36;13;optimization;1.940023873378431;153.0280774169183;302.98643571769185
36;14;optimization;1.8630732891698727;153.07114193933552;295.9396337333827
36;15;optimization;2.603286237255621;152.48360379975918;298.1899447346405
36;16;optimization;2.088656340457065;487.0804618204428;387.2443033905684
36;17;optimization;3.082236338404557;492.6569728593268;385.3617013008419
36;18;optimization;1.1254148344532868;508.91065208882577;377.1637389528955
36;19;optimization;1.98653168629457;480.8113813638652;391.88347721720993
36;20;optimization;2.083289825279748;490.7227570815308;386.67981585584846
