iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5634129436430002,True,0.04961888038527951,logei,0.0,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.3398945909573787,True,-0.02612882397405264,logei,0.0,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.6096018290156275,True,-0.13690070157780443,logei,0.0,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-1.1187244475789124,True,-0.5020562435245561,logei,0.0,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.6160021747517065,True,-0.009341135206135998,logei,0.0,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.02603613979225064,0.4613793990748017,0.6305037054125225,0.5710646167935397,0.48825617272131494,True,-0.08280844407222476,logei,0.35023300000466406,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.5710646167935397,2.483836325362188,19.25434311090418,2.483836325362188,3.2090571851506966,0.5137940632577207,2.541106878898007,hartmann_3
7,0.0968634074861771,0.6470084128922674,0.6661505892142067,1.5616441761222914,1.3938681689047983,True,-0.1677760072174932,logei,0.3347993000061251,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.5616441761222914,1.4932567660334362,20.747599876937617,1.4932567660334362,2.9639428395625167,1.5616441761222914,1.4932567660334362,hartmann_3
8,0.06598721231985899,0.7791557926162371,0.6476636129281386,1.810044957120641,1.7262076281404968,True,-0.08383732898014418,logei,0.24639029998797923,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.810044957120641,1.2448559850350867,21.992455861972704,1.2448559850350867,2.749056982746588,1.810044957120641,1.2448559850350867,hartmann_3
9,0.09382555324373468,0.8465389622274196,1.0,0.032178628008307085,-0.02032364779428636,True,-0.052502275802593444,logei,0.2810165000264533,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.810044957120641,3.0227223141474204,25.015178176120124,1.2448559850350867,2.779464241791125,1.810044957120641,1.2448559850350867,hartmann_3
10,0.22363547855482452,0.8695405868380041,0.5998898840853258,2.0274708608325676,2.0568638259964245,True,0.02939296516385692,logei,0.25980259996140376,False,0,11,af773f8b-30f4-48d3-8683-fa759d98a019,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.0274708608325676,1.02743008132316,26.042608257443284,1.02743008132316,2.6042608257443285,2.0274708608325676,1.02743008132316,hartmann_3
