iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.39169999096609726,True,0.14540190856295926,qnei,0.0,False,0,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.9833329042041643,True,-0.3518764245191476,qnei,0.0,False,1,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-2.127203757537706,True,-1.3882955443279594,qnei,0.0,False,2,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,0.5734573995255636,True,0.6960736570885637,qnei,0.0,False,3,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.3422678732384817,True,0.07506999027121952,qnei,0.0,False,4,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,-0.12261625756300014,3.1775171997187277,hartmann_3
6,0.2501912895622684,0.07963049169884667,0.29522454022808026,-0.020016401736775203,0.06689985085887201,True,0.08691625259564721,qnei,0.35492399998474866,False,0,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.0749173438925026,20.112307021690697,2.7877030591884653,3.352051170281783,-0.12261625756300014,3.1775171997187277,hartmann_3
7,1.0,0.0,0.25700472321826584,-0.7119234331548356,-0.9434308099042068,True,-0.23150737674937116,qnei,0.3162942999624647,False,1,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7668243753105632,23.87913139700126,2.7877030591884653,3.411304485285894,-0.12261625756300014,3.1775171997187277,hartmann_3
8,0.3142814130730113,0.5113844533820469,0.24136506945786018,-0.7333562507887946,-1.7374692059086716,True,-1.004112955119877,qnei,0.34564359998330474,False,2,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7882571929445223,27.66738858994578,2.7877030591884653,3.4584235737432225,-0.12261625756300014,3.1775171997187277,hartmann_3
9,0.4768049490902213,0.1865351375631737,0.17842897394375393,-0.22738026227880176,0.48183631016655537,True,0.7092165724453572,qnei,0.3002565000206232,False,3,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.2822812044345295,30.94966979438031,2.7877030591884653,3.43885219937559,-0.12261625756300014,3.1775171997187277,hartmann_3
10,0.8661345267850701,0.2234462021341588,0.7695672454871383,0.36186921507922315,0.7053686430518396,True,0.3434994279726164,qnei,0.28544519998831674,False,4,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.36186921507922315,2.6930317270765043,33.642701521456814,2.6930317270765043,3.3642701521456813,0.36186921507922315,2.6930317270765043,hartmann_3
11,1.0,0.22461666314489073,0.0,-0.9542956733513641,-1.0311726541830304,True,-0.07687698083166628,qnei,0.32539559999713674,False,0,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.36186921507922315,4.009196615507092,37.65189813696391,2.6930317270765043,3.4228998306330825,0.36186921507922315,2.6930317270765043,hartmann_3
12,0.5763975087569675,0.20752115580411576,0.46222467411149576,-0.6565950759604791,-0.6373141397237543,True,0.019280936236724777,qnei,0.24198579997755587,False,1,8,44b08192-011e-4712-b294-722cf0645da4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.36186921507922315,3.7114960181162067,41.363394155080115,2.6930317270765043,3.446949512923343,0.36186921507922315,2.6930317270765043,hartmann_3
