iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,-0.2547279012158234,True,-0.5037679789659356,qnei,0.0,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,0.3711895794962601,True,-0.8042135002714734,qnei,0.0,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.4946946897499811,True,-0.6933701171324984,qnei,0.0,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.6997552458930081,True,-0.43743161084537474,qnei,0.0,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.8468383102803092,True,-0.5382603376768738,qnei,0.0,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,1.0,0.930499455099209,-0.42901529627308377,-1.1487830985858591,True,-0.7197678023127754,qnei,0.2790291999699548,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.4839162384288116,16.716814592458192,1.866836135273248,2.7861357654096985,1.1880648068824795,1.866836135273248,hartmann_3
7,0.10965062328885887,0.7660113944845485,0.7428185462069823,1.5723185238097008,0.8614313336016424,True,-0.7108871902080585,qnei,0.3329248999943957,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.5723185238097008,1.4825824183460268,18.19939701080422,1.4825824183460268,2.599913858686317,1.5723185238097008,1.4825824183460268,hartmann_3
8,0.14678260579557662,0.7062271152207772,0.894260841685724,2.1689855205605233,1.8032266227470084,True,-0.3657588978135149,qnei,0.24306660000002012,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.1689855205605233,0.8859154215952043,19.085312432399423,0.8859154215952043,2.385664054049928,2.1689855205605233,0.8859154215952043,hartmann_3
9,0.20589634742855875,0.6371820046301423,0.9897404071867073,1.276574139024629,0.47468840161936154,True,-0.8018857374052675,qnei,0.24224120000144467,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.1689855205605233,1.7783268031310986,20.86363923553052,0.8859154215952043,2.318182137281169,2.1689855205605233,0.8859154215952043,hartmann_3
10,0.5923308380884915,0.7258749239576302,0.8756320342352564,1.9538984546535512,1.6745952015516188,True,-0.2793032531019324,qnei,0.35848679998889565,False,0,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.1689855205605233,1.1010024875021764,21.964641723032695,0.8859154215952043,2.1964641723032696,2.1689855205605233,0.8859154215952043,hartmann_3
11,0.0,0.6832256013295213,0.8332502956471933,2.4679749618667235,2.2397433892876886,True,-0.22823157257903492,qnei,0.396055500023067,False,1,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.4679749618667235,0.5869259802890041,22.551567703321698,0.5869259802890041,2.0501425184837907,2.4679749618667235,0.5869259802890041,hartmann_3
12,0.0,0.6206080910105195,0.8291072074274359,2.839286956893017,3.6009184537014653,True,0.7616314968084485,qnei,0.27356559998588637,False,1,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.839286956893017,0.2156139852627108,22.767181688584408,0.2156139852627108,1.8972651407153673,2.839286956893017,0.2156139852627108,hartmann_3
13,0.1256627844631252,0.5673822277549669,0.8160581497285168,2.9228921751015395,2.422021525352059,True,-0.5008706497494804,qnei,0.42071199999190867,False,1,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9228921751015395,0.13200876705418807,22.899190455638596,0.13200876705418807,1.7614761888952766,2.839286956893017,0.2156139852627108,hartmann_3
14,0.7845826782254737,0.6217101878265613,0.8170699130255217,2.4777044901988567,2.4503859405170596,True,-0.027318549681797144,qnei,0.49270060000708327,False,1,7,1ac3d38a-2f36-4788-bd35-4709e62c21c6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9228921751015395,0.5771964519568709,23.47638690759547,0.13200876705418807,1.676884779113962,2.839286956893017,0.2156139852627108,hartmann_3
