dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
weber_fechner,value,logei,0.5,1.5,0.1505899216645416,15.384353063330476,0.0,2,4
weber_fechner,value,qnei,0.5,1.5,0.16295389571256425,16.045984754464506,0.0,2,4
