iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,-0.10261321534266647,True,-0.14372706945653002,qnei,0.0,False,1.2272371448916342,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.6112361197095751,True,-0.07028954638819729,qnei,0.0,False,1.2272371448916342,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,1.2272371448916342,True,-2.612445356891052,qnei,0.0,False,1.2272371448916342,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,-0.119642245701707,True,0.053914224418561446,qnei,0.0,False,4.339682501782686,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.8862586428410968,True,0.05811349020717127,qnei,0.0,False,4.339682501782686,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.2998956910955848,0.07488430371774049,0.7785303407059773,0.6224479385985037,0.0,0.6910922890756402,-0.0055006730539655475,-0.2077133984778076,True,-0.20221272542384205,qnei,0.349350799981039,False,4.339682501782686,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.972664636345903,42.59157374829761,4.127481461509251,7.0985956247162685,3.8396825017826863,4.127481461509251,hartmann_6
7,0.07532956896945903,0.11820398716296422,0.6141013067749881,0.4723741572029074,0.3162893363233149,0.5822835608678405,4.403868798102337,4.339682501782686,True,-0.06418629631965089,qnei,0.35257630003616214,False,4.339682501782686,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.403868798102337,3.5632951651896,46.15486891348721,3.5632951651896,6.593552701926745,4.403868798102337,3.5632951651896,hartmann_6
8,0.0,0.0,0.6076991402920329,0.42206929304256097,0.3846002894466743,0.7086269819368732,4.108623514556651,4.1389840037150085,True,0.030360489158357318,qnei,0.5600853000069037,False,4.903868798102337,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.403868798102337,3.858540448735286,50.0134093622225,3.5632951651896,6.251676170277812,4.403868798102337,3.5632951651896,hartmann_6
9,0.0,0.004125578350637992,0.6077914098148315,0.49926771223908495,0.3636268617438089,0.12296644575103163,-0.25164115091577677,-0.18458401114042194,True,0.06705713977535482,qnei,0.8325166000286117,False,4.903868798102337,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.403868798102337,8.218805114207713,58.23221447643021,3.5632951651896,6.47024605293669,4.403868798102337,3.5632951651896,hartmann_6
10,0.001374321807415519,0.4056225618162245,0.5820103603917969,0.399682220612608,0.34479604279453385,0.6396146951405149,4.23754025742733,4.564083185335899,True,0.32654292790856854,qnei,0.4122158999671228,False,4.903868798102337,8,d5555733-e898-4bc8-9347-bd92479785f5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.403868798102337,3.729623705864607,61.96183818229481,3.5632951651896,6.196183818229481,4.23754025742733,3.729623705864607,hartmann_6
