iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,1.2272371448916342,True,-0.3440650850588398,logei,0.0,False,1.2272371448916342,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,0.4704414748446871,True,0.09118089966096238,logei,0.0,False,2.071302229950474,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,-0.6608900051326883,True,-0.01959097794278941,logei,0.0,False,2.071302229950474,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.8430603560740721,True,-0.384746519889541,logei,0.0,False,2.071302229950474,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.4184160536487609,True,0.10796858842887902,logei,0.0,False,2.071302229950474,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.3104474652198819,6.656716498072055,hartmann_6
6,0.08713634076516992,0.636227832781738,0.12440618603153793,0.9668215321489966,0.9565642099092236,0.0,-0.4981640250678622,-0.463662745505072,True,0.0345012795627902,logei,0.392559900006745,False,1.8104474652198819,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.4653279883598,46.13975039783983,6.395861733341463,7.6899583996399725,1.3104474652198819,6.656716498072055,hartmann_6
7,0.30787069876571427,0.5658463351599815,0.41994617545370394,0.3965071197416459,0.525515888430688,0.5138187870665729,1.1704241130394462,1.119957829456968,True,-0.050466283582478066,logei,0.41665690002264455,False,1.8104474652198819,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.796739850252491,52.936490248092326,6.395861733341463,7.562355749727475,1.3104474652198819,6.656716498072055,hartmann_6
8,0.38684802797925255,1.0,0.7784856863386451,0.6826763957857873,1.0,0.0,5.293316043507053,1.8104474652198819,True,-3.482868578287171,logei,0.7258035999839194,False,1.8104474652198819,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.293316043507053,2.673847919784884,55.61033816787721,2.673847919784884,6.951292270984651,5.293316043507053,2.673847919784884,hartmann_6
9,0.39451882770094915,1.0,1.0,0.0,1.0,0.0,-0.42427085458928326,-0.35946340675686167,True,0.0648074478324216,logei,0.4374330000136979,False,5.793316043507053,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.293316043507053,8.39143481788122,64.00177298575844,2.673847919784884,7.111308109528715,5.293316043507053,2.673847919784884,hartmann_6
10,0.3653126793012006,1.0,1.0,0.7712010480344226,0.5881737882689028,0.055870276941138476,4.118379963428725,4.265082652227597,True,0.1467026887988716,logei,0.4440967999980785,False,5.793316043507053,11,113c062b-9a82-4f91-8fc3-de081293e2ef,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.293316043507053,3.848783999863212,67.85055698562165,2.673847919784884,6.785055698562165,4.118379963428725,3.848783999863212,hartmann_6
