iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.9586702514132849,True,-0.3318723255097098,qnei,0.0,False,1.2272371448916342,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-1.9905136385466204,True,-1.4458626402467598,qnei,0.0,False,1.2272371448916342,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,0.2112513988085593,True,0.4937301091718831,qnei,0.0,False,1.2272371448916342,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.2824787103633238,8.249642673655261,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-1.3170643057717517,True,-0.6644047295960276,qnei,0.0,False,1.2272371448916342,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.2824787103633238,8.249642673655261,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,0.3251971733803528,True,-0.9899035861922677,qnei,0.0,False,1.2272371448916342,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.6723661063241012,0.20041580030250628,0.6481046519923211,0.6141691180126453,0.053509445145896777,0.7059915112020099,0.10158304320075351,-0.07534433859658335,True,-0.17692738179733686,qnei,0.43380689999321476,False,1.8151007595726205,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.865580920091183,48.492887187720726,6.652063203719317,8.08214786462012,1.3151007595726205,6.652063203719317,hartmann_6
7,0.5559561040696737,0.7469831989029145,0.302799373418347,1.0,0.5460596555044639,0.7040174923681364,-0.6662034915010753,-1.0651384501746723,True,-0.3989349586735971,qnei,0.8726505999802612,False,1.8151007595726205,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.633367454793012,57.126254642513736,6.652063203719317,8.160893520359105,1.3151007595726205,6.652063203719317,hartmann_6
8,0.51291695066592,0.3863139832715644,0.5947334741988399,0.5044361547748827,0.20674754016012464,0.5807213693597293,1.8465180844546825,0.7036929690499445,True,-1.142825115404738,qnei,0.5109920999966562,False,1.8151007595726205,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8465180844546825,6.120645878837255,63.246900521350994,6.120645878837255,7.905862565168874,1.8465180844546825,6.120645878837255,hartmann_6
9,0.4743120313254425,0.30810905870439037,0.44167201541156337,0.15801059173125187,0.1312855126369002,0.8863960129974037,1.6420386054925828,2.3465180844546825,True,0.7044794789620996,qnei,0.40341510000871494,False,2.3465180844546825,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8465180844546825,6.3251253577993545,69.57202587915035,6.120645878837255,7.7302250976833715,1.6420386054925828,6.3251253577993545,hartmann_6
10,0.46078439098583246,0.340844894062807,0.6216193878207594,0.0,0.0,1.0,0.853857283156011,1.6164586307689728,True,0.7626013476129618,qnei,0.5117182999965735,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8465180844546825,7.113306680135926,76.68533255928627,6.120645878837255,7.668533255928627,1.6420386054925828,6.3251253577993545,hartmann_6
11,0.44329354766971335,0.2391222757158452,0.0942031809807886,0.048606729243947606,0.2691241103291241,0.8165857141077688,2.0549201877604504,2.1420386054925826,True,0.08711841773213225,qnei,0.431615800014697,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.0549201877604504,5.912243775531486,82.59757633481775,5.912243775531486,7.508870575892522,1.6420386054925828,6.3251253577993545,hartmann_6
12,0.4815100338115912,0.9185914558958184,0.3852568332282115,0.08586870032234643,0.1913806643411211,0.8388408096851439,-0.3073541858725106,-0.05159215271416567,True,0.25576203315834495,qnei,0.5694735000142828,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.0549201877604504,8.274518149164448,90.8720944839822,5.912243775531486,7.57267454033185,1.6420386054925828,6.3251253577993545,hartmann_6
13,0.3627752162263332,0.20103066146101914,0.3334301242239195,0.20742695247596088,0.21550735217855058,1.0,1.8787248091903948,2.1420386054925826,True,0.2633137963021879,qnei,0.418956600013189,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.0549201877604504,6.088439154101542,96.96053363808373,5.912243775531486,7.458502587544903,1.6420386054925828,6.3251253577993545,hartmann_6
14,0.5153968160895681,0.3258225980047653,0.0,0.18435944633119078,0.16792517782983646,1.0,0.5112831196676672,-1.3812282995355907,True,-1.8925114192032577,qnei,0.35142820002511144,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.0549201877604504,7.45588084362427,104.416414481708,5.912243775531486,7.458315320122,1.6420386054925828,6.3251253577993545,hartmann_6
15,0.42526488789964123,0.18808232712729375,0.321328200402626,0.0838454244458639,0.22436663883352073,0.8450868644884538,2.633104616366025,2.1420386054925826,True,-0.4910660108734426,qnei,0.4405667000100948,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.633104616366025,5.334059346925912,109.75047382863391,5.334059346925912,7.316698255242261,1.6420386054925828,6.3251253577993545,hartmann_6
16,0.334882640306862,0.22782481516186373,0.44713040656567,0.15884003568726063,0.22356209323045753,0.9543587244301727,2.5358064046537176,2.1420386054925826,True,-0.393767799161135,qnei,0.3974708000314422,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.633104616366025,5.4313575586382195,115.18183138727214,5.334059346925912,7.198864461704509,1.6420386054925828,6.3251253577993545,hartmann_6
17,0.4966875585581584,0.33388393099402314,0.37718742887302475,0.00045020783085085854,0.0,0.939378733320714,-0.2781247015470097,0.3468652484456309,True,0.6249899499926406,qnei,0.5482107000425458,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.633104616366025,8.245288664838947,123.42712005211109,5.334059346925912,7.26041882659477,1.6420386054925828,6.3251253577993545,hartmann_6
18,0.3308697084102461,0.19720476587106664,0.14680624136860349,0.0,0.3266920339837022,0.8283305748688616,1.8097073840294877,2.1420386054925826,True,0.3323312214630949,qnei,0.5079699999769218,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.633104616366025,6.157456579262449,129.58457663137355,5.334059346925912,7.19914314618742,1.6420386054925828,6.3251253577993545,hartmann_6
19,0.3035672739178531,0.32949727287536545,0.5521826018314372,0.04868039743721209,0.12607743755852466,1.0,1.142100644476817,1.4548227201219408,True,0.3127220756451239,qnei,0.5154122000094503,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.633104616366025,6.82506331881512,136.40963995018868,5.334059346925912,7.179454734220457,1.6420386054925828,6.3251253577993545,hartmann_6
20,0.46822236511835336,0.1604399781298277,0.3302211359225319,0.22065409719275397,0.2714703033915262,0.7832529987828397,5.011753917995675,2.1420386054925826,True,-2.869715312503092,qnei,0.36323299998184666,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,2.9554100452962624,139.36504999548495,2.9554100452962624,6.968252499774247,1.6420386054925828,6.3251253577993545,hartmann_6
21,0.45355128730682825,0.3067375903256594,0.5592665031965743,0.29519363226432527,0.17224840524199192,0.9470680107650675,2.423575032528838,2.1420386054925826,True,-0.28153642703625525,qnei,0.340425799950026,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,5.543588930763099,144.90863892624805,2.9554100452962624,6.900411377440383,1.6420386054925828,6.3251253577993545,hartmann_6
22,0.5925681152400031,0.30408879316565085,0.4040499378847422,0.24359245828321371,0.22650492620133952,0.9059343767204643,2.1517465151430173,1.8020955451386493,True,-0.34965097000436796,qnei,0.5340606000390835,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,5.81541744814892,150.72405637439695,2.9554100452962624,6.851093471563498,1.6420386054925828,6.3251253577993545,hartmann_6
23,0.4204743076553647,0.2591014791117105,0.09255660756108437,0.04725377098316954,0.3181227654038482,0.6556741823353803,2.684547881175034,2.1420386054925826,True,-0.5425092756824514,qnei,0.5393914000014775,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,5.282616082116903,156.00667245651385,2.9554100452962624,6.782898802457124,1.6420386054925828,6.3251253577993545,hartmann_6
24,0.5247879236824274,0.16256420120138088,0.5471180701078702,0.1737507052597337,0.11453192253615875,0.7951333719543737,2.0628684498560714,1.554400432955128,True,-0.5084680169009435,qnei,0.48728309996658936,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,5.904295513435866,161.91096796994972,2.9554100452962624,6.746290332081238,1.6420386054925828,6.3251253577993545,hartmann_6
25,0.3864107769478656,0.33470664318109866,0.3518431100961003,0.22320879527440304,0.2310218465317483,0.8386320914864891,3.9453272722631354,2.1420386054925826,True,-1.8032886667705528,qnei,0.4020569000276737,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,4.021836691028802,165.93280466097852,2.9554100452962624,6.637312186439141,1.6420386054925828,6.3251253577993545,hartmann_6
26,0.49220386152615025,0.12445528113831557,0.13655938697613204,0.0,0.33047743203557156,0.8760414243491702,1.1181069646313395,0.3795408333953997,True,-0.7385661312359398,qnei,0.3630827000015415,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,6.849056998660598,172.7818616596391,2.9554100452962624,6.6454562176784275,1.6420386054925828,6.3251253577993545,hartmann_6
27,0.36491229165004174,0.2198269042992193,0.09510896352999217,0.08655987033182046,0.2627952027740524,0.7566369252075541,3.2710721851743005,2.1420386054925826,True,-1.129033579681718,qnei,0.4151990000391379,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,4.696091778117637,177.47795343775675,2.9554100452962624,6.573257534731732,1.6420386054925828,6.3251253577993545,hartmann_6
28,0.43262470237986106,0.3475008289708223,0.16438599941356977,0.08487261219147088,0.5158916252285126,0.7620222117599885,0.9985574064341112,0.42475369491325976,True,-0.5738037115208514,qnei,0.34351060003973544,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.011753917995675,6.968606556857826,184.44655999461457,2.9554100452962624,6.587377142664806,1.6420386054925828,6.3251253577993545,hartmann_6
29,0.4336637701934893,0.25125778038159136,0.3445571705308732,0.15326479739759677,0.28902051575586635,0.6639420059838209,5.118756766294586,2.1420386054925826,True,-2.9767181608020037,qnei,0.5128341999952681,False,2.1420386054925826,10,5446c0de-d84a-4a9e-a841-3615095b3256,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.118756766294586,2.848407196997351,187.29496719161193,2.848407196997351,6.458447144538343,1.6420386054925828,6.3251253577993545,hartmann_6
