iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9467529428594246,0.1893203845397613,0.1792914104181076,0.3498892405959575,0.23054124658990593,0.13798518715803035,1.2272371448916342,True,1.0892519577336037,qnei,0.0,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.13798518715803035,7.829178776133907,7.829178776133907,7.829178776133907,7.829178776133907,0.13798518715803035,7.829178776133907,hartmann_6
2,0.6704457427727847,0.11507938212344748,0.8963093737046804,0.8581304890839089,0.00282703218662006,0.5414661617187942,-0.5962199473846147,0.5665102330754105,True,1.1627301804600252,qnei,0.0,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.13798518715803035,8.563383910676551,16.392562686810457,7.829178776133907,8.196281343405229,0.13798518715803035,7.829178776133907,hartmann_6
3,0.10685127402373995,0.2579549587609903,0.4168960406331027,0.4536161218532765,0.46814659094390065,0.9275167008723263,1.6253627904899914,1.2272371448916342,True,-0.3981256455983573,qnei,0.0,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6253627904899914,6.341801172801945,22.7343638596124,6.341801172801945,7.578121286537467,0.13798518715803035,7.829178776133907,hartmann_6
4,0.25877108942215044,0.18789021078453794,0.6705104740545001,0.9466187033519777,0.9228108754437514,0.8802499999234736,-0.627268417891426,1.1018268890303444,True,1.7290953069217703,qnei,0.0,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6253627904899914,8.594432381183363,31.328796240795764,6.341801172801945,7.832199060198941,0.13798518715803035,7.829178776133907,hartmann_6
5,0.06435569592361479,0.9366961249291337,0.6492403690544754,0.8715558455252963,0.40809846805598426,0.2193899345083382,-0.3698346149883311,-0.14556038440495445,True,0.22427423058337664,qnei,0.0,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6253627904899914,8.336998578280268,39.665794819076034,6.341801172801945,7.933158963815207,0.13798518715803035,7.829178776133907,hartmann_6
6,0.21146202216041807,0.5783474777914657,0.2035036673558874,0.17575429369352258,0.42982164948274293,0.6150026397728119,2.026834005133218,1.2272371448916342,True,-0.7995968602415837,qnei,0.24438119999831542,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.026834005133218,5.940329958158719,45.606124777234754,5.940329958158719,7.601020796205792,0.13798518715803035,7.829178776133907,hartmann_6
7,0.05594935333770348,0.3707288712266238,0.36048773518901606,0.2927238049569804,0.18006173403134848,0.8336433520544759,3.259374096203068,1.2272371448916342,True,-2.0321369513114336,qnei,0.3778140000067651,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.259374096203068,4.707789867088869,50.313914644323624,4.707789867088869,7.187702092046232,0.13798518715803035,7.829178776133907,hartmann_6
8,0.0,0.45195719657843075,0.0,0.0,0.0,0.10310569656843852,-0.64133570145546,-1.1312729120897123,True,-0.4899372106342522,qnei,0.45420360000571236,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.259374096203068,8.608499664747397,58.92241430907102,4.707789867088869,7.365301788633878,0.13798518715803035,7.829178776133907,hartmann_6
9,0.27315732149465566,0.7782555375578472,0.32257335026063394,0.2487620870835797,0.37732026985875544,0.6360011122260191,1.2023846722905802,1.2272371448916342,True,0.024852472601053943,qnei,0.34344480000436306,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.259374096203068,6.764779291001357,65.68719360007238,4.707789867088869,7.298577066674708,0.13798518715803035,7.829178776133907,hartmann_6
10,0.3683349561431128,0.9290977083166503,0.22990913751686198,0.5187755183787882,1.0,0.2022500377190716,4.144016215517342,1.2272371448916342,True,-2.916779070625708,qnei,0.43042859999695793,False,1.2272371448916342,12,877ff3b6-43ba-4ba6-a4fe-fe5c469ab19f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.144016215517342,3.8231477477745948,69.51034134784697,3.8231477477745948,6.951034134784697,0.13798518715803035,7.829178776133907,hartmann_6
