iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5669168388793651,0.4307441454901856,0.09407382546152454,0.3480795504359955,0.6215090383806794,0.02165500318271052,-0.06347660380836578,-0.2546592597257215,True,-0.19118265591735573,qnei,0.0,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.06347660380836578,8.030640567100303,8.030640567100303,8.030640567100303,8.030640567100303,-0.06347660380836578,8.030640567100303,hartmann_6
2,0.8746323779455377,0.8540495315269422,0.044304215788284806,0.8024209628659041,0.1847951614868486,0.6956239148985941,-0.6545605390032352,-0.9934788735201915,True,-0.3389183345169563,qnei,0.0,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.06347660380836578,8.621724502295173,16.652365069395476,8.030640567100303,8.326182534697738,-0.06347660380836578,8.030640567100303,hartmann_6
3,0.1550002548656667,0.6916197559832665,0.9586338310644203,0.9849849877499477,0.6632952669932003,0.16358816232223694,-0.3626864788655051,-0.5340736723571111,True,-0.17138719349160603,qnei,0.0,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.06347660380836578,8.329850442157442,24.982215511552916,8.030640567100303,8.327405170517638,-0.06347660380836578,8.030640567100303,hartmann_6
4,0.3949106472756698,0.27799521264490146,0.9556696952798586,0.299345063499738,0.5610769947263297,0.40736529519943776,0.10509392255067777,0.027762426033779,True,-0.07733149651689877,qnei,0.0,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.10509392255067777,7.862070040741259,32.844285552294174,7.862070040741259,8.211071388073544,0.10509392255067777,7.862070040741259,hartmann_6
5,0.1387275508007576,0.38474151186552197,0.7694150538287144,0.4135993574643705,0.6793145872581862,0.5818538764962524,0.2670332117294068,0.20177572555288417,True,-0.06525748617652263,qnei,0.0,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.2670332117294068,7.70013075156253,40.54441630385671,7.70013075156253,8.108883260771341,0.2670332117294068,7.70013075156253,hartmann_6
6,0.0,0.2721943374763959,0.8073803056088728,0.2866896931663691,0.9091105413363121,0.709331935966799,-0.1666346635393516,-0.37878830439296696,True,-0.21215364085361535,qnei,0.3823343000258319,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.2670332117294068,8.133798626831288,48.67821493068799,7.70013075156253,8.113035821781333,0.2670332117294068,7.70013075156253,hartmann_6
7,0.0,0.4166976486071977,0.6217097824299105,0.37821133171891097,0.5817360552440897,0.7499362291642193,1.2682903440003874,1.2166317128116704,True,-0.05165863118871705,qnei,0.3983822999871336,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.2682903440003874,6.6988736192915495,55.37708854997954,6.6988736192915495,7.911012649997077,1.2682903440003874,6.6988736192915495,hartmann_6
8,0.038686119617299376,0.43728932659209796,0.5716828813921724,0.3648514161539375,0.44600654380208027,0.7577426128631176,3.244374200025007,1.2272371448916342,True,-2.0171370551333725,qnei,0.48850730003323406,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,4.72278976326693,60.09987831324647,4.72278976326693,7.512484789155809,3.244374200025007,4.72278976326693,hartmann_6
9,0.0,0.5881357035331406,0.5378834247626366,0.6458973348440175,0.6943736270372346,0.7102357443425615,-0.32597541745647796,-0.16195122215027746,True,0.1640241953062005,qnei,0.40949980000732467,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,8.293139380748414,68.39301769399489,4.72278976326693,7.599224188221655,3.244374200025007,4.72278976326693,hartmann_6
10,0.0,0.3958741667299914,0.551207842012204,0.29854197153262285,0.526915775238313,0.8771334158116139,1.596093031395109,1.2272371448916342,True,-0.3688558865034748,qnei,0.39693099999567494,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,6.371070931896828,74.76408862589172,4.72278976326693,7.476408862589172,3.244374200025007,4.72278976326693,hartmann_6
11,0.0,0.4631790925143672,0.2473683954029077,0.3623541141042044,0.5020374433178452,0.47144718109509093,1.1419736242532568,1.2272371448916342,True,0.08526352063837739,qnei,0.6902876999811269,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,6.825190339038681,81.5892789649304,4.72278976326693,7.417207178630036,3.244374200025007,4.72278976326693,hartmann_6
12,0.0,0.1608748425359557,0.6500906703993958,0.43925137140089304,0.4844500403796825,1.0,0.8918077940617306,1.0219229468389899,True,0.13011515277725927,qnei,0.46550210000714287,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,7.075356169230206,88.6646351341606,4.72278976326693,7.3887195945133834,3.244374200025007,4.72278976326693,hartmann_6
13,0.0,0.7597882304809035,1.0,0.3644686477663537,0.49330937242332795,0.8810603968535242,-0.22168648097896423,0.06875053087013575,True,0.2904370118491,qnei,0.45860489999176934,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,8.188850444270901,96.8534855784315,4.72278976326693,7.450268121417808,3.244374200025007,4.72278976326693,hartmann_6
14,0.0,0.35671732025688135,0.8089194391558481,0.4828002194324576,0.48395210540152495,0.5485988470845805,1.0423737273830176,1.1998870331705147,True,0.15751330578749712,qnei,0.49882330000400543,False,1.2272371448916342,16,6ca0604b-8eb9-4bf4-b43d-4346c3ef71a9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.244374200025007,6.92479023590892,103.77827581434042,4.72278976326693,7.412733986738601,3.244374200025007,4.72278976326693,hartmann_6
