iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5669168388793651,0.4307441454901856,0.09407382546152454,0.3480795504359955,0.6215090383806794,0.02165500318271052,-0.06347660380836578,-0.19092179579494598,True,-0.1274451919865802,logei,0.0,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.06347660380836578,8.030640567100303,8.030640567100303,8.030640567100303,8.030640567100303,-0.06347660380836578,8.030640567100303,hartmann_6
2,0.8746323779455377,0.8540495315269422,0.044304215788284806,0.8024209628659041,0.1847951614868486,0.6956239148985941,-0.6545605390032352,-0.33925066854051966,True,0.3153098704627155,logei,0.0,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.06347660380836578,8.621724502295173,16.652365069395476,8.030640567100303,8.326182534697738,-0.06347660380836578,8.030640567100303,hartmann_6
3,0.1550002548656667,0.6916197559832665,0.9586338310644203,0.9849849877499477,0.6632952669932003,0.16358816232223694,-0.3626864788655051,-0.5133068692927313,True,-0.1506203904272262,logei,0.0,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.06347660380836578,8.329850442157442,24.982215511552916,8.030640567100303,8.327405170517638,-0.06347660380836578,8.030640567100303,hartmann_6
4,0.3949106472756698,0.27799521264490146,0.9556696952798586,0.299345063499738,0.5610769947263297,0.40736529519943776,0.10509392255067777,-0.5458675754930844,True,-0.6509614980437621,logei,0.0,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.10509392255067777,7.862070040741259,32.844285552294174,7.862070040741259,8.211071388073544,-0.06347660380836578,8.030640567100303,hartmann_6
5,0.1387275508007576,0.38474151186552197,0.7694150538287144,0.4135993574643705,0.6793145872581862,0.5818538764962524,0.2670332117294068,1.2272371448916342,True,0.9602039331622274,logei,0.0,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.2670332117294068,7.70013075156253,40.54441630385671,7.70013075156253,8.108883260771341,0.2670332117294068,7.70013075156253,hartmann_6
6,0.07878466862640107,0.3707044428960842,0.7038343321997088,0.36835872037043604,0.7080425670684046,0.673334463563321,0.5626939389929237,-0.8871680442864189,True,-1.4498619832793427,logei,0.3465999999898486,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5626939389929237,7.404470024299013,47.94888632815572,7.404470024299013,7.9914810546926205,0.2670332117294068,7.70013075156253,hartmann_6
7,0.1557160667101328,0.3887004601616282,0.7875288354572384,0.4262614808170399,0.6712313496885384,0.5559667165749443,0.16667693280117524,-0.3941140293348686,True,-0.5607909621360438,logei,0.4117702000075951,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5626939389929237,7.800487030490762,55.74937335864649,7.404470024299013,7.964196194092355,0.2670332117294068,7.70013075156253,hartmann_6
8,0.1312237792243701,0.3829928523620844,0.7614213527855438,0.4080088286726299,0.6828841553385359,0.593287357477868,0.31077212270516347,-0.9107086764935168,True,-1.2214807991986802,logei,0.4386549000046216,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5626939389929237,7.656391840586774,63.40576519923326,7.404470024299013,7.925720649904157,0.2670332117294068,7.70013075156253,hartmann_6
9,0.048931104987785606,1.0,0.0,0.0,1.0,0.0,-0.6453339183563437,-0.9595507067825579,True,-0.31421678842621426,logei,0.21941989997867495,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5626939389929237,8.612497881648281,72.01826308088154,7.404470024299013,8.00202923120906,0.2670332117294068,7.70013075156253,hartmann_6
10,0.47746390842100916,0.14970357007370616,0.06208052514521193,0.8608580994733878,0.5152156000102811,0.4216860554089559,-0.6045440581092597,0.1497740860629201,True,0.7543181441721798,logei,0.19177709997165948,False,1.2272371448916342,16,fc6b9c47-cfe3-406e-9457-f46be134a4c4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.5626939389929237,8.571708021401196,80.58997110228273,7.404470024299013,8.058997110228272,0.2670332117294068,7.70013075156253,hartmann_6
