iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.7027393055820549,0.8601187866525944,0.6413174807881646,0.5483632088133139,-0.6504054472440538,-0.5707501798670835,True,0.07965526737697026,logei,0.0,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6504054472440538,8.61756941053599,8.61756941053599,8.61756941053599,8.61756941053599,-0.6504054472440538,8.61756941053599,hartmann_6
2,0.7623134225311933,0.7163143826400404,0.467168753910852,0.572458938182647,0.7463223600913117,0.0635639191391969,0.04367713917759364,-0.2108793018738399,True,-0.25455644105143355,logei,0.0,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04367713917759364,7.9234868241143435,16.541056234650334,7.9234868241143435,8.270528117325167,0.04367713917759364,7.9234868241143435,hartmann_6
3,0.646876042708874,0.7360571428957442,0.39875884512794135,0.5071825303221235,0.228720627763624,0.6501941808471887,0.12802417925653337,-0.21014003720904467,True,-0.33816421646557804,logei,0.0,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,7.839139784035404,24.380196018685737,7.839139784035404,8.126732006228579,0.12802417925653337,7.839139784035404,hartmann_6
4,0.9712842642006733,0.2987130847246813,0.46283078928443355,0.8916139000238108,0.5514008772975039,0.4214647401126298,-0.6646479095184326,-0.7412244377167119,True,-0.07657652819827931,logei,0.0,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,8.63181187281037,33.01200789149611,7.839139784035404,8.253001972874028,0.12802417925653337,7.839139784035404,hartmann_6
5,0.6682907458007323,0.030820231403132725,0.15379641788591292,0.8713233843507495,0.1582398440984195,0.02946683882092549,-0.6665877554993488,-0.6101883817771918,True,0.056399373722156976,logei,0.0,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,8.633751718791286,41.6457596102874,7.839139784035404,8.32915192205748,0.12802417925653337,7.839139784035404,hartmann_6
6,0.5149709017141327,0.7443568264365945,0.8804129179046101,0.5637972816850507,0.6980802838604047,0.5643723070319254,-0.5069106963746703,-0.38969441837243435,True,0.117216278002236,logei,0.2827674000291154,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,8.474074659666607,50.119834269954005,7.839139784035404,8.353305711659,0.12802417925653337,7.839139784035404,hartmann_6
7,0.7960967297934989,0.8265046666916445,0.20607566459894971,0.4604162215212866,0.6148894054974452,0.0,-0.17851673625598885,0.18222098651376273,True,0.3607377227697516,logei,0.42164600000251085,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,8.145680699547926,58.26551496950193,7.839139784035404,8.323644995643132,-0.17851673625598885,8.145680699547926,hartmann_6
8,0.8452813535146387,0.9472333009385512,0.02021746621087002,0.36362120635949696,0.718830343461516,0.0,-0.4995683049150442,-0.43162179425659614,True,0.06794651065844809,logei,0.36307420005323365,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,8.46673226820698,66.7322472377089,7.839139784035404,8.341530904713613,-0.17851673625598885,8.145680699547926,hartmann_6
9,0.9511007638601432,0.8015812932668017,0.0,0.47172470457504967,0.6268841278985818,0.0,-0.6315009954215072,-0.5696293724846353,True,0.06187162293687187,logei,0.4027982000261545,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.12802417925653337,8.598664958713444,75.33091219642235,7.839139784035404,8.370101355158038,-0.17851673625598885,8.145680699547926,hartmann_6
10,0.7491461199412929,0.8819723178148989,0.2705822542318861,0.4292833332830065,0.713578272459967,0.0,0.15998568363751672,0.37846081782494034,True,0.21847513418742362,logei,0.34984699997585267,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.15998568363751672,7.80717827965442,83.13809047607677,7.80717827965442,8.313809047607677,0.15998568363751672,7.80717827965442,hartmann_6
11,0.6365937731531703,1.0,0.29382886403172953,0.25758700357508574,0.8549690633386512,0.0,0.3261870590766767,-0.09984023388504887,True,-0.4260272929617256,logei,0.3766814999980852,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.3261870590766767,7.64097690421526,90.77906738029203,7.64097690421526,8.252642489117457,0.15998568363751672,7.80717827965442,hartmann_6
12,0.6121767637594453,1.0,0.2945077915852656,0.4593463704596253,0.8509053047304003,0.0,2.193310348377616,1.2272371448916342,True,-0.9660732034859818,logei,0.31985640001948923,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.193310348377616,5.773853614914321,96.55292099520635,5.773853614914321,8.046076749600529,2.193310348377616,5.773853614914321,hartmann_6
13,0.529543552951089,1.0,0.16875754530042056,0.46701993355566457,0.7782388643775471,0.0,3.9873540942190586,1.2272371448916342,True,-2.7601169493274247,logei,0.3941845000372268,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.9873540942190586,3.9798098690728785,100.53273086427923,3.9798098690728785,7.733286989559941,2.193310348377616,5.773853614914321,hartmann_6
14,0.5349446031276465,1.0,0.6679063143967418,0.46033076128998396,1.0,0.0,3.760748402844943,1.2272371448916342,True,-2.5335112579533092,logei,0.39848829997936264,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.9873540942190586,4.2064155604469935,104.73914642472623,3.9798098690728785,7.481367601766159,2.193310348377616,5.773853614914321,hartmann_6
15,0.5626982293150593,1.0,1.0,0.4660057066267086,0.12613045553945243,0.0,3.5764267644917744,1.2272371448916342,True,-2.34918961960014,logei,0.568172900006175,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.9873540942190586,4.390737198800163,109.1298836235264,3.9798098690728785,7.27532557490176,2.193310348377616,5.773853614914321,hartmann_6
16,0.5419304269167804,1.0,0.0,0.4457500798547765,0.0,0.0,3.651658292761842,1.2272371448916342,True,-2.4244211478702082,logei,0.5199045999906957,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.9873540942190586,4.315505670530095,113.4453892940565,3.9798098690728785,7.090336830878531,2.193310348377616,5.773853614914321,hartmann_6
17,0.5771152874179272,1.0,0.0,0.48788744634208975,0.0,0.0,3.260956302492728,1.2272371448916342,True,-2.0337191576010936,logei,0.6379103999934159,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.9873540942190586,4.706207660799209,118.1515969548557,3.9798098690728785,6.950093938520924,2.193310348377616,5.773853614914321,hartmann_6
18,0.5569370463235515,1.0,0.0,0.4576183128358307,1.0,0.19090350178866203,2.1404844430953456,1.2272371448916342,True,-0.9132472982037114,logei,0.8054836000083014,False,1.2272371448916342,14,413aba54-c122-40aa-8d91-e75cd91ff9a8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.9873540942190586,5.826679520196592,123.9782764750523,3.9798098690728785,6.887682026391794,2.193310348377616,5.773853614914321,hartmann_6
