iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.9620272375476577,True,-0.33522931164408265,qnei,0.0,False,1.2272371448916342,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-0.9721687133524951,True,-0.4275177150526345,qnei,0.0,False,1.2272371448916342,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-0.5992855736650464,True,-0.31680686330172264,qnei,0.0,False,1.2272371448916342,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.2824787103633238,8.249642673655261,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.5356894275381667,True,0.11697014863755739,qnei,0.0,False,1.2272371448916342,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.6526595761757241,8.619823539467662,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,1.130973543038816,True,-0.1841272165338046,qnei,0.0,False,1.2272371448916342,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.4016236676501022,0.1299386312239498,0.21261399370258455,0.6142311853520914,0.0265955618306844,0.9438097585487905,-0.31995134948146414,-0.7975835022993115,True,-0.4776321528178474,qnei,0.6060308999731205,False,1.8151007595726205,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.287115312773402,48.914421580402944,6.652063203719317,8.152403596733825,1.3151007595726205,6.652063203719317,hartmann_6
7,0.5134233002576121,0.2742482436830147,0.15667189458577613,0.6392707536312779,0.39538364534134446,0.6713594618557839,0.7203406105293524,0.4812249193484013,True,-0.2391156911809511,qnei,0.4926054999814369,False,1.8151007595726205,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.2468233527625845,56.16124493316553,6.652063203719317,8.023034990452219,1.3151007595726205,6.652063203719317,hartmann_6
8,0.5159550920259741,0.32892103452305305,0.3997450245474695,0.49882555038436704,0.3325747853934101,0.6557113061007654,2.8933923126811214,1.8151007595726205,True,-1.0782915531085009,qnei,0.5204459000378847,False,1.8151007595726205,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,5.073771650610816,61.23501658377634,5.073771650610816,7.654377072972043,2.8933923126811214,5.073771650610816,hartmann_6
9,0.5624533597591881,0.4449235235969416,0.46585106634706075,0.43390566822767257,0.1905814108572375,0.6174260323356212,2.0200265122870125,1.971101827176477,True,-0.04892468511053538,qnei,0.5355044000316411,False,3.3933923126811214,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,5.947137451004925,67.18215403478126,5.073771650610816,7.464683781642362,2.0200265122870125,5.947137451004925,hartmann_6
10,0.3397990956611578,0.6723026668310299,0.46957354861306383,0.3505630582374437,0.460021737096008,0.6444940785920751,1.4888943001305963,1.4731619434750451,True,-0.015732356655551172,qnei,0.8582765000173822,False,2.5200265122870125,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,6.478269663161341,73.6604236979426,5.073771650610816,7.36604236979426,2.0200265122870125,5.947137451004925,hartmann_6
11,0.8340784672645322,0.07881232445989551,0.5044400918624006,0.42100315334024946,0.4117012797039026,0.6313309568926735,1.0652358542084037,0.9318483252833618,True,-0.1333875289250419,qnei,0.502086499996949,False,2.5200265122870125,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,6.901928109083533,80.56235180702613,5.073771650610816,7.323850164275103,2.0200265122870125,5.947137451004925,hartmann_6
12,0.42962651370458865,0.10797715771109949,0.49058341940818795,0.45818033594860896,0.0,0.5905792758801383,0.48686534115365543,0.8797013562790215,True,0.39283601512536603,qnei,0.588109899952542,False,2.5200265122870125,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,7.480298622138282,88.04265042916441,5.073771650610816,7.336887535763701,2.0200265122870125,5.947137451004925,hartmann_6
13,0.5153979316261278,0.4425576285706383,0.5104392240193816,0.46709500972622925,0.874973623255657,0.6397064842906073,-0.4358272829147802,-0.7680674797384122,True,-0.332240196823632,qnei,0.33848560001933947,False,2.5200265122870125,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,8.402991246206717,96.44564167537112,5.073771650610816,7.418895513490086,2.0200265122870125,5.947137451004925,hartmann_6
14,0.44445217177555996,0.5952254364372905,0.459266461051651,0.40952588996082323,0.2679647094185618,0.5736743189160368,2.163932979257798,1.9973755166779013,True,-0.16655746257989668,qnei,0.4013512999517843,False,2.5200265122870125,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.8933923126811214,5.803230984034139,102.24887265940527,5.073771650610816,7.303490904243233,2.163932979257798,5.803230984034139,hartmann_6
15,0.4963629236705112,0.47579633842823005,0.3843176961883678,0.3032561753871669,0.25826177401153405,0.6515906644513267,3.6308548375551353,2.663932979257798,True,-0.9669218582973373,qnei,0.49400440003955737,False,2.663932979257798,10,6c0bb55f-5331-4d17-9aae-01eeed8179c5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.6308548375551353,4.336309125736802,106.58518178514207,4.336309125736802,7.105678785676138,3.6308548375551353,4.336309125736802,hartmann_6
