run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
e4021930-6057-475b-abb7-b31b220033b7,hartmann_6,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.194384138562719,7.897142408863293,0.070021554428644,229.33412323043768,4.586682464608754,94.21856918737322,1.9228279425994534,0.070021554428644,94.21856918737322,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
e4021930-6057-475b-abb7-b31b220033b7,hartmann_6,value,logei,10,exact,True,none,0.0,20,50,0,21,22,0.17386279415638187,7.897142408863293,0.070021554428644,229.33412323043768,4.586682464608754,94.21856918737322,0.20124056767338028,0.070021554428644,94.21856918737322,"x0,x1,x2,x3,x4,x5",-0.09799857963913422,0.0271079606357542,0.04832356477638877,0.13115132198574703,0.015738629944300475,-0.010303756932134811
8d72eaaa-9689-4b3c-bde7-074013212cca,hartmann_6,value,logei,10,exact,False,slip,0.01,0,50,0,1,2,1.194384138562719,7.887934596231714,0.0792293670602228,181.2606001365716,3.625212002731432,103.87544086220193,2.119906956371468,0.0950822366537176,104.67320811186408,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
17cf6b61-d299-49b9-9a87-9acc42f10160,hartmann_6,value,logei,10,exact,False,slip,0.05,0,50,0,1,2,1.194384138562719,7.354271119215259,0.6128928440766783,172.23111861385556,3.444622372277111,114.07960245840277,2.3281551522123016,0.9295853205301166,120.08795890362383,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
3bcc3c4f-2882-4d0a-a7fb-83783ec75c14,hartmann_6,value,logei,10,exact,False,slip,0.15,0,50,0,1,2,1.194384138562719,1.9849950442141917,5.982168919077745,394.9218696541804,7.898437393083608,329.3590357950781,6.721612975409758,6.01466379391254,336.1365351710275,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
a0f92a70-ee6d-49ad-a925-09827173765c,hartmann_6,value,logei,10,exact,False,slip,0.4,0,50,0,1,2,1.194384138562719,1.465743330364443,6.501420632927494,416.9857040868423,8.339714081736846,355.99971131554855,7.2653002309295625,8.331926356846601,403.6884430894883,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
b584e946-d5e9-4aeb-a4f7-7a5d9803c617,hartmann_6,value,logei,10,exact,False,slip,0.01,20,50,0,21,22,0.12818954522390114,7.903914836035756,0.0632491272561814,155.10774753346652,3.1021549506693304,124.42214150065493,0.6257074880810042,0.0729799112097389,124.97793426928472,"x0,x1,x2,x3,x4,x5",-0.0846074264325111,0.0829412099310354,-0.004898501470739197,-0.045441630382846265,0.017466332583186694,0.0009427247409473649
6d1d6b3d-1e69-4602-94e0-22ee7caffc58,hartmann_6,value,logei,10,exact,False,slip,0.05,20,50,0,21,22,0.41276598960242883,7.677617207586015,0.2895467557059223,175.47432905194268,3.5094865810388534,120.83431552749919,0.6208597671096243,0.7746532164723074,122.89296781034217,"x0,x1,x2,x3,x4,x5",-0.007716046833978418,0.0313566562152987,0.16452634972013314,-0.022192227299955014,0.007149731351113964,0.37645776860302177
f5fa66ce-f98a-401c-bc0d-efd4d756ef6b,hartmann_6,value,logei,10,exact,False,slip,0.15,20,50,0,21,22,0.21073262891728725,4.936935900181733,3.0302280631102043,329.8489358785097,6.5969787175701935,226.565830090956,3.8586367311763343,4.869525654699364,231.16407406992892,"x0,x1,x2,x3,x4,x5",0.0834549811376116,0.17939950094657398,0.0,0.06499090336336691,0.0006171154759012087,0.0321734008512482
33b4113b-5c32-4ab1-aa45-f0a6aacb441b,hartmann_6,value,logei,10,exact,False,slip,0.4,20,50,0,21,22,2.0,2.020099691339864,5.947064271952073,401.509228978724,8.03018457957448,305.51472576841434,5.947064271952076,5.947064271952073,305.51472576841434,"x0,x1,x2,x3,x4,x5",0.0,1.0,1.0,-1.0,0.0,1.0
