dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
hartmann_6,value,exact,slip,0,0.01,logei,5,2,1.4,0.3999999999999999,1.4,12.90499189513639,9.656871674828707,0.26336718153339583,96.72670765181215,0.0,True
hartmann_6,value,exact,slip,0,0.01,qnei,5,2,1.6,0.6000000000000001,1.6,15.493486171953137,14.476261684261516,0.3161935953459824,111.51155157617339,0.0,False
hartmann_6,value,exact,slip,0,0.05,qnei,5,2,1.4,0.3999999999999999,1.4,30.185604965377127,34.821114778523224,0.6160327543954514,126.20367036959738,0.0,True
hartmann_6,value,exact,slip,0,0.05,logei,5,2,1.6,0.6000000000000001,1.6,48.54058801476886,42.92047173649959,0.9906242451993643,132.3623037714446,0.0,False
hartmann_6,value,exact,slip,0,0.15,logei,5,2,1.2,0.19999999999999996,1.2,153.58324593057344,135.36771615028698,3.1343519577668055,237.40496168724923,0.0,True
hartmann_6,value,exact,slip,0,0.15,qnei,5,2,1.8,0.8,1.8,188.78887131412168,182.50770031633348,3.852834108451463,284.80693671834194,0.0,False
hartmann_6,value,exact,slip,0,0.4,qnei,5,2,1.4,0.3999999999999999,1.4,191.68977186372075,247.42350816897525,3.9120361604840967,287.707837267941,0.0,True
hartmann_6,value,exact,slip,0,0.4,logei,5,2,1.6,0.6000000000000001,1.6,214.4285170287786,226.13638953587073,4.376092184260789,298.2502327854544,0.0,False
hartmann_6,value,exact,slip,20,0.01,qnei,5,2,1.2,0.19999999999999996,1.6,-1.0012089073846226,1.4130322512645392,-0.0936199037295299,95.01685649683563,0.15738462306241946,True
hartmann_6,value,exact,slip,20,0.01,logei,5,2,1.8,0.8,1.4,6.664968588855594,0.6803879798398356,0.09950261545929247,90.48668434553134,0.1600297035806652,False
hartmann_6,value,exact,slip,20,0.05,qnei,5,2,1.2,0.19999999999999996,1.6,9.669503610636298,4.488320507690133,0.23764583983036802,105.68756901485656,0.1574085647189317,True
hartmann_6,value,exact,slip,20,0.05,logei,5,2,1.8,0.8,1.4,52.59099232511844,22.6880236383654,1.3778616655762954,136.4127080817942,0.13907614371939322,False
hartmann_6,value,exact,slip,20,0.15,logei,5,2,1.2,0.19999999999999996,1.2,91.25917079082645,113.10194707432868,2.2364092518549006,175.0808865475022,-0.14194774900693338,True
hartmann_6,value,exact,slip,20,0.15,qnei,5,2,1.8,0.8,1.8,126.37545844196386,127.29288179715653,3.341064446716878,222.3935238461841,0.13629585398859495,False
hartmann_6,value,exact,slip,20,0.4,logei,5,2,1.2,0.19999999999999996,1.2,120.1395532525784,119.48087885188961,3.21713769512831,203.96126900925415,0.5156823402534794,True
hartmann_6,value,exact,slip,20,0.4,qnei,5,2,1.8,0.8,1.8,149.7573046257308,155.76333286822813,3.906457223388988,245.775370029951,0.1986753494425279,False
