dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
griewank,value,qnei,0.4083333333333334,1.7125000000000001,0.2534992290870718,37.21713312711329,-4.551414109109545,12,24
griewank,value,logei,0.5916666666666667,1.2874999999999999,0.26426681672909474,34.05505114491081,56.22627295951107,12,24
