iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,6.2509546660466695,8.972138009695755,-2.635298307825418,-9.299721155624987,True,-6.664422847799568,logei,0.0,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,-2.635298307825418,3.8853537737254866,3.8853537737254866,3.8853537737254866,3.8853537737254866,-2.635298307825418,3.8853537737254866,branin
2,7.756856902451935,2.2520718999059186,0.7134044527822333,8.06607049625974,True,7.352666043477507,logei,0.0,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,0.7134044527822333,0.5366510131178354,4.422004786843322,0.5366510131178354,2.211002393421661,0.7134044527822333,0.5366510131178354,branin
3,3.0016628491122543,8.735534453962618,-0.6835380964216702,-1.5750556649787233,True,-0.8915175685570531,logei,0.0,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,0.7134044527822333,1.9335935623217388,6.355598349165061,0.5366510131178354,2.1185327830550205,0.7134044527822333,0.5366510131178354,branin
4,0.052653045655747244,8.212284183827663,0.07937030695160363,4.2256661076106345,True,4.146295800659031,logei,0.0,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,0.7134044527822333,1.170685158948465,7.526283508113526,0.5366510131178354,1.8815708770283814,0.7134044527822333,0.5366510131178354,branin
5,7.9706942875204625,4.679349528437208,0.3668038190773655,2.139020358169091,True,1.7722165390917257,logei,0.0,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,0.7134044527822333,0.8832516468227032,8.40953515493623,0.5366510131178354,1.681907030987246,0.7134044527822333,0.5366510131178354,branin
6,10.0,0.47834669895246446,0.8710666935069058,1.986901446576516,True,1.1158347530696102,logei,0.17733340000268072,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,0.8710666935069058,0.37898877239316286,8.788523927329392,0.37898877239316286,1.4647539878882319,0.7134044527822333,0.5366510131178354,branin
7,5.421356574616914,1.9615259003469228,0.46122744309081326,3.090349832220271,True,2.6291223891294577,logei,0.18974540004273877,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,0.8710666935069058,0.7888280228092555,9.577351950138647,0.37898877239316286,1.3681931357340924,0.7134044527822333,0.5366510131178354,branin
8,8.908812613548458,2.645172602432236,1.174626085243667,0.7490994367043127,True,-0.4255266485393543,logei,0.25795530003961176,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,0.0754293806564017,9.65278133079505,0.0754293806564017,1.2065976663493811,0.7134044527822333,0.5366510131178354,branin
9,7.187276626506864,1.5305733728538755,0.5021293546028435,-5.023901360350055,True,-5.526030714952898,logei,0.24487130000488833,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,0.7479261112972252,10.400707442092274,0.0754293806564017,1.155634160232475,0.7134044527822333,0.5366510131178354,branin
10,3.105271532023993,4.089577114199403,1.097078931231913,-2.5700004945522545,True,-3.6670794257841672,logei,0.25950709998141974,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,0.15297653466815575,10.55368397676043,0.0754293806564017,1.055368397676043,0.7134044527822333,0.5366510131178354,branin
11,5.885543169283059,2.3007100965349614,0.2987130924180072,-5.336332979335338,True,-5.635046071753345,logei,0.3332183000165969,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,0.9513423734820614,11.505026350242492,0.0754293806564017,1.045911486385681,0.7134044527822333,0.5366510131178354,branin
12,0.0,10.0,-0.43477340711827467,1.43475814917572,True,1.8695315562939947,logei,0.26818630000343546,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,1.6848288730183434,13.189855223260835,0.0754293806564017,1.0991546019384029,0.7134044527822333,0.5366510131178354,branin
13,10.0,3.569207292629791,1.1607562073031625,2.109488520429109,True,0.9487323131259464,logei,0.29270140000153333,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,0.08929925859690613,13.279154481857741,0.0754293806564017,1.0214734216813648,0.7134044527822333,0.5366510131178354,branin
14,0.0,6.896152465039416,0.29253115820024916,-3.2529871589417,True,-3.545518317141949,logei,0.23387630004435778,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.174626085243667,0.9575243076998194,14.23667878955756,0.0754293806564017,1.01690562782554,0.7134044527822333,0.5366510131178354,branin
15,10.0,3.132049824444433,1.1753040486381778,1.429644275864943,True,0.2543402272267652,logei,0.18994149996433407,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.1753040486381778,0.07475141726189083,14.311430206819452,0.07475141726189083,0.9540953471212968,0.7134044527822333,0.5366510131178354,branin
16,10.0,3.011584463038862,1.1760980542992854,3.678963123011232,True,2.5028650687119463,logei,0.1452802999992855,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.1760980542992854,0.07395741160078328,14.385387618420236,0.07395741160078328,0.8990867261512647,0.7134044527822333,0.5366510131178354,branin
17,10.0,3.08289534335079,1.175795790072413,0.43153855799339425,True,-0.7442572320790187,logei,0.16306709998752922,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.1760980542992854,0.07425967582765569,14.45964729424789,0.07395741160078328,0.8505674878969347,0.7134044527822333,0.5366510131178354,branin
18,10.0,2.7164851438540545,1.1721740487669077,1.3633168301358303,True,0.1911427813689226,logei,0.15780139999696985,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.1760980542992854,0.07788141713316099,14.537528711381052,0.07395741160078328,0.8076404839656139,0.7134044527822333,0.5366510131178354,branin
19,0.0,10.0,-0.43477340711827467,2.6127622616645754,True,3.04753566878285,logei,0.1573066000128165,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.1760980542992854,1.6848288730183434,16.222357584399397,0.07395741160078328,0.8538082939157577,0.7134044527822333,0.5366510131178354,branin
20,0.0,10.0,-0.43477340711827467,2.534234793231721,True,2.9690082003499954,logei,0.19926660001510754,False,1.6667,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",1.2500554659000687,1.1760980542992854,1.6848288730183434,17.90718645741774,0.07395741160078328,0.895359322870887,0.7134044527822333,0.5366510131178354,branin
21,0.0,10.0,-0.43477340711827467,7.177468008615978,True,7.612241415734253,logei,0.17630240001017228,False,0.3333,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,75.00750075007501,"x0,x1",1.2500554659000687,1.1760980542992854,1.6848288730183434,19.592015330436084,0.07395741160078328,0.9329531109731468,0.7134044527822333,0.5366510131178354,branin
22,0.0,10.0,-0.43477340711827467,-4.047096173679372,True,-3.6123227665610975,logei,0.17518809996545315,False,0.3333,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,75.00750075007501,"x0,x1",1.2500554659000687,1.1760980542992854,1.6848288730183434,21.276844203454427,0.07395741160078328,0.9671292819752012,0.7134044527822333,0.5366510131178354,branin
23,10.0,2.4028746432933876,1.1588677733839945,14.604405128281561,True,13.445537354897567,logei,0.23829440004192293,False,0.3333,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,75.00750075007501,"x0,x1",1.2500554659000687,1.1760980542992854,0.09118769251607417,21.3680318959705,0.07395741160078328,0.9290448650421956,1.1588677733839945,0.09118769251607417,branin
24,10.0,0.0,0.7445238005749768,-2.8409468690179995,True,-3.5854706695929766,logei,0.15204030001768842,False,0.3333,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,75.00750075007501,"x0,x1",1.2500554659000687,1.1760980542992854,0.5055316653250919,21.87356356129559,0.07395741160078328,0.9113984817206496,1.1588677733839945,0.09118769251607417,branin
25,10.0,2.954022821535316,1.1759870184874213,0.20776245038785845,True,-0.9682245680995628,logei,0.17136179999215528,False,0.3333,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,75.00750075007501,"x0,x1",1.2500554659000687,1.1760980542992854,0.0740684474126474,21.947632008708236,0.07395741160078328,0.8779052803483295,1.1588677733839945,0.09118769251607417,branin
26,10.0,2.924685726978075,1.1758084186212527,-6.866321522310983,True,-8.042129940932236,logei,0.18524389999220148,False,0.3333,7,10364e51-b2bd-4857-8110-ec955c4e564a,gaussian,5.0,0,exact,value,learned,75.00750075007501,"x0,x1",1.2500554659000687,1.1760980542992854,0.07424704727881593,22.021879055987053,0.07395741160078328,0.8469953483071944,1.1588677733839945,0.09118769251607417,branin
