run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_Trajectory,response_TrajectoryAlpha,response_TrajectorySize,response_EgoTrajectory,response_EgoTrajectoryAlpha,response_EgoTrajectorySize,response_PedestrianIntention,response_PedestrianIntentionSize,response_SemanticSegmentation,response_SemanticSegmentationAlpha,response_CarStatus,response_CarStatusAlpha,response_CoveredArea,response_CoveredAreaAlpha,response_CoveredAreaSize,response_OccludedCars
5f4ceab0-502d-4a60-9213-2de5cc7ed350,opticarvis,composite,logei,10,extra_trees,True,,none,0.0,0,50,0,1,2,2.1251854711191593,0.8460555555555532,0.1515532407407434,18.09293918650799,0.3618587837301598,13.057291898148211,0.26647534486016755,0.1515532407407434,13.057291898148211,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.8110070146927479,0.5378984009647907,-0.6890934914067084,0.7572466330309067,-0.2866901827620374,0.7173201458850996,-0.3827186142490073,0.12808264389404267,0.09232521621189305,-0.6344514446873049,-0.5428993892201188,0.2676496833481,-0.2419960912251753,-0.07465309120033403,-0.6726788665639014,-0.6836629514552983
5f4ceab0-502d-4a60-9213-2de5cc7ed350,opticarvis,composite,logei,10,extra_trees,True,,none,0.0,20,50,0,21,22,0.4649806903176009,0.8460555555555532,0.1515532407407434,18.09293918650799,0.3618587837301598,13.057291898148211,0.2365078025223511,0.1515532407407434,13.057291898148211,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.23124801504216141,0.022913267782106506,0.1874624513880724,0.052109930017650796,0.1272195421249276,-0.004195722421800302,0.14831029364232906,-0.0036606463840161974,0.04604361754645858,0.03257217258333722,-0.05324247005628868,-0.0795985098356739,0.14855398751877325,-0.007193554182163275,-0.18151481536042224,-0.13681263797063203
130593fc-1eb1-4c6a-8395-d8e3246f9719,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.007815,0,50,0,1,2,2.1251854711191593,0.8120324074074066,0.18557638888889,16.897264368221983,0.3379452873644396,12.584281481481554,0.256822071050644,0.18557638888889,12.62399837962969,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.8110070146927479,0.5378984009647907,-0.6890934914067084,0.7572466330309067,-0.2866901827620374,0.7173201458850996,-0.3827186142490073,0.12808264389404267,0.09232521621189305,-0.6344514446873049,-0.5428993892201188,0.2676496833481,-0.2419960912251753,-0.07465309120033403,-0.6726788665639014,-0.6836629514552983
0f0db3ff-329a-4c8b-8ca7-7e23fa5bd5f3,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.039076,0,50,0,1,2,2.1251854711191593,0.8161423611111088,0.1814664351851878,16.740116245791302,0.334802324915826,12.497048556286613,0.2550418072711554,0.2255275341130614,12.852892482943519,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.8110070146927479,0.5378984009647907,-0.6890934914067084,0.7572466330309067,-0.2866901827620374,0.7173201458850996,-0.3827186142490073,0.12808264389404267,0.09232521621189305,-0.6344514446873049,-0.5428993892201188,0.2676496833481,-0.2419960912251753,-0.07465309120033403,-0.6726788665639014,-0.6836629514552983
e25ff633-db58-4c59-abd8-c10b16ac891e,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.156303,0,50,0,1,2,2.1251854711191593,0.7918722400284893,0.2057365562678073,19.08811698820594,0.3817623397641188,13.014657861467281,0.26560526247892413,0.2257060185185196,16.187835416666687,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.8110070146927479,0.5378984009647907,-0.6890934914067084,0.7572466330309067,-0.2866901827620374,0.7173201458850996,-0.3827186142490073,0.12808264389404267,0.09232521621189305,-0.6344514446873049,-0.5428993892201188,0.2676496833481,-0.2419960912251753,-0.07465309120033403,-0.6726788665639014,-0.6836629514552983
c45407ad-22ed-431e-81f4-fa40f5872be6,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.781517,0,50,0,1,2,2.1251854711191593,0.7180914351851808,0.2795173611111158,30.34234178287604,0.6068468356575208,14.091635069444646,0.2875843891723397,0.4352326388888898,20.265011226851932,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.8110070146927479,0.5378984009647907,-0.6890934914067084,0.7572466330309067,-0.2866901827620374,0.7173201458850996,-0.3827186142490073,0.12808264389404267,0.09232521621189305,-0.6344514446873049,-0.5428993892201188,0.2676496833481,-0.2419960912251753,-0.07465309120033403,-0.6726788665639014,-0.6836629514552983
326cc425-0029-472c-8b5d-7fbba0deb88f,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.007815,20,50,0,21,22,0.9009419655016386,0.8136874999999989,0.1839212962962977,17.260467993742825,0.3452093598748565,12.375995734127061,0.213014831349208,0.1839212962962977,12.375995734127061,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.4193905340884886,0.40988047658639754,0.0,-0.2104277083750838,-0.02098769559411151,0.3691618873499955,0.0657211813711599,0.0,0.2831414954518136,0.003293426106755648,0.05731287565499976,0.3132987817629614,0.02020628368715449,0.313321856068569,0.038096425392839195,-0.028893960798780816
76e09d63-1284-42b0-8d27-1f50a074ac25,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.039076,20,50,0,21,22,0.8052688949886084,0.7989699074074067,0.1986388888888899,16.902291856523153,0.338045837130463,12.507683760683825,0.21755579778219983,0.2207314814814824,12.965033529202344,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.06484312551819948,-0.003666176197130111,0.0,-0.2104277083750838,-0.04341148023063973,-0.0533795565162794,0.25943788429366477,0.0,-0.3266657378521958,-0.009636221121456567,-0.4048720702437821,0.45157706119898683,-0.2219436663186204,-0.03807175010131891,0.038096425392839195,0.03334318853654661
42e5ecb4-5531-408a-be7d-c9ecaa3c33cf,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.156303,20,50,0,21,22,0.49062768116825056,0.7510951388888878,0.2465136574074088,17.814208964646514,0.3562841792929302,13.564305439814888,0.2539910280970642,0.2742407407407425,14.45646435185193,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.013001480040732094,0.24791894436398682,0.0,0.1196663195682921,0.03473283870235988,-0.0533795565162794,0.043078625685133876,0.0,-0.19504723488019954,-0.0020223143683936184,-0.2686597993414593,0.190819588832215,0.08926590913785715,-0.04101111635621468,0.038096425392839195,0.03334318853654661
c46fb217-2679-496d-b97d-fb46c16fd622,opticarvis,composite,logei,10,extra_trees,False,,gaussian,0.781517,20,50,0,21,22,0.34860053895601056,0.765372685185184,0.2322361111111126,17.42703419016419,0.3485406838032838,13.26781963383846,0.24376737961511835,0.2738831018518541,14.102903587963056,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.003498416049863562,0.12457684322352086,0.0,0.08832662512890094,0.15112747082203626,-0.0533795565162794,0.07127054645620234,0.0,-0.11768515960996481,-0.005863677802319556,-0.17148397913180546,0.11939118439378876,0.08904879689137257,-0.028750715256584902,-0.0027357615551988346,0.03334318853654661
