dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
michalewicz,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,-9.33987460400554,10.201814698706698,45.58504834496215,-0.20488899196347435,-65.94118799032313,47.26143878231204,,,-0.4581457138717368,0.6706324744245007,7.0,1.0,0.887660921321452,1.0
michalewicz,value,exact,gaussian,0,0.25,pi,auc_simple_regret_excess_true,5,-17.072132323024334,-23.15542023714798,13.404314683318612,-1.2736296279488457,-33.715787285895146,-0.42847736015352567,,,-2.8479224262513854,0.04649337238653858,1.0,0.125,0.1859734895461543,0.5
michalewicz,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,7.138731010337631,-16.534312201420846,41.883253200672335,0.17044356550180864,-44.86619661658978,59.14365863726504,-0.7235032133887983,1.0443040650598894,0.38112339878948215,0.7224899983676714,6.0,0.8125,0.887660921321452,1.0
michalewicz,value,exact,gaussian,0,1.0,pi,auc_simple_regret_excess_true,5,10.434039720565863,3.4374205122289254,26.38920117561947,0.3953905103503358,-22.332481320557278,43.200560761689005,-0.5417167761553723,1.2893764063346622,0.884120058801685,0.4265723632916826,5.0,0.625,0.7312669085000272,0.9375
michalewicz,value,exact,gaussian,0,5.0,logei,auc_simple_regret_excess_true,5,47.9124819955337,51.90226201266887,29.28597310066402,1.6360215121022341,11.549143544075328,84.27582044699207,0.20600571549194688,3.0034339818223206,3.6582553137125906,0.021613514253032304,0.0,0.0625,0.12968108551819382,0.375
michalewicz,value,exact,gaussian,0,5.0,pi,auc_simple_regret_excess_true,5,35.810644774212875,42.38318907185965,15.813644192144537,2.2645409457234336,16.175412100422957,55.44587744800279,0.5019432575285975,3.984847083751913,5.06366749246926,0.0071621071679996645,0.0,0.0625,0.08594528601599598,0.375
michalewicz,value,exact,gaussian,20,0.25,logei,auc_simple_regret_excess_true,5,-1.9993491173030464,-1.2012707735581216,17.76324952497014,-0.11255536969699848,-24.055336543568583,20.056638308962487,-0.9856032923090062,0.7738943729225545,-0.2516814578751085,0.8136891778779977,7.0,1.0,0.887660921321452,1.0
michalewicz,value,exact,gaussian,20,0.25,pi,auc_simple_regret_excess_true,5,-2.220384614388172,-3.4020389654636745,16.531706720495116,-0.13431067051506904,-22.747209678090176,18.30644044931383,-1.0074546736848105,0.7547714098217086,-0.30032778937527105,0.7788889021650025,5.0,0.625,0.887660921321452,0.9375
michalewicz,value,exact,gaussian,20,1.0,logei,auc_simple_regret_excess_true,5,8.011195692515525,1.849116055615525,11.64697676060222,0.6878347795467995,-6.450436039040152,22.472827424071202,-0.3335094354059455,1.6462426003824158,1.5380453243552257,0.19886068040334542,4.0,0.4375,0.5047405479923353,0.875
michalewicz,value,exact,gaussian,20,1.0,pi,auc_simple_regret_excess_true,5,-2.1677360714400438,17.48333387996928,34.80756742048962,-0.0622777238424308,-45.387039402512265,41.05156725963217,-0.9360608689050045,0.8189621453389314,-0.13925722399563464,0.8959769069728544,7.0,1.0,0.8959769069728544,1.0
michalewicz,value,exact,gaussian,20,5.0,logei,auc_simple_regret_excess_true,5,9.839307030207646,3.993319037281367,14.759485574809576,0.6666429517706677,-8.48701484004119,28.165628900456483,-0.34769510267849835,1.6190601404220828,1.4906589568803268,0.21030856166347303,3.0,0.3125,0.5047405479923353,0.75
michalewicz,value,exact,gaussian,20,5.0,pi,auc_simple_regret_excess_true,5,9.772001220969894,11.372645530544446,23.33990068497102,0.4186822108999916,-19.208313181209995,38.752315623149784,-0.5240622874521973,1.316272181153478,0.9362018845422846,0.4021717287354075,3.0,0.3125,0.7312669085000272,0.75
