dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
michalewicz,value,exact,gaussian,0,0.05,logei,auc_simple_regret_excess_true,5,36.899894425528906,31.51786376631358,62.08481391546917,0.594346541422666,-40.18858384848924,113.98837269954706,-0.39707649370239667,1.5278021235187595,1.3289992688129757,0.25458773976688404,4.0,0.4375,0.5334567309153763,0.875
michalewicz,value,exact,gaussian,0,0.05,qnei,auc_simple_regret_excess_true,5,-6.635489940294815,12.935300297124456,40.45321030041533,-0.16402876041278458,-56.86478478208621,43.593804901496576,-1.037711171447575,0.7290099999226496,-0.3667794585480128,0.7323622785081736,6.0,0.8125,0.9764830380108981,1.0
michalewicz,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,-4.5091422942349535,9.874684220490934,24.68098757363851,-0.1826969962519295,-35.154636004536364,26.136351416066454,-1.056958844222603,0.7130368855219998,-0.4085229029043387,0.7038140353766857,6.0,0.8125,0.9764830380108981,1.0
michalewicz,value,exact,gaussian,0,0.25,qnei,auc_simple_regret_excess_true,5,12.463653750987913,6.303972204663779,41.250121882068655,0.3021482890795006,-38.75513751149404,63.68244501346986,-0.6144997053686968,1.1845323943457142,0.6756241136670207,0.536324701348847,6.0,0.8125,0.8581195221581552,1.0
michalewicz,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,52.64147828959142,43.40055916212552,33.070955654143724,1.5917737255650048,11.57846326764794,93.70449331153489,0.18383812916205614,2.9359098987137258,3.559314255161446,0.023600538848530476,0.0,0.0625,0.12586954052549587,0.25
michalewicz,value,exact,gaussian,0,1.0,qnei,auc_simple_regret_excess_true,5,53.281032293139994,47.72020305799035,36.98605259337961,1.4405709330191439,7.356782352269576,99.20528223401041,0.10639872362230321,2.7073207062279265,3.221214532641102,0.03224329060836321,0.0,0.0625,0.12897316243345283,0.25
michalewicz,value,exact,gaussian,0,5.0,logei,auc_simple_regret_excess_true,5,83.59334826745537,82.5479721964499,34.48977468381335,2.423713956782883,40.768636736404716,126.41805979850602,0.5724693583067672,4.238180675899533,5.419589165381514,0.0056185460889422376,0.0,0.0625,0.0449483687115379,0.25
michalewicz,value,exact,gaussian,0,5.0,qnei,auc_simple_regret_excess_true,5,71.83830902698232,75.93691028281356,21.857647427116664,3.2866441489883074,44.69845513130042,98.97816292266421,0.9347464772393114,5.630593057208039,7.349159734989803,0.0018256139514690303,0.0,0.0625,0.029209823223504485,0.25
michalewicz,value,exact,gaussian,20,0.05,logei,auc_simple_regret_excess_true,5,-10.019809648472073,-13.771996385353845,27.558285345015005,-0.3635861057039439,-44.237940413603596,24.198321116659454,,,-0.8130032480284426,0.46183558492502286,4.0,0.4375,0.8210410398667073,0.875
michalewicz,value,exact,gaussian,20,0.05,qnei,auc_simple_regret_excess_true,5,-0.14583069181857694,0.0,10.73239226258203,-0.01358790176976746,-13.471855778867322,13.180194395230167,-0.8893421715418122,0.8637971160029269,-0.030383472028789733,0.9772167775206162,5.0,1.0,0.9840398464202976,1.0
michalewicz,value,exact,gaussian,20,0.25,logei,auc_simple_regret_excess_true,5,3.627212905804413,13.496393866734252,36.149230498147695,0.10033997559063597,-41.257985166515105,48.51241097812393,-0.7847310298592045,0.9734439674494441,0.22436700628133163,0.8334665408649963,6.0,0.8125,0.9840398464202976,1.0
michalewicz,value,exact,gaussian,20,0.25,qnei,auc_simple_regret_excess_true,5,-4.008543007363585,-5.190825689843734,5.756759736912281,-0.6963193168651542,-11.156504318996536,3.139418304269367,,,-1.5570173265567004,0.19445760404890916,2.0,0.1875,0.5185536107970911,0.6
michalewicz,value,exact,gaussian,20,1.0,logei,auc_simple_regret_excess_true,5,1.2591563065623745,0.0,23.95627548078184,0.05256060390407902,-28.486488488976004,31.004801102100753,-0.8278153375341871,0.9266388251084745,0.11752908326796153,0.9121059335615485,5.0,1.0,0.9840398464202976,1.0
michalewicz,value,exact,gaussian,20,1.0,qnei,auc_simple_regret_excess_true,5,-0.19535336844758716,-4.029906008676903,20.525281686393733,-0.009517694881483038,-25.68085669143373,25.290149954538553,-0.885492180440068,0.8675991223128987,-0.021282212744097875,0.9840398464202976,4.0,0.875,0.9840398464202976,1.0
michalewicz,value,exact,gaussian,20,5.0,logei,auc_simple_regret_excess_true,5,16.26834908087123,17.01257330841713,18.669831303605413,0.8713709736482502,-6.913308301353265,39.45000646309572,-0.2156225283262773,1.8891789169437765,1.948444730697665,0.12317689474529771,1.0,0.25,0.3941660631849527,0.6666666666666666
michalewicz,value,exact,gaussian,20,5.0,qnei,auc_simple_regret_excess_true,5,6.276189540742388,0.0,10.883119843088464,0.5766902902138126,-7.236988556557556,19.789367638042332,-0.40937763116105136,1.5058728847935343,1.2895186908821668,0.26672836545768813,1.0,0.5,0.5334567309153763,0.8888888888888888
