iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.595848047753563,0.595848047753563,0.0,False,False,0.0,qnei,0.0,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,0.19303114101745533,0.19303114101745533,0.0,False,False,0.0,qnei,0.0,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-1.0527126446734347,-1.0527126446734347,0.0,False,False,0.0,qnei,0.0,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.006504808815746,1.006504808815746,0.0,False,False,0.0,qnei,0.0,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.0537215195984087,-1.0537215195984087,0.0,False,False,0.0,qnei,0.0,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,3.1378957287183487,0.0,3.141592653589793,0.0,3.141592653589793,-1.0539382319151993,-1.0539382319151993,-1.0539382319151993,0.0,False,False,0.0,qnei,1.5661532999947667,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,49.65131539873415,7.041216357873232,8.275219233122359,1.006504808815746,7.041216357873232,michalewicz
7,2.9096838225429513,1.9665255555878658,1.7184480378254459,0.0,2.0597671983245895,-1.0537722063396904,-1.0537722063396904,-1.0537722063396904,0.0,False,False,0.0,qnei,2.671471100009512,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101493373028669,58.752808771762815,7.041216357873232,8.393258395966116,1.006504808815746,7.041216357873232,michalewicz
8,2.8621294384722864,1.8488343649807009,3.141592653589793,0.0,1.7402558175960636,0.6875872170964948,0.6875872170964948,0.6875872170964948,0.0,False,False,0.0,qnei,3.366498599993065,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.360133949592483,66.1129427213553,7.041216357873232,8.264117840169412,1.006504808815746,7.041216357873232,michalewicz
9,2.700975185624245,1.3211820376686036,2.8184079178303363,2.2197622327284714,1.7284127021052753,1.3388025720303796,1.3388025720303796,1.3388025720303796,0.0,False,False,0.0,qnei,3.1353620000299998,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3388025720303796,6.7089185946585985,72.8218613160139,6.7089185946585985,8.091317924001544,1.3388025720303796,6.7089185946585985,michalewicz
10,1.5461897666636752,0.0,3.141592653589793,0.9645649600098105,2.2630357194739137,-0.09629539691586209,-0.09629539691586209,-0.09629539691586209,0.0,False,False,0.0,qnei,4.444801400008146,False,9,ca2d4260-fc72-481f-9df5-3c8675104ca1,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3388025720303796,8.14401656360484,80.96587787961873,6.7089185946585985,8.096587787961873,1.3388025720303796,6.7089185946585985,michalewicz
