iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-0.9119250448991865,-0.9119250448991865,-1.0005901198454061,1.8343991258167847,True,True,0.0,logei,0.0,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.9119250448991865,8.959646211588165,8.959646211588165,8.959646211588165,8.959646211588165,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,0.15982053277715344,0.15982053277715344,-0.9041066659867205,1.746831418299842,True,True,0.0,logei,0.0,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15982053277715344,7.8879006339118245,16.84754684549999,7.8879006339118245,8.423773422749996,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.2622673103684185,-0.2622673103684185,-0.4821873194693632,2.213711960752383,True,True,0.0,logei,0.0,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15982053277715344,8.309988477057397,25.157535322557386,7.8879006339118245,8.38584510751913,-0.9041066659867205,8.951827832675699,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-1.0444982063185528,-1.0444982063185528,-0.9783677662708578,1.064927887812763,True,True,0.0,logei,0.0,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15982053277715344,9.09221937300753,34.24975469556492,7.8879006339118245,8.56243867389123,-0.9041066659867205,8.951827832675699,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,0.3756880172750145,0.3756880172750145,-0.1892230366634753,2.2639746399269933,True,True,0.0,logei,0.0,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.3756880172750145,7.672033149413964,41.92178784497888,7.672033149413964,8.384357568995776,-0.1892230366634753,8.236944203352454,michalewicz
6,0.0,3.141592653589793,3.141592653589793,3.141592653589793,0.0,-1.0515294502097827,-1.0515294502097827,-1.0539382319151993,0.5756953340817232,True,True,0.0,logei,3.9139518999727443,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.3756880172750145,9.099250616898761,51.02103846187764,7.672033149413964,8.503506410312939,-0.1892230366634753,8.236944203352454,michalewicz
7,0.11543932400579392,3.141592653589793,0.0,3.141592653589793,3.141592653589793,1.441883513497881,1.441883513497881,-1.0539382319151993,2.112426373500263,True,True,0.0,logei,1.538273299986031,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.441883513497881,6.605837653191097,57.62687611506873,6.605837653191097,8.232410873581248,-1.0539382319151993,9.101659398604177,michalewicz
8,2.0605175653217445,3.141592653589793,0.0,3.141592653589793,3.141592653589793,-1.053916348519696,-1.053916348519696,0.0010067320126746916,1.1180810737076652,True,True,0.0,logei,6.868703800020739,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.441883513497881,9.101637515208674,66.7285136302774,6.605837653191097,8.341064203784676,-1.0539382319151993,9.101659398604177,michalewicz
9,0.0,3.0252490714881737,0.0,3.141592653589793,2.9304872411974703,-0.9154602701594994,-0.9154602701594994,-1.0126827854312133,1.7406800977416177,True,True,0.0,logei,4.394814900006168,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.441883513497881,8.963181436848478,75.69169506712588,6.605837653191097,8.410188340791764,-1.0539382319151993,9.101659398604177,michalewicz
10,1.047436627457045,3.141592653589793,0.0,3.141592653589793,1.620811130599355,-1.022593765793717,-1.022593765793717,-0.95415668361371,1.814300137967519,True,True,0.0,logei,6.6622572999913245,False,10,98ebb6c7-5be8-4129-8534-6f22261d8e03,slip,0.4,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.441883513497881,9.070314932482695,84.76200999960858,6.605837653191097,8.476200999960858,-1.0539382319151993,9.101659398604177,michalewicz
