dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
schwefel,value,exact,gaussian,0,0.05,noise-self_report,logei,5,0.0,0.0,0.1680796320218956,0.012975718846439666,8.648771885415275,-4.9740808192502755,31.526793968550813,-10.158845826838098,37.498210053541705,0.1765055486819444,107.07174758646696,0.1709610102770153,0
schwefel,value,exact,gaussian,0,0.05,noise-self_report,qnei,5,0.0,0.0,-0.49771003646610723,-1.0652521520873965,-17.351385183576923,-14.750526512428564,30.433221391041695,-37.97370107632061,7.3088212736993174,-0.35410990170565154,91.0156295401586,-0.49484613165826685,0
schwefel,value,exact,gaussian,0,0.25,noise-self_report,logei,5,0.0,0.0,0.3452219600395231,0.4362243266137247,-3.4625519903573037,-13.824254616381424,22.230949743586333,-16.563973047478086,17.241286682938824,-0.07066432633382251,94.96042371069439,0.48991893247657564,0
schwefel,value,exact,gaussian,0,0.25,noise-self_report,qnei,5,0.0,0.0,-0.5098606116454067,-0.7905451746303558,-19.265014038675854,-22.394838185155493,13.207179754887687,-29.577096106315405,-8.952931971036307,-0.39316355180971146,89.10200068505968,-0.36921171801719305,0
schwefel,value,exact,gaussian,0,1.0,noise-self_report,logei,5,0.0,0.0,0.9391941545821959,1.1851306090946565,20.322258313969478,14.186196857652021,28.6578347333194,0.07166597052327071,45.01930171114254,0.4147399655912139,118.74523401502115,1.6303741456158953,0
schwefel,value,exact,gaussian,0,1.0,noise-self_report,qnei,5,0.0,0.0,0.17648420338291895,0.16632363425544483,10.492999098517945,-2.926935347612897,33.94866484314747,-12.838757241230365,38.58007449890838,0.21414283874526419,118.86001382225348,0.7595805408501523,0
schwefel,value,exact,gaussian,0,5.0,noise-self_report,logei,5,0.0,0.0,1.2905598809149663,1.0733081562210773,28.831053546688718,25.569250222180763,17.308717228032606,16.00093432811141,44.112500219876296,0.5883888478916065,127.25402924774042,2.714397726038862,0
schwefel,value,exact,gaussian,0,5.0,noise-self_report,qnei,5,0.0,0.0,0.5798024380542335,0.5058396841056916,21.52720643202727,20.561315266667762,19.49008105511209,8.079038916149049,37.77339647486211,0.4393307435107605,129.8942211557628,2.2564642414821696,0
schwefel,value,exact,gaussian,20,0.05,noise-self_report,logei,5,2.267715312849788,0.5936130964836366,0.20122901619620404,0.3140932003295074,3.0240705649100206,2.122612876892788,3.9113971129906004,0.007901189116100226,6.060974202212096,0.10427829534172499,101.44704626596169,0.20122901619620404,0
schwefel,value,exact,gaussian,20,0.05,noise-self_report,qnei,5,0.42003532515970504,-0.11538785806584428,0.07289488126644272,0.0,0.9271680977176345,0.0,14.446030732177618,-9.932715365795923,12.91262266033921,0.03197131371440136,109.29418282145316,0.07289488126644272,0
schwefel,value,exact,gaussian,20,0.25,noise-self_report,logei,5,-104.27677165512264,-9.990515928912146,-0.137552491934379,-0.021585124276266576,-3.004247397379989,-1.2836124420159862,9.460375887464568,-9.865088836532149,4.054826629471964,-0.10359473784068893,95.41872830367168,-0.0660190594206693,0
schwefel,value,exact,gaussian,20,0.25,noise-self_report,qnei,5,67.40596782189571,-1.7307363329898635,-0.4975228579443492,-0.4482867730377804,-8.064394697789515,-0.08469611547394607,15.871031212806589,-20.197347602412137,2.466084125559621,-0.2780825757858453,100.302620025946,-0.3000392410883239,0
schwefel,value,exact,gaussian,20,1.0,noise-self_report,logei,5,-187.5327944800375,-64.69391322564785,0.7006828260714657,0.5760575062330431,11.067574947267987,11.79551824725197,6.325629662886165,6.1374092171498535,15.997740677386123,0.38164051542303457,109.49055064831968,1.0518462126573396,0
schwefel,value,exact,gaussian,20,1.0,noise-self_report,qnei,5,-20.67272528406796,-8.385827743790088,0.1297525648395101,0.0482336927691267,-0.29505551218270226,0.0,8.035064606140027,-7.2578747763272755,4.9527878000024685,-0.010174328006300071,108.07195921155282,1.0792289085873374,0
schwefel,value,exact,gaussian,20,5.0,noise-self_report,logei,5,-14.26416440534295,75.81074111666112,0.7816677298318264,0.8030384768900762,12.574680722923496,17.810513969663326,12.349596676211688,3.2059679003792354,21.646261241741406,0.4336096801008102,110.9976564239752,1.6794958340200712,0
schwefel,value,exact,gaussian,20,5.0,noise-self_report,qnei,5,-91.53844868451877,86.8145178812623,0.3280036926321134,0.09450761983589384,1.8798347737430732,1.18834301846168,3.7482714478846497,-0.361387658335218,5.21406907691308,0.06482188874976114,110.24684949747859,1.8029979411705512,0
