iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,125.09546660466697,397.21380096957546,275.68569024519354,-274.79281000940813,0.5738417291035465,0.07007375013761086,True,-0.5037679789659356,qnei,0.0,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,3.7545486426753056,3.7545486426753056,3.7545486426753056,3.7545486426753056,0.5738417291035465,3.7545486426753056,schwefel
2,-199.83371508877457,373.55344539626185,-494.73469543442525,321.2284183827662,-0.41778728342351684,-1.2220007836949902,True,-0.8042135002714734,qnei,0.0,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,4.746177655202369,8.500726297877675,3.7545486426753056,4.250363148938837,0.5738417291035465,3.7545486426753056,schwefel
3,297.0694287520462,-32.065047156279206,-196.9675731806865,-221.57438789922668,-1.6438031498001602,-2.3371732669326586,True,-0.6933701171324984,qnei,0.0,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,5.972193521579012,14.472919819456687,3.7545486426753056,4.824306606485562,0.5738417291035465,3.7545486426753056,schwefel
4,-245.1304123458754,-54.92369411735342,4.548258957953294,53.49735207449248,-0.03217711789913872,-0.4696087287445135,True,-0.43743161084537474,qnei,0.0,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,4.36056748967799,18.833487309134675,3.7545486426753056,4.708371827283669,0.5738417291035465,3.7545486426753056,schwefel
5,495.5002834343927,292.6619192137531,122.17922944116265,488.9601476818849,-1.5523172952614734,-2.090577632938347,True,-0.5382603376768738,qnei,0.0,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,5.880707667040325,24.714194976175,3.7545486426753056,4.942838995235,0.5738417291035465,3.7545486426753056,schwefel
6,-69.96014241517823,288.0460096304437,250.36281459261278,-191.88222204093935,-1.4165590156823107,-2.1363268179950863,True,-0.7197678023127756,qnei,0.8433522999985144,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,5.744949387461163,30.459144363636163,3.7545486426753056,5.076524060606027,0.5738417291035465,3.7545486426753056,schwefel
7,142.06322424413102,500.0,500.0,-359.2450756718349,-1.2505836864417073,-1.9614708766497657,True,-0.7108871902080585,qnei,1.0280518000363372,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.5738417291035465,5.57897405822056,36.03811842185672,3.7545486426753056,5.148302631693817,0.5738417291035465,3.7545486426753056,schwefel
8,163.7909355893002,398.4696465143857,232.64448979789415,-276.22011984658195,1.8481592156900575,1.4824003178765428,True,-0.36575889781351467,qnei,0.6486158999614418,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,1.8481592156900575,2.480231156088794,38.518349577945514,2.480231156088794,4.814793697243189,1.8481592156900575,2.480231156088794,schwefel
9,199.9443200463421,406.4560721293666,207.21587803768026,-284.2945376986054,2.719550398935437,1.9176646615301693,True,-0.8018857374052677,qnei,0.5893475000048056,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,2.719550398935437,1.6088399728434148,40.12718955078893,1.6088399728434148,4.458576616754325,2.719550398935437,1.6088399728434148,schwefel
10,171.9033127353298,446.2543987956753,156.11759165924633,-245.65111617641335,1.0574525344309147,0.7781492813289821,True,-0.2793032531019326,qnei,0.8884054999798536,False,0,7,a1966c40-8d1c-458f-983b-9cce9565ced6,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,2.719550398935437,3.270937837347937,43.398127388136864,1.6088399728434148,4.339812738813686,2.719550398935437,1.6088399728434148,schwefel
