User_ID;Run;Phase;value;x0;x1;x2
37;1;sampling;0.015984975945673052;0.5669168388793651;0.4307441454901856;0.0940738254615245
37;2;sampling;-1.4360954599796942;0.3480795504359955;0.6215090383806794;0.0216550031827105
37;3;sampling;-1.2112929722431296;0.8746323779455377;0.8540495315269422;0.0443042157882848
37;4;sampling;0.39149382576236436;0.8024209628659041;0.1847951614868486;0.6956239148985941
37;5;sampling;1.6531242695616273;0.1550002548656667;0.6916197559832665;0.9586338310644203
37;6;optimization;-0.9201074353685018;0.0;1.0;1.0
37;7;optimization;-0.2809387716586771;0.1985437787658987;0.5894897877937323;0.9710648270867503
37;8;optimization;0.4351405455232942;0.8403506885784074;0.6169738375389311;1.0
37;9;optimization;3.662631811440384;0.0;0.5817977162388657;0.8164592952699466
37;10;optimization;0.5495937129284361;0.0;0.6858178844236068;0.7265961808869986
37;11;optimization;4.518066515284224;0.0;0.5170141555958395;0.8556484062520266
37;12;optimization;2.974154254651153;1.0;0.5658096193306867;0.8445639719244545
37;13;optimization;0.6416946690594592;0.0;0.0;0.950825553839813
37;14;optimization;2.4673372866623167;0.0;0.5570548726951218;0.8434561980022369
37;15;optimization;-1.4115582059813891;1.0;1.0;0.3893449365889726
37;16;optimization;2.8960151933901876;0.0;0.5124131480849244;0.834947715306339
37;17;optimization;2.1082793623378953;0.0;0.5366083434397052;0.8399787684053275
37;18;optimization;-1.479205767270451;1.0;0.4624606275170348;0.3247187187765152
37;19;optimization;2.8063621845896995;0.0;0.558479645506635;0.8532499656702583
37;20;optimization;-0.8468545994194427;1.0;1.0;0.7731074179848719
