dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
ackley,value,exact,gaussian,0,0.05,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.6,-61.63238106873375,-8.709937709642418,-1.2578036952802807,583.9136033752845,0.0,True
ackley,value,exact,gaussian,0,0.05,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.4,-28.062119537169735,-20.12764491543362,-0.5726963170850958,612.5514144758445,0.0,False
ackley,value,exact,gaussian,0,0.25,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.4,-97.8760843903539,-56.91625104132646,-1.997471110007222,547.6699000536645,0.0,True
ackley,value,exact,gaussian,0,0.25,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.6,-133.98996089623978,-115.79708011115247,-2.7344889978824445,506.6235731167744,0.0,False
ackley,value,exact,gaussian,0,1.0,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.6,-27.60020301974574,28.57739115917923,-0.5632694493825665,617.9457814242726,0.0,True
ackley,value,exact,gaussian,0,1.0,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.4,-41.71578528824317,52.202854701759065,-0.8513425569029212,598.897748724771,0.0,False
ackley,value,exact,gaussian,0,5.0,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.1,200.94174813394926,168.20122705487046,4.100852002733658,846.4877325779677,0.0,True
ackley,value,exact,gaussian,0,5.0,noise-self_report,qnei,5,2,1.8,0.8,1.9,274.0899524549963,323.24893073874955,5.593672499081558,914.7034864680105,0.0,False
ackley,value,exact,gaussian,20,0.05,noise-self_report,logei,5,2,1.4,0.3999999999999999,1.4,-12.68006474619599,-9.131837346603902,-0.4372436119377941,632.8659196978224,-0.04778905172514607,True
ackley,value,exact,gaussian,20,0.05,noise-self_report,qnei,5,2,1.6,0.6000000000000001,1.6,-6.400117443053068,-1.3066148476430044,-0.2206937049328661,634.2134165699612,0.5172196466689358,False
ackley,value,exact,gaussian,20,0.25,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.4,-17.327472225832288,0.0,-0.5974990422700801,628.2185122181861,-2.134365432055656,True
ackley,value,exact,gaussian,20,0.25,noise-self_report,qnei,5,2,1.8,0.8,1.6,25.736109041238194,13.176177101030817,0.8874520359047675,666.3496430542525,0.5883886456125954,False
ackley,value,exact,gaussian,20,1.0,noise-self_report,qnei,5,2,1.4,0.3999999999999999,1.4,-7.221414805898735,0.1671701356600579,-0.24901430365168195,633.3921192071155,1.5909329725476098,True
ackley,value,exact,gaussian,20,1.0,noise-self_report,logei,5,2,1.6,0.6000000000000001,1.6,2.3224264789748417,-0.9379540234632486,0.08008367168878898,647.8684109229932,-1.6706286038654792,False
ackley,value,exact,gaussian,20,5.0,noise-self_report,logei,5,2,1.2,0.19999999999999996,1.4,31.072144029514572,6.487504205757318,1.0714532423970524,676.6181284735328,1.9089993645700936,True
ackley,value,exact,gaussian,20,5.0,noise-self_report,qnei,5,2,1.8,0.8,1.6,79.22710037920767,54.42589328534689,2.7319689785933687,719.8406343922219,1.8433594726865685,False
