iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.6267979259035751,False,0.0,logei,0.0,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-0.5446509982998606,False,0.0,logei,0.0,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.5446509982998606,8.511814961591798,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-0.2824787103633238,False,0.0,logei,0.0,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.2824787103633238,8.249642673655261,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.6526595761757241,False,0.0,logei,0.0,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.2824787103633238,8.249642673655261,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,1.3151007595726205,False,0.0,logei,0.0,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.506382997765073,0.18623339323759652,0.27717054319415824,0.6807768975990476,0.14738820068240738,0.8161113914549857,0.06515788579128023,0.06515788579128023,False,0.0,logei,0.42214660003082827,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.902006077500657,48.5293123451302,6.652063203719317,8.088218724188367,1.3151007595726205,6.652063203719317,hartmann_6
7,0.4839754439788045,0.31550828328928365,0.15245589044580227,0.6208863092031445,0.40560497007872476,0.6781273568328168,0.8557924243166464,0.8557924243166464,False,0.0,logei,0.43499069998506457,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.111371538975291,55.64068388410549,6.652063203719317,7.948669126300785,1.3151007595726205,6.652063203719317,hartmann_6
8,0.529845271684588,0.3807904396565953,0.4276039331044543,0.47164466911337505,0.3186042563621039,0.6278510677172979,2.908786857625863,2.908786857625863,False,0.0,logei,0.5220751999877393,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.908786857625863,5.058377105666074,60.69906098977157,5.058377105666074,7.587382623721446,2.908786857625863,5.058377105666074,hartmann_6
9,0.5859213545660461,0.6484047800985093,0.9017896900675776,0.47376896972256577,0.1781395402929866,0.6057221309979011,0.23866076247632922,0.23866076247632922,False,0.0,logei,0.5222362999920733,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.908786857625863,7.728503200815608,68.42756419058718,5.058377105666074,7.603062687843019,2.908786857625863,5.058377105666074,hartmann_6
10,0.505273297547333,0.4160424706805583,0.3181938584766801,0.43162951977293523,0.4511421451377797,0.5696130420103529,1.9749714037184452,1.9749714037184452,False,0.0,logei,0.48381599999265745,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.908786857625863,5.992192559573492,74.41975675016067,5.058377105666074,7.441975675016067,2.908786857625863,5.058377105666074,hartmann_6
11,0.5762518843593656,0.3268492795310214,0.617596775129867,0.4907272291852902,0.1242051675309351,0.6939249174208724,1.3889311841362473,1.3889311841362473,False,0.0,logei,0.3693941000383347,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.908786857625863,6.57823277915569,80.99798952931636,5.058377105666074,7.3634535935742145,2.908786857625863,5.058377105666074,hartmann_6
12,0.4548921923026688,0.34120163462702724,0.3478446004042206,0.4385304768747354,0.26188175488948956,0.7097235815992672,3.939115215573778,3.939115215573778,False,0.0,logei,0.47117739997338504,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.939115215573778,4.0280487477181595,85.02603827703452,4.0280487477181595,7.085503189752877,3.939115215573778,4.0280487477181595,hartmann_6
13,0.396676886828764,0.28753190121788075,0.2516886305399053,0.39165692600594526,0.23979944891906727,0.7607842235633033,4.530722671636776,4.530722671636776,False,0.0,logei,0.368339900043793,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.530722671636776,3.4364412916551608,88.46247956868967,3.4364412916551608,6.804806120668436,4.530722671636776,3.4364412916551608,hartmann_6
14,0.2616053643765103,0.40460779064808056,0.13567755378074303,0.3577556606235827,0.21904174075597194,0.6282974203246096,4.088671945631434,4.088671945631434,False,0.0,logei,0.37691560003440827,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.530722671636776,3.878492017660503,92.34097158635018,3.4364412916551608,6.595783684739298,4.530722671636776,3.4364412916551608,hartmann_6
15,0.40094915324317204,0.1455093996370117,0.2183671322228184,0.3555592527766168,0.2510118547755117,1.0,1.929518995841595,1.929518995841595,False,0.0,logei,0.3536844999762252,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.530722671636776,6.037644967450342,98.37861655380053,3.4364412916551608,6.558574436920035,4.530722671636776,3.4364412916551608,hartmann_6
16,0.48323493066248724,0.11073218883038248,0.1808298824721381,0.33355964989801873,0.26123519475721374,0.7224306819697456,5.026183616897601,5.026183616897601,False,0.0,logei,0.47293099999660626,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.026183616897601,2.940980346394336,101.31959690019487,2.940980346394336,6.332474806262179,5.026183616897601,2.940980346394336,hartmann_6
17,0.8283308489285927,0.5039976926462436,0.15250791605763067,0.2960713448050203,0.2725470673385164,0.7360025360474558,0.8500134434102322,0.8500134434102322,False,0.0,logei,0.3717163000255823,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.026183616897601,7.117150519881704,108.43674742007657,2.940980346394336,6.378632201180975,5.026183616897601,2.940980346394336,hartmann_6
18,0.3945848878748424,0.0,0.22972390564310563,0.31512444411346574,0.2510012845317805,0.6758824425143509,5.582576944300977,5.582576944300977,False,0.0,logei,0.3648248999961652,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.582576944300977,2.3845870189909597,110.82133443906753,2.3845870189909597,6.156740802170418,5.582576944300977,2.3845870189909597,hartmann_6
19,0.3725343800859409,0.0,0.4179156738316071,0.2572780968816439,0.2736703143196282,0.6948435928397468,6.330049825620689,6.330049825620689,False,0.0,logei,0.37391719996230677,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.330049825620689,1.6371141376712481,112.45844857673877,1.6371141376712481,5.918865714565198,6.330049825620689,1.6371141376712481,hartmann_6
20,0.4367888244789464,0.012673742709642055,0.47979354330154733,0.05758967126300296,0.1634184820983563,0.7250590821904824,2.265052556577437,2.265052556577437,False,0.0,logei,0.35023580002598464,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.330049825620689,5.702111406714501,118.16055998345328,1.6371141376712481,5.908027999172664,6.330049825620689,1.6371141376712481,hartmann_6
21,0.2844392177950599,0.0,0.5797860054235131,0.2802126247294541,0.33072706241230404,0.7105552298719676,6.615108248108334,14.203613481905666,True,7.588505233797332,logei,0.34714020002866164,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,1.352055715183603,119.51261569863689,1.352055715183603,5.691076938030328,6.615108248108334,1.352055715183603,hartmann_6
22,0.27748757405888047,0.007730248685486885,0.6618875485049354,0.4242750449059509,0.4538855364413681,0.6407076985937009,3.531415232491134,7.145873746965531,True,3.6144585144743973,logei,0.5449098999961279,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,4.435748730800803,123.9483644294377,1.352055715183603,5.634016564974441,6.615108248108334,1.352055715183603,hartmann_6
23,0.3011230515149491,0.316957561674421,0.952036773764092,0.24186901758067514,0.41250320269558416,0.6451326701643257,2.5965023398704146,10.582858331645241,True,7.986355991774826,logei,0.5225750000099652,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,5.3706616234215225,129.31902605285921,1.352055715183603,5.6225663501243135,6.615108248108334,1.352055715183603,hartmann_6
24,0.27111636538972905,0.00012830434037180982,0.9183036614524612,0.20495500350729678,0.29971186073123546,0.6128022745455053,3.307569353254487,2.089594538348431,True,-1.2179748149060559,logei,0.7338341000140645,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,4.65959461003745,133.97862066289667,1.352055715183603,5.582442527620695,6.615108248108334,1.352055715183603,hartmann_6
25,0.2799175526038048,0.19204942470043318,0.7734938725430095,0.2812831696330951,0.36419013829316405,0.591224851407783,5.060652777988291,12.159007039576561,True,7.098354261588271,logei,0.5980068999924697,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,2.9065111853036463,136.88513184820033,1.352055715183603,5.475405273928013,6.615108248108334,1.352055715183603,hartmann_6
26,0.2742991808999337,0.20481459331383653,0.8367195675773853,0.2742442454775207,0.45652758920910974,0.7737769265344706,3.1063720357460904,0.5815668258151505,True,-2.52480520993094,logei,0.5943303999956697,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,4.860791927545847,141.74592377574618,1.352055715183603,5.4517662990671605,6.615108248108334,1.352055715183603,hartmann_6
27,0.18779574967230517,0.7144874044179662,0.320605990270064,0.07038719667038307,0.35158695926591,0.737112782367448,0.9853724882728261,-2.471774322340259,True,-3.457146810613085,logei,0.5559458000352606,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,6.9817914750191115,148.7277152507653,1.352055715183603,5.508433898176492,6.615108248108334,1.352055715183603,hartmann_6
28,0.2591782685755566,0.0,0.46306189118481905,0.355323999623627,0.3600416272310074,0.7205151144337437,6.304087289157378,8.991908194876757,True,2.687820905719379,logei,0.5365052999695763,False,False,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,1.663076674134559,150.39079192489987,1.352055715183603,5.371099711603567,6.615108248108334,1.352055715183603,hartmann_6
29,0.6035359814205237,0.0033974241637177993,0.603495675952545,0.008037640842822102,0.3620364696483902,0.7370752564585216,1.3192303190695587,3.86939276856274,True,2.5501624494931816,logei,0.6915630999719724,False,True,10,6b0f4d64-58a1-47a9-bccb-c8f4f83d1aa2,gaussian,5.0,20,exact,value,learned,25.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.615108248108334,6.647933644222379,157.03872556912225,1.352055715183603,5.415128467900767,6.615108248108334,1.352055715183603,hartmann_6
