iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,0.15122100295580015,True,0.1101071488419366,logei,0.0,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.4965158799078827,True,-0.18500978618988972,logei,0.0,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,3.9293730012388504,True,0.08969049945616403,logei,0.0,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,-0.1567189633989074,True,0.016837506721361056,logei,0.0,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.9514469278346541,True,0.1233017752007286,logei,0.0,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.14142990296600164,0.11203675889745814,0.8966318532018004,0.4778042367179128,0.1575756715616574,0.6808820357935456,1.8821821336716331,2.2348922384860384,True,0.35271010481440523,logei,0.27567069994984195,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.084981829620304,40.70389094157201,4.127481461509251,6.783981823595336,3.8396825017826863,4.127481461509251,hartmann_6
7,0.10372916527287201,0.2319791039182958,0.7130153611896818,0.45128886548078295,0.24469364866243104,0.6852027035111153,4.308887299404883,4.356837302576069,True,0.04795000317118614,logei,0.4050745999556966,False,True,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.308887299404883,3.6582766638870545,44.362167605459064,3.6582766638870545,6.33745251506558,4.308887299404883,3.6582766638870545,hartmann_6
8,0.1016285289421924,0.30067455037657687,0.7973795939023123,0.40363213515145074,0.2707297720540506,0.7206979851420182,4.38708550467716,4.789964126381266,True,0.4028786217041054,logei,0.5097981000435539,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.38708550467716,3.5800784586147767,47.94224606407384,3.5800784586147767,5.99278075800923,4.38708550467716,3.5800784586147767,hartmann_6
9,0.16941459467573441,0.2983660377154389,0.7566649620905714,0.16940108858761252,0.1371772779822406,0.6907124964521262,3.3173079617165655,3.693525899238696,True,0.3762179375221306,logei,1.0732983000343665,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.38708550467716,4.649856001575372,52.592102065649215,3.5800784586147767,5.843566896183246,4.38708550467716,3.5800784586147767,hartmann_6
10,0.2218770086262572,0.2895469495066042,0.7955839576966005,0.47880480053281965,0.3317896873599534,1.0,2.5543162513649342,2.541180599745423,True,-0.013135651619511357,logei,0.3050316000008024,False,False,8,2ffd3ae3-bf18-45c9-9d58-93e88e468715,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.38708550467716,5.412847711927003,58.004949777576215,3.5800784586147767,5.800494977757621,4.38708550467716,3.5800784586147767,hartmann_6
