iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,1.7382308339707686,True,0.16692860402029464,logei,0.0,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,0.4704414748446871,True,0.09118089966096238,logei,0.0,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,-0.6608900051326883,True,-0.01959097794278941,logei,0.0,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.8430603560740721,True,-0.384746519889541,logei,0.0,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.4184160536487609,True,0.10796858842887902,logei,0.0,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.571302229950474,6.395861733341463,hartmann_6
6,0.0,0.0,1.0,0.576311919802737,0.0,1.0,-0.2433016568103424,-0.2088003772475522,True,0.0345012795627902,logei,0.39362139999866486,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.21046562010228,45.884888029582314,6.395861733341463,7.647481338263719,1.571302229950474,6.395861733341463,hartmann_6
7,0.1708883225948442,0.6610837438500899,0.4095271303726717,0.2939861005737638,0.5790659265454957,0.40199500630490326,0.4048686015356809,0.3544023179532027,True,-0.05046628358247818,logei,0.3340728000039235,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.562295361756256,53.44718339133857,6.395861733341463,7.635311913048367,1.571302229950474,6.395861733341463,hartmann_6
8,0.10058228725617029,0.7044973666645253,0.4277999825273803,0.0,0.16171443807906685,0.9401526792155521,-0.041394914757749424,-0.00792252010287843,True,0.03347239465487099,logei,0.3180214000167325,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.008558878049687,61.45574226938825,6.395861733341463,7.681967783673532,1.571302229950474,6.395861733341463,hartmann_6
9,0.22616503149290226,0.4957460843316102,0.39817156410473525,0.48486269538048954,0.4631967721607241,0.5959332143551226,1.9153343509145908,1.9801417987470125,True,0.06480744783242165,logei,0.3300910000107251,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.9153343509145908,6.051829612377347,67.5075718817656,6.051829612377347,7.500841320196177,1.9153343509145908,6.051829612377347,hartmann_6
10,0.19258679639367476,0.41671204768289777,0.6996609933823873,0.7158328874308062,0.3542895415728678,0.6591635453273016,0.5255893325897391,0.672292021388611,True,0.14670268879887194,logei,0.509261500032153,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.9153343509145908,7.441574630702198,74.94914651246779,6.051829612377347,7.494914651246779,1.9153343509145908,6.051829612377347,hartmann_6
11,0.19263798749572889,0.5198992691141369,0.17114170323473313,0.23496575676673,0.37050105465648225,0.768217133613721,3.112638987679334,2.889347730973708,True,-0.22329125670562577,logei,0.667371500050649,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.112638987679334,4.854524975612604,79.8036714880804,4.854524975612604,7.254879226189127,3.112638987679334,4.854524975612604,hartmann_6
12,0.08819188691778611,0.5147340876642233,0.0,0.0,0.17832380672174084,1.0,-0.17540305534976963,-0.250179540349021,True,-0.07477648499925138,logei,0.46922109997831285,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.112638987679334,8.142567018641707,87.9462385067221,4.854524975612604,7.328853208893508,3.112638987679334,4.854524975612604,hartmann_6
13,0.21298336212454486,0.4893118810600677,0.3601729618199202,0.15166844817740716,0.3247541887182077,0.797695392095134,3.4324988923900737,3.8503547231695667,True,0.41785583077949306,logei,0.44299369998043403,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4324988923900737,4.534665070901863,92.48090357762396,4.534665070901863,7.113915659817228,3.4324988923900737,4.534665070901863,hartmann_6
14,0.23058133532865346,0.4084565404867005,0.5569571813209551,0.05841723838202398,0.23754606120094704,0.8797422238330068,2.640128628453911,2.298088027771134,True,-0.34204060068277675,logei,0.5606671000132337,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4324988923900737,5.327035334838026,97.80793891246199,4.534665070901863,6.986281350890143,3.4324988923900737,4.534665070901863,hartmann_6
15,0.18196931981650658,0.4746320538983451,0.3753340961215034,0.036598256862149715,0.3810940375744796,0.7364427732615813,2.435961539760519,2.376050316584989,True,-0.059911223175530104,logei,0.42245299997739494,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4324988923900737,5.531202423531418,103.33914133599342,4.534665070901863,6.889276089066228,3.4324988923900737,4.534665070901863,hartmann_6
16,0.10916292351192226,0.4759559880736809,0.5159378307279293,0.1712357522462346,0.2886955615553635,0.7740442073001516,4.162558462867116,4.140235957628271,True,-0.02232250523884538,logei,0.3921451999922283,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,3.804605500424821,107.14374683641825,3.804605500424821,6.69648417727614,4.162558462867116,3.804605500424821,hartmann_6
17,0.04399170734415173,0.5005248475238232,0.6586641988702401,0.15417618734153019,0.5378024501246024,0.8088004779799152,1.427598562550584,1.412628505500883,True,-0.014970057049701113,logei,0.443428699974902,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,6.539565400741353,113.6833122371596,3.804605500424821,6.687253661009388,4.162558462867116,3.804605500424821,hartmann_6
18,0.6937147362202204,0.4732927989541824,0.48403404135827766,0.31509947631253843,0.1775680442687272,0.39322392617281177,0.5481923232070056,0.4704149604570316,True,-0.07777736274997404,logei,0.4288739000330679,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,7.418971640084932,121.10228387724453,3.804605500424821,6.727904659846918,4.162558462867116,3.804605500424821,hartmann_6
19,0.05086683737216957,0.4868331157702831,0.6248922655124277,0.22127353983017828,0.1777932309856125,0.8677402919556298,2.933793317268116,2.824755159647189,True,-0.10903815762092695,logei,0.4325777000049129,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,5.033370646023821,126.13565452326836,3.804605500424821,6.638718659119387,4.162558462867116,3.804605500424821,hartmann_6
20,0.44522827789645825,0.4759296295157701,0.5597901416465237,0.42342492534538523,0.3627791914972105,0.7613264506292673,2.9347919640346594,2.8005965225581946,True,-0.13419544147646478,logei,0.5266647000098601,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,5.032371999257277,131.16802652252562,3.804605500424821,6.5584013261262815,4.162558462867116,3.804605500424821,hartmann_6
21,0.02875233648614528,0.40472764812780826,0.48366997505833587,0.48772733612735286,0.3607344699062327,0.9635575439021347,1.3844099412752866,1.5947544271861356,True,0.21034448591084898,logei,0.5591701000230387,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,6.58275402201665,137.75078054454227,3.804605500424821,6.559560978311536,4.162558462867116,3.804605500424821,hartmann_6
22,0.10577948887271316,0.5356234003485381,0.6808274908807217,0.17217900953181742,0.24255126816713812,0.6935139765512699,3.3144849673977017,3.886412849527641,True,0.5719278821299394,logei,0.4091751999803819,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.162558462867116,4.652678995894235,142.4034595404365,3.804605500424821,6.472884524565296,4.162558462867116,3.804605500424821,hartmann_6
23,0.19494014853374347,0.5130367648854436,0.5696649819503201,0.2332352951590901,0.3155927734794628,0.7367875889452496,4.496035339303541,4.692002710412109,True,0.19596737110856832,logei,0.4899470999953337,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.496035339303541,3.4711286239883963,145.8745881644249,3.4711286239883963,6.342373398453256,4.496035339303541,3.4711286239883963,hartmann_6
24,0.1978129352018253,0.5036029434310743,0.5631458146868376,0.247225597334042,0.31474464569256083,0.40557937443928577,2.7450431838367377,2.5328440061737068,True,-0.21219917766303098,logei,0.516885099990759,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.496035339303541,5.222120779455199,151.0967089438801,3.4711286239883963,6.295696205995004,4.496035339303541,3.4711286239883963,hartmann_6
25,0.16366999574017183,0.6302224757587029,0.7339454839552823,0.2587124056660851,0.41632867636242843,0.7836352370135137,1.960779706313418,2.0299596173380507,True,0.06917991102463272,logei,0.31102730002021417,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.496035339303541,6.006384256978519,157.1030932008586,3.4711286239883963,6.284123728034344,4.496035339303541,3.4711286239883963,hartmann_6
26,0.2296454912770971,0.4658452219002067,0.18169853537182323,0.4084726427838311,0.23466796425687086,0.6188237592149964,3.442316426678742,3.4482802341396064,True,0.005963807460864334,logei,0.3160101000103168,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.496035339303541,4.524847536613195,161.62794073747182,3.4711286239883963,6.216459259133531,4.496035339303541,3.4711286239883963,hartmann_6
27,0.11591006829853401,0.4052418436667514,0.4711990762387033,0.18335225763061969,0.18648675471008702,0.5922152195265737,4.128414490672805,3.9295394003643356,True,-0.19887509030846928,logei,0.3400368999573402,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.496035339303541,3.8387494726191322,165.46669021009095,3.4711286239883963,6.128395933707072,4.496035339303541,3.4711286239883963,hartmann_6
28,0.22961173355595516,0.48416060910633035,0.4815346370012501,0.2618299224644312,0.2455809008477022,0.6939060597713318,4.785099662057483,4.8961629874030335,True,0.11106332534555019,logei,0.3202744000009261,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.785099662057483,3.182064301234454,168.6487545113254,3.182064301234454,6.0231698039759065,4.785099662057483,3.182064301234454,hartmann_6
29,0.2501874666429762,0.25957290524101817,0.18750567063912515,0.28659343701997886,0.15286915076122898,0.5991356562899045,4.046462812299181,4.346348302573411,True,0.29988549027422984,logei,0.38722139998571947,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.785099662057483,3.9207011509927563,172.56945566231815,3.182064301234454,5.950670884907522,4.785099662057483,3.182064301234454,hartmann_6
30,0.2346952227454302,0.22886571645475984,0.5536001002586541,0.3256157426905565,0.11391485917387068,0.57685002427365,3.612260175898398,3.785943965020441,True,0.17368378912204285,logei,0.3981426000245847,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.785099662057483,4.354903787393539,176.9243594497117,3.182064301234454,5.897478648323723,4.785099662057483,3.182064301234454,hartmann_6
31,0.22714156996878643,0.24205030901665892,0.28154496258381667,0.29510152924362565,0.37902550146466396,0.6545995180594516,6.466346283479463,6.562206994910359,True,0.09586071143089647,logei,0.308162999979686,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.466346283479463,1.5008176798124744,178.42517712952417,1.5008176798124744,5.755650875145941,6.466346283479463,1.5008176798124744,hartmann_6
32,0.2528424838671103,0.2604960442096523,0.4483747458978651,0.29552365213551207,0.36034625849466984,0.6722293366937462,7.176973365770707,7.800262423964776,True,0.6232890581940689,logei,0.25813400000333786,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,7.176973365770707,0.7901905975212298,179.2153677270454,0.7901905975212298,5.600480241470168,7.176973365770707,0.7901905975212298,hartmann_6
33,0.2841851499569428,0.21599648185280737,0.5851876522314169,0.2881425232636458,0.3668696738337886,0.6868580739893778,6.906129288195714,7.051592791706682,True,0.14546350351096748,logei,0.3773943999549374,False,False,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,7.176973365770707,1.0610346750962227,180.2764024021416,0.7901905975212298,5.4629212849133815,7.176973365770707,0.7901905975212298,hartmann_6
34,0.2784069128697,0.14596029078527684,0.4645097283050852,0.23519525159889187,0.4486000982679036,0.5265133207700138,4.936525935181342,5.192665753366597,True,0.25613981818525566,logei,0.33086280000861734,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,7.176973365770707,3.0306380281105954,183.3070404302522,0.7901905975212298,5.391383542066241,7.176973365770707,0.7901905975212298,hartmann_6
35,0.11801826021015882,0.10965984645661864,0.255875952883446,0.3930213157619479,0.3058342190779535,0.75073820889075,5.698550608682051,5.800372150895555,True,0.10182154221350359,logei,0.35935039998730645,False,True,11,57591f14-1b59-4627-817c-9aa7c0432eff,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,7.176973365770707,2.2686133546098857,185.57565378486208,0.7901905975212298,5.302161536710345,7.176973365770707,0.7901905975212298,hartmann_6
