iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,-1.8184357411881416,True,-0.4421616863584805,logei,0.0,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,-2.0240861381548294,True,-1.5519660204956929,logei,0.0,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-1.376274054829661,4.58131958588472,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,-0.20715495561957575,True,0.8341923949164103,logei,0.0,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-1.041347350535986,4.246392881591045,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,2.3227727470831274,True,1.9105569709079415,logei,0.0,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,0.41221577617518584,2.792829754879873,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,-1.5976980381349706,True,-0.6099698263413489,logei,0.0,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,0.41221577617518584,2.792829754879873,eggholder
6,-512.0,-512.0,-2.487061888349132,-1.0825651437574586,True,1.4044967445916736,logei,0.16924269997980446,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,0.41221577617518584,5.692107419404191,25.182589033322706,2.792829754879873,4.197098172220451,0.41221577617518584,2.792829754879873,eggholder
7,-512.0,512.0,-3.533135983972524,-4.09670840223067,True,-0.5635724182581456,logei,0.16841500002192333,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,0.41221577617518584,6.738181515027582,31.92077054835029,2.792829754879873,4.5601100783357555,0.41221577617518584,2.792829754879873,eggholder
8,-512.0,291.41503606344634,1.7034816581981236,-0.3997308296508546,True,-2.103212487848978,logei,0.2937198000145145,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,1.5015638728569352,33.422334421207225,1.5015638728569352,4.177791802650903,0.41221577617518584,2.792829754879873,eggholder
9,-512.0,340.8961157156386,0.5347491004966913,-0.2545051987315893,True,-0.7892542992282806,logei,0.26662480004597455,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,2.670296430558367,36.09263085176559,1.5015638728569352,4.010292316862843,0.41221577617518584,2.792829754879873,eggholder
10,-495.0888136198128,318.3835104770998,0.22074691319348438,-1.4468500045602437,True,-1.6675969177537282,logei,0.2453162000165321,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,2.9842986178615742,39.07692946962717,1.5015638728569352,3.9076929469627166,0.41221577617518584,2.792829754879873,eggholder
11,-512.0,352.9590349866832,0.8754720817476767,0.3728380128233797,True,-0.502634068924297,logei,0.17133899999316782,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,2.3295734493073823,41.40650291893455,1.5015638728569352,3.7642275380849592,0.41221577617518584,2.792829754879873,eggholder
12,-512.0,353.07137911839106,0.8794634071735213,0.4539837892464612,True,-0.4254796179270601,logei,0.23522629996296018,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,2.3255821238815373,43.73208504281609,1.5015638728569352,3.644340420234674,0.41221577617518584,2.792829754879873,eggholder
13,-512.0,353.68709084308506,0.9015323702887061,-0.6008057206603807,True,-1.5023380909490869,logei,0.16811889997916296,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,2.303513160766353,46.03559820358244,1.5015638728569352,3.5411998618140337,0.41221577617518584,2.792829754879873,eggholder
14,-62.017015837998194,322.95367657339057,-0.7359401427738114,0.527946763262724,True,1.2638869060365354,logei,0.16822270001284778,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,3.94098567382887,49.97658387741131,1.5015638728569352,3.5697559912436647,0.41221577617518584,2.792829754879873,eggholder
15,330.32354294357646,323.5700745074578,-1.0835775249689512,-2.414533907120871,True,-1.3309563821519197,logei,0.17466429999331012,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,4.28862305602401,54.265206933435316,1.5015638728569352,3.617680462229021,0.41221577617518584,2.792829754879873,eggholder
16,-294.3073778264193,331.2548624897218,-0.107954780583613,1.9424031040597074,True,2.0503578846433204,logei,0.14579690003301948,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,3.313000311638672,57.57820724507399,1.5015638728569352,3.5986379528171244,0.41221577617518584,2.792829754879873,eggholder
17,-249.80178000736387,322.43704687389686,0.2789791708306955,-0.1863142108741797,True,-0.4652933817048752,logei,0.2034061000449583,False,7,4175483a-9813-4707-b60c-eda68b3bba78,gaussian,1.4142,0,exact,value,learned,1.9999616399999998,"x0,x1",3.2050455310550587,1.7034816581981236,2.9260663602243633,60.50427360529835,1.5015638728569352,3.5590749179587267,0.41221577617518584,2.792829754879873,eggholder
