run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
1266fb86-9dc7-4234-8d83-48b1a24d5874,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.01,0,50,0,1,2,3.409690555775156,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,7.21154539928554,6.9851119832125805,353.36572456499147,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,7.21154539928554,6.9851119832125805,353.36572456499147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f7485c15-2f8e-4ef5-9b00-3a923590bcea,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.05,0,50,0,1,2,3.409690555775156,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,7.21154539928554,6.9851119832125805,353.36572456499147,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,7.21154539928554,6.9851119832125805,353.36572456499147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68fa2b6a-072b-4275-85bf-a338dd22b318,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.15,0,50,0,1,2,3.409690555775156,1.06753794020979,6.9801832264791885,414.4418915941132,8.288837831882264,357.4699829740907,7.295305774981443,6.9801832264791885,372.62598770353236,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,7.21154539928554,6.9851119832125805,353.36572456499147,0.0,0.0049287567333924365,-0.004928756733391992,-18.34651607094503,-0.36693032141890036,4.104258409099259,0.08376037569590356,-0.004928756733391992,19.260263138540893
bbb079d8-134d-4573-9171-89a0b8065b26,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.4,0,50,0,1,2,3.409690555775156,3.1691648670569923,4.878556299631986,409.9141051560949,8.198282103121898,272.92522072724023,5.569902463821229,9.023378809734984,420.4649940372854,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,7.21154539928554,6.9851119832125805,353.36572456499147,0.0,2.106555683580595,-2.106555683580595,-22.874302508963353,-0.45748605017926636,-80.44050383775124,-1.6416429354643105,2.0382668265224035,67.09926947229394
1f010953-fd64-423f-acd4-b6195a68b1d7,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.01,20,50,0,21,22,5.861288524338744,1.0626091834763975,6.9851119832125805,432.7644378381536,8.655288756763072,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,"x0,x1,x2,x3,x4",-3.141592653589793,-3.141592653589793,0.0,-2.178506360393968,-3.141592653589793,5.861288524338744,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,0.0,0.0,0.0,-0.023969826904647107,-0.0004793965380915921,0.0,0.0,0.0,0.0
cbb4d182-0906-44cb-9ad4-2e2503e1624a,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.05,20,50,0,21,22,5.861288524338744,1.0626091834763975,6.9851119832125805,434.7915614669794,8.69583122933959,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,"x0,x1,x2,x3,x4",-3.141592653589793,-3.141592653589793,0.0,-2.178506360393968,-3.141592653589793,5.861288524338744,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,0.0,0.0,0.0,2.003153801921144,0.040063076038425294,0.0,0.0,0.0,0.0
b687f30f-81cc-416f-93ac-f55bde7f7589,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.15,20,50,0,21,22,5.861288524338744,1.0626091834763975,6.9851119832125805,425.2602074036764,8.505204148073528,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,"x0,x1,x2,x3,x4",-3.141592653589793,-3.141592653589793,0.0,-2.178506360393968,-3.141592653589793,5.861288524338744,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,0.0,0.0,0.0,-7.528200261381812,-0.15056400522763624,0.0,0.0,0.0,0.0
b93c4263-fe80-4431-abbe-7e2c17cf600b,michalewicz,value,logei,10,exact,False,studenttrbf,misclick,0.4,20,50,0,21,22,5.861288524338744,1.4315232663020103,6.616197900386968,435.6815130059978,8.713630260119956,349.8610407781482,6.864260818149018,6.616197900386968,349.8610407781482,"x0,x1,x2,x3,x4",-3.141592653589793,-3.141592653589793,0.0,-2.178506360393968,-3.141592653589793,5.861288524338744,1.0626091834763975,6.9851119832125805,432.78840766505823,8.655768153301164,353.36572456499147,6.985111983212582,6.9851119832125805,353.36572456499147,0.0,0.3689140828256128,-0.36891408282561233,2.8931053409395417,0.057862106818792114,-3.504683786843259,-0.12085116506356464,-0.36891408282561233,-3.504683786843259
e5e20f42-55f2-45e5-af5a-bfe28548bfe2,michalewicz,value,logei,11,exact,False,studenttrbf,misclick,0.01,0,50,0,1,2,4.57017014560389,2.217642780869131,5.830078385819848,399.0060880007991,7.980121760015981,304.49166389524805,6.21411558969894,5.830078385819848,304.49166389524805,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,2.673411953059945,5.374309213629033,372.153077828114,7.443061556562281,294.6195277565155,6.0126434236023565,5.374309213629033,294.6195277565155,0.0,-0.45576917219081414,0.4557691721908155,26.85301017268506,0.5370602034537004,9.872136138732571,0.20147216609658347,0.4557691721908155,9.872136138732571
c9acf3df-6d09-4c52-8760-54670b7c25b9,michalewicz,value,logei,11,exact,False,studenttrbf,misclick,0.05,0,50,0,1,2,4.57017014560389,3.580222393022561,4.467498773666417,368.1363563238391,7.362727126476781,300.3932176112193,6.130473828800394,4.467498773666417,300.3932176112193,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,2.673411953059945,5.374309213629033,372.153077828114,7.443061556562281,294.6195277565155,6.0126434236023565,5.374309213629033,294.6195277565155,0.0,0.9068104399626162,-0.9068104399626158,-4.016721504274926,-0.08033443008550023,5.773689854703832,0.11783040519803745,-0.9068104399626158,5.773689854703832
