iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,0.6286520689813629,0.6286520689813629,0.0,False,False,0.0,logei,0.0,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,0.31569466412453523,0.31569466412453523,0.31569466412453523,0.0,False,False,0.0,logei,0.0,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.9343608017755334,1.5557641986942392,0.6214033969187057,0.7778820993471196,0.6286520689813629,0.6214033969187057,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,-0.6232490171577227,-0.6232490171577227,0.0,False,False,0.0,logei,0.0,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.8733044830577914,3.429068681752031,0.6214033969187057,1.1430228939173437,0.6286520689813629,0.6214033969187057,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,-0.19576267605595013,-0.19576267605595013,0.0,False,False,0.0,logei,0.0,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.4458181419560188,4.874886823708049,0.6214033969187057,1.2187217059270123,0.6286520689813629,0.6214033969187057,branin
5,9.48328453291775,6.218835927963829,0.5961916848094132,0.5961916848094132,0.5961916848094132,0.0,False,False,0.0,logei,0.0,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.6538637810906555,5.528750604798705,0.6214033969187057,1.105750120959741,0.6286520689813629,0.6214033969187057,branin
6,4.283468245043681,5.245435695265474,0.32909939395508836,0.32909939395508836,0.32909939395508836,0.0,False,False,0.0,logei,0.15317800000775605,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.9209560719449803,6.449706676743685,0.6214033969187057,1.0749511127906142,0.6286520689813629,0.6214033969187057,branin
7,0.0,5.704089801709127,0.32677532940273385,0.32677532940273385,0.32677532940273385,0.0,False,False,0.0,logei,0.15356839999731164,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.9232801364973349,7.37298681324102,0.6214033969187057,1.053283830463003,0.6286520689813629,0.6214033969187057,branin
8,10.0,7.365856928681803,0.2651158691105538,0.2651158691105538,0.2651158691105538,0.0,False,False,0.0,logei,0.15559080000093672,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.9849395967895149,8.357926410030535,0.6214033969187057,1.0447408012538169,0.6286520689813629,0.6214033969187057,branin
9,0.0,4.53419547138901,0.22813756477251912,0.22813756477251912,0.22813756477251912,0.0,False,False,0.0,logei,0.1418400999973528,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.0219179011275497,9.379844311158084,0.6214033969187057,1.0422049234620094,0.6286520689813629,0.6214033969187057,branin
10,10.0,5.574127238969992,0.8597115801538132,0.8597115801538132,0.8597115801538132,0.0,False,False,0.0,logei,0.15094899998803157,False,11,0aade8a9-a810-4c52-9e9b-4c7d963469cc,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.8597115801538132,0.39034388574625545,9.77018819690434,0.39034388574625545,0.9770188196904339,0.8597115801538132,0.39034388574625545,branin
