iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,-4.43351836506157,True,-3.0572443102319085,qnei,0.0,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,-2.642799325070773,True,-2.1706792074116366,qnei,0.0,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-0.4721201176591365,3.6771656487141953,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,-4.030156803423735,True,-2.9888094528877494,qnei,0.0,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-0.4721201176591365,3.6771656487141953,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,-2.1724520423363867,True,-2.5846678185115723,qnei,0.0,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,0.41221577617518584,2.792829754879873,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,-3.4689416849223633,True,-2.481213473128742,qnei,0.0,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,0.41221577617518584,2.792829754879873,eggholder
6,-512.0,17.380669041451398,1.7421598288891529,-1.1664482117924888,True,-2.9086080406816417,qnei,0.390886600012891,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,1.4628857021659059,20.95336731608442,1.4628857021659059,3.4922278860140703,1.7421598288891529,1.4628857021659059,eggholder
7,-512.0,-337.2342024677546,-0.30916225272254383,-4.080010615880283,True,-3.7708483631577394,qnei,0.5340002999873832,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,3.5142077837776027,24.467575099862025,1.4628857021659059,3.4953678714088605,1.7421598288891529,1.4628857021659059,eggholder
8,-512.0,111.63642478433792,-1.4298561453546677,-1.7877315775191829,True,-0.35787543216451523,qnei,0.4319348999997601,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,4.634901676409727,29.10247677627175,1.4628857021659059,3.637809597033969,1.7421598288891529,1.4628857021659059,eggholder
9,-365.43563980108104,-25.790532890342543,-0.8948583029908335,-3.4190329539973803,True,-2.524174651006547,qnei,0.45083349995547906,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,4.099903834045892,33.20238061031764,1.4628857021659059,3.689153401146404,1.7421598288891529,1.4628857021659059,eggholder
10,-512.0,-47.15207028577604,1.0020498675063914,-2.253588455310248,True,-3.2556383228166395,qnei,0.510389800008852,False,0,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,2.202995663548667,35.40537627386631,1.4628857021659059,3.540537627386631,1.7421598288891529,1.4628857021659059,eggholder
11,126.45656861750001,-439.06637576659216,0.5506292706484847,1.9525475699951307,True,1.401918299346646,qnei,0.33622890000697225,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,2.654416260406574,38.05979253427289,1.4628857021659059,3.4599811394793534,0.5506292706484847,2.654416260406574,eggholder
12,90.50194967003904,-512.0,-1.8737635881009975,-0.2570369944939003,True,1.6167265936070971,qnei,0.5545377000235021,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,5.078809119156056,43.13860165342894,1.4628857021659059,3.5948834711190787,0.5506292706484847,2.654416260406574,eggholder
13,147.62443671907826,-465.39581465988937,-0.0994488300573943,1.6396296098120207,True,1.739078439869415,qnei,0.7023210999905132,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,3.304494361112453,46.443096014541396,1.4628857021659059,3.572545847272415,0.5506292706484847,2.654416260406574,eggholder
14,137.68491092491763,-311.78801449396485,-0.4611059988050041,0.32874203107266187,True,0.789848029877666,qnei,0.632850399997551,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,3.6661515298600627,50.109247544401455,1.4628857021659059,3.579231967457247,0.5506292706484847,2.654416260406574,eggholder
15,155.32096681949392,-414.0670822398403,0.7773445374151601,2.1615871046898687,True,1.3842425672747085,qnei,0.6538655000040308,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,2.4277009936398986,52.53694853804135,1.4628857021659059,3.502463235869423,0.7773445374151601,2.4277009936398986,eggholder
16,102.24848176229366,-401.4037058635184,1.3636140025263308,2.9221598171525707,True,1.5585458146262399,qnei,0.6929069999605417,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,1.841431528528728,54.37838006657008,1.4628857021659059,3.39864875416063,1.3636140025263308,1.841431528528728,eggholder
17,7.00761593548349,-389.4759099593088,0.47002952993318736,0.16007146910331438,True,-0.309958060829873,qnei,0.8795681000337936,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,2.7350160011218714,57.11339606769195,1.4628857021659059,3.359611533393644,1.3636140025263308,1.841431528528728,eggholder
18,119.49214921211221,-401.09617402659416,1.255986832711153,1.7443823922653103,True,0.48839555955415737,qnei,0.792099500016775,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,1.9490586983439058,59.062454766035856,1.4628857021659059,3.281247487001992,1.3636140025263308,1.841431528528728,eggholder
19,345.22321892182794,-504.8098047912807,1.3323583699781927,2.7539070714645812,True,1.4215487014863886,qnei,0.7497158999904059,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,1.872687161076866,60.935141927112724,1.4628857021659059,3.207112733005933,1.3636140025263308,1.841431528528728,eggholder
20,461.2547877687557,-512.0,-1.9057861804624876,-3.22372469997655,True,-1.3179385195140623,qnei,0.6471361999865621,False,1,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,1.7421598288891529,5.110831711517546,66.04597363863027,1.4628857021659059,3.3022986819315134,1.3636140025263308,1.841431528528728,eggholder
21,293.22242969862964,-503.64539375792276,2.2003353713226166,2.914350313587476,True,0.7140149422648596,qnei,0.6092662999872118,False,2,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.2003353713226166,1.0047101597324422,67.05068379836271,1.0047101597324422,3.192889704683939,2.2003353713226166,1.0047101597324422,eggholder
22,307.30497992603665,-462.4233636979753,1.6329924028152065,3.245073609209095,True,1.6120812063938883,qnei,0.5113094999687746,False,2,7,dec09929-e6d7-465a-971c-383617715ecd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",3.2050455310550587,2.2003353713226166,1.5720531282398522,68.62273692660257,1.0047101597324422,3.1192153148455715,1.6329924028152065,1.5720531282398522,eggholder
