iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.0714469584620057,2.4891679366017243,4.0224753643503615,-4.569664874420832,0.8959220620293679,0.9741696450476224,True,0.07824758301825452,logei,0.0,False,0.9741696450476224,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,0.12970118854205592,0.12970118854205592,0.12970118854205592,0.12970118854205592,0.8959220620293679,0.12970118854205592,rosenbrock
2,-2.7811087313381613,8.923165344405543,-3.9436913576870474,-3.0533907590105303,-0.9400283506156455,-0.8488474509546831,True,0.09118089966096243,logei,0.0,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,1.9656516011870693,2.0953527897291253,0.12970118854205592,1.0476763948645627,0.8959220620293679,0.12970118854205592,rosenbrock
3,9.224926799376625,4.328253891945742,0.5348968559468652,2.6708503270489397,-0.8139302220878246,-0.833521200030614,True,-0.01959097794278941,logei,0.0,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,1.8395534726592484,3.934906262388374,0.12970118854205592,1.3116354207961247,0.8959220620293679,0.12970118854205592,rosenbrock
4,4.942644287751989,-0.8703677635830607,-2.93047890699567,6.8205939175598775,0.8494423743190028,0.4646958544294619,True,-0.38474651988954095,logei,0.0,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,0.17618087625242096,4.111087138640795,0.12970118854205592,1.0277717846601988,0.8959220620293679,0.12970118854205592,rosenbrock
5,5.055408761537256,2.685734702247407,7.2510465395448715,3.2361290330503945,0.2325314060730452,0.34049999450192425,True,0.10796858842887905,logei,0.0,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,0.7930918444983786,4.9041789831391736,0.12970118854205592,0.9808357966278347,0.8959220620293679,0.12970118854205592,rosenbrock
6,-2.0516170849637616,0.6999851477896316,5.556465670165417,-0.4511856357669993,0.7522835629734195,0.7867848425362096,True,0.034501279562790144,logei,0.31250250001903623,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,0.2733396875980043,5.177518670737178,0.12970118854205592,0.8629197784561963,0.8959220620293679,0.12970118854205592,rosenbrock
7,-3.9899178578737335,2.932727440933982,10.0,-5.0,-1.9761319613268191,-2.026598244909297,True,-0.050466283582478066,logei,0.3607729999930598,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,3.001755211898243,8.179273882635421,0.12970118854205592,1.1684676975193458,0.8959220620293679,0.12970118854205592,rosenbrock
8,-0.14158840143028406,4.976810871410736,4.6092339107896105,0.6958638192355682,0.7967950825837528,0.8302674772386237,True,0.03347239465487095,logei,0.35552870004903525,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,0.22882816798767103,8.408102050623093,0.12970118854205592,1.0510127563278866,0.8959220620293679,0.12970118854205592,rosenbrock
9,2.77560864701482,-2.006502324188419,4.67004033300292,-5.0,0.8074755785759069,0.8722830264083286,True,0.06480744783242165,logei,0.32573070004582405,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,0.21814767199551688,8.62624972261861,0.12970118854205592,0.9584721914020677,0.8959220620293679,0.12970118854205592,rosenbrock
10,3.8365650715533994,10.0,4.801446318845397,-5.0,-1.6212798825645314,-1.4745771937656595,True,0.14670268879887183,logei,0.35252349998336285,False,1.395922062029368,11,b9d75823-6ff7-4855-960b-7199d206348c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",1.0256232505714238,0.8959220620293679,2.646903133135955,11.273152855754565,0.12970118854205592,1.1273152855754565,0.8959220620293679,0.12970118854205592,rosenbrock
