dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
levy_10,value,logei,0.2749999999999999,1.55,0.05097981382326681,38.66196444223152,0.18810774190172924,8,8
levy_10,value,qnei,0.7250000000000001,1.45,0.13712512828838153,36.448760618077365,-0.05905827877594536,0,8
