iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.40054604496988183,-0.40054604496988183,-0.16162744663270998,0.1931566407648111,True,True,0.0,logei,0.0,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.40054604496988183,8.367710008261819,8.367710008261819,8.367710008261819,8.367710008261819,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,0.6523832929534953,0.6523832929534953,-0.21758038324299367,0.2546392185491167,True,True,0.0,logei,0.0,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6523832929534953,7.3147806703384415,15.68249067860026,7.3147806703384415,7.84124533930013,-0.21758038324299367,8.18474434653493,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.5954458377678171,-0.5954458377678171,-0.2556805220334109,0.3091117657123987,True,True,0.0,logei,0.0,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6523832929534953,8.562609801059754,24.245100479660014,7.3147806703384415,8.08170015988667,-0.21758038324299367,8.18474434653493,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,1.4437004438202574,1.4437004438202574,-0.08566626342162283,0.23220041628964255,True,True,0.0,logei,0.0,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.4437004438202574,6.5234635194716795,30.768563999131693,6.5234635194716795,7.692140999782923,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.5194517118698065,-0.5194517118698065,-0.583996167024681,0.42100435125012686,True,True,0.0,logei,0.0,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.4437004438202574,8.486615675161744,39.25517967429344,6.5234635194716795,7.851035934858688,-0.08566626342162283,8.05283022671356,hartmann_6
6,0.7383903686096004,1.0,0.8384535032744833,0.0,0.0,0.0,-0.6236916815413167,-0.6236916815413167,-0.632193027210528,0.07297029901475237,True,True,0.0,logei,0.2565566999837756,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.4437004438202574,8.590855644833255,47.84603531912669,6.5234635194716795,7.974339219854449,-0.08566626342162283,8.05283022671356,hartmann_6
7,0.7636636085440937,1.0,0.10091409443482698,0.0,0.5514148245327051,0.0,-0.6452747800327345,-0.6452747800327345,-0.6435343487128684,0.15510509955208576,True,True,0.0,logei,0.34585949999745935,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.4437004438202574,8.612438743324672,56.458474062451366,6.5234635194716795,8.06549629463591,-0.08566626342162283,8.05283022671356,hartmann_6
8,0.5844649441544398,0.9927574251330276,0.14032634550423473,0.1987007687689813,0.699600929393021,0.0,1.8432865772127365,1.8432865772127365,0.30779791062683964,0.2979199383054302,True,True,0.0,logei,0.49937989993486553,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,6.123877386079201,62.58235144853057,6.123877386079201,7.822793931066321,0.30779791062683964,7.6593660526650975,hartmann_6
9,0.4604181257977009,0.9643942775486599,0.28223911598930396,0.2659609442137833,0.6235512059964756,0.04475089547970001,-0.6633199642331261,-0.6633199642331261,2.1009768048647213,0.578178035594961,True,True,0.0,logei,0.3501912000356242,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,8.630483927525063,71.21283537605564,6.123877386079201,7.912537264006182,0.30779791062683964,7.6593660526650975,hartmann_6
10,0.5941753454205378,1.0,0.0,0.34796818553498793,1.0,0.0,-0.17884205600845432,-0.17884205600845432,1.440820951773578,0.2433078639052861,True,True,0.0,logei,0.3398550999118015,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,8.146006019300392,79.35884139535602,6.123877386079201,7.935884139535602,0.30779791062683964,7.6593660526650975,hartmann_6
11,0.592650508097438,1.0,0.0,0.03936245130396969,0.681890297956872,0.0,-0.5126878483964131,-0.5126878483964131,-0.45940837622373326,0.19132077433327724,True,True,0.0,logei,0.33692589995916933,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,8.47985181168835,87.83869320704437,6.123877386079201,7.985335746094943,0.30779791062683964,7.6593660526650975,hartmann_6
12,0.7773340269711275,1.0,0.0,0.18853634386518084,1.0,0.0,0.18662989369325197,0.18662989369325197,-0.5349181658439189,0.4622801614553777,True,True,0.0,logei,0.3979399000527337,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,7.780534069598685,95.61922727664306,6.123877386079201,7.968268939720255,0.30779791062683964,7.6593660526650975,hartmann_6
13,0.5675695583125507,1.0,0.13484817749960348,0.17319029606634537,0.5797155933787651,0.0,0.29000527336233584,0.29000527336233584,0.21605466542969687,0.2925504540666742,True,True,0.0,logei,0.2661710000829771,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,7.677158689929601,103.29638596657266,6.123877386079201,7.945875843582512,0.30779791062683964,7.6593660526650975,hartmann_6
14,0.6212928354442818,0.986943808713706,0.2048770339969908,0.19153467724145912,0.689944798115126,0.031354316902730335,-0.4491131661481596,-0.4491131661481596,0.07852178631815755,0.1830307466468042,True,True,0.0,logei,0.3690740999300033,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,8.416277129440097,111.71266309601276,6.123877386079201,7.979475935429483,0.30779791062683964,7.6593660526650975,hartmann_6
15,0.26392639509732285,1.0,0.0,0.1533725805851274,0.5605356072453045,0.0,-0.45486652947523387,-0.45486652947523387,0.16716957131872506,0.46146148040114365,True,True,0.0,logei,0.2640802999958396,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.8432865772127365,8.42203049276717,120.13469358877992,6.123877386079201,8.008979572585329,0.30779791062683964,7.6593660526650975,hartmann_6
16,0.7773757078344626,0.9991063722201998,0.13076665085978345,0.18896839403848162,0.9308811846244055,0.0,2.4174624793231794,2.4174624793231794,-0.5311301080265576,0.46912098708808214,True,True,0.0,logei,0.3281666999682784,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,5.549701483968757,125.68439507274869,5.549701483968757,7.855274692046793,-0.5311301080265576,8.498294071318494,hartmann_6
17,0.75818718184215,0.9984078756189402,0.13166742867125014,0.18962752534212918,0.9074732977156764,0.0,-0.6660364387739554,-0.6660364387739554,-0.4912618003782995,0.24858200114185533,True,True,0.0,logei,0.6336106000235304,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.633200402065892,134.31759547481457,5.549701483968757,7.901035027930269,-0.5311301080265576,8.498294071318494,hartmann_6
18,1.0,1.0,0.6237076942950776,0.3667795272826794,1.0,0.0,-0.4315461328253357,-0.4315461328253357,-0.6627557182234873,0.38133930174817315,True,True,0.0,logei,0.14268629997968674,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.398710096117274,142.71630557093184,5.549701483968757,7.928683642829546,-0.5311301080265576,8.498294071318494,hartmann_6
19,1.0,0.8042557780859494,0.14243509463276827,0.19713148754746124,1.0,0.0,-0.6461277503154395,-0.6461277503154395,-0.6692672504330387,0.21777181848525143,True,True,0.0,logei,0.2638806999893859,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.613291713607376,151.3295972845392,5.549701483968757,7.964715646554695,-0.5311301080265576,8.498294071318494,hartmann_6
20,0.0,1.0,0.7910055311458682,0.37942325763083895,1.0,0.0,-0.35402623431101643,-0.35402623431101643,-0.38423036384690734,0.3548930762528735,True,True,0.0,logei,0.21313659998122603,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.321190197602954,159.65078748214216,5.549701483968757,7.982539374107108,-0.5311301080265576,8.498294071318494,hartmann_6
21,0.0,0.8336873405960286,1.0,0.5522879714305433,0.0,0.2722118073188723,-0.23210875256196292,-0.23210875256196292,-0.42116410081800904,0.18872045259956055,True,True,0.0,logei,0.2874832000816241,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.1992727158539,167.85006019799607,5.549701483968757,7.992860009428385,-0.5311301080265576,8.498294071318494,hartmann_6
22,0.9059886005082277,1.0,0.10411217566767512,0.17854623241431072,0.2773178963004377,0.0,-0.6638006965882847,-0.6638006965882847,-0.64914134117816,0.21169302630781148,True,True,0.0,logei,0.30715879995841533,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.630964659880222,176.4810248578763,5.549701483968757,8.021864766267104,-0.5311301080265576,8.498294071318494,hartmann_6
23,0.6526798254241465,1.0,0.4702119810835869,0.17546256808440175,1.0,0.0,-0.4533444338359633,-0.4533444338359633,-0.19274101116655257,0.29496063792474253,True,True,0.0,logei,0.2691457000328228,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.4174624793231794,8.4205083971279,184.90153325500418,5.549701483968757,8.03919709804366,-0.5311301080265576,8.498294071318494,hartmann_6
24,0.36490639456814467,1.0,0.0,0.955945256900038,0.5947498435138798,0.0,4.793049496995113,4.793049496995113,0.8849490808986853,0.38296111131929333,True,True,0.0,logei,0.18248810002114624,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.793049496995113,3.1741144662968237,188.075647721301,3.1741144662968237,7.836485321720875,0.8849490808986853,7.082214882393252,hartmann_6
25,0.37266312877063523,1.0,0.0,0.9765040227675196,0.6019059391463396,0.0,0.37242222167412814,0.37242222167412814,0.6646999516137191,0.21927961213907343,True,True,0.0,logei,0.20813179994001985,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.793049496995113,7.594741741617809,195.67038946291882,3.1741144662968237,7.826815578516753,0.8849490808986853,7.082214882393252,hartmann_6
26,0.1460735703266716,1.0,0.0,1.0,0.18725023006438202,0.0,1.5926591826386611,1.5926591826386611,-0.3051350516521609,0.511906561482702,True,True,0.0,logei,0.1757618000265211,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.793049496995113,6.374504780653276,202.0448942435721,3.1741144662968237,7.770957470906619,0.8849490808986853,7.082214882393252,hartmann_6
27,0.211327370777361,1.0,0.0,1.0,0.9871111931449096,0.0,-0.4267003368988025,-0.4267003368988025,-0.11028182959459688,0.2815917386796301,True,True,0.0,logei,0.19731429999228567,False,7,bb2c30ba-a4b7-41ab-bf5f-deebea0b8afa,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.793049496995113,8.393864300190739,210.43875854376282,3.1741144662968237,7.794028094213438,0.8849490808986853,7.082214882393252,hartmann_6
