iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,2.556195990748952,2.556195990748952,1.571302229950474,0.29922888959091215,True,True,0.0,ei,0.0,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,5.410967972542985,5.410967972542985,5.410967972542985,5.410967972542985,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6121631804866765,-0.6121631804866765,0.37926057518372475,0.571718355204184,True,True,0.0,ei,0.0,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.579327143778613,13.990295116321597,5.410967972542985,6.995147558160799,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.607458745678577,-0.607458745678577,-0.6412990271898988,0.39682907007547047,True,True,0.0,ei,0.0,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.574622708970514,22.564917825292113,5.410967972542985,7.521639275097371,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.33128375140257693,-0.33128375140257693,-0.45831383618453114,0.24603413204657706,True,True,0.0,ei,0.0,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.298447714694515,30.863365539986628,5.410967972542985,7.715841384996657,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,-0.4644788637076224,-0.4644788637076224,1.3104474652198819,0.31828989189251145,True,True,0.0,ei,0.0,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.431642826999559,39.29500836698619,5.410967972542985,7.859001673397238,1.571302229950474,6.395861733341463,hartmann_6
6,0.0,0.5688859244040878,0.3352061889037548,0.0,0.0,1.0,-0.22676473707016073,-0.22676473707016073,-0.46271694155852405,0.19081362159304907,True,True,0.0,ei,0.36073680000845343,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.193928700362099,47.48893706734829,5.410967972542985,7.914822844558048,1.571302229950474,6.395861733341463,hartmann_6
7,0.40936642648950516,0.8866025004580371,0.6395838543563556,0.0,0.07181996376242869,1.0,-0.5064163399737105,-0.5064163399737105,-0.4123351092672543,0.1439842266100247,True,True,0.0,ei,0.5908368000527844,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.473580303265647,55.96251737061394,5.410967972542985,7.994645338659134,1.571302229950474,6.395861733341463,hartmann_6
8,0.10247075101664933,0.4324945018870739,0.6373814282666863,0.014908048579156261,0.17860870405199486,0.9229871626922885,2.0576223211266242,2.0576223211266242,2.1526276767133896,0.30900290439833733,True,True,0.0,ei,0.4581780999433249,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,5.909541642165313,61.87205901277925,5.410967972542985,7.734007376597407,1.571302229950474,6.395861733341463,hartmann_6
9,0.177732423639029,0.5215642298927855,0.5904358582720648,0.23244961389829197,0.15013073709608007,0.7916334404815308,-0.07912141923653901,-0.07912141923653901,2.7888698278438393,0.36743075858917684,True,True,0.0,ei,0.4395469999872148,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.046285382528476,69.91834439530773,5.410967972542985,7.7687049328119695,1.571302229950474,6.395861733341463,hartmann_6
10,0.22013788493025402,0.5271403388439674,0.5825353893576029,0.014883023798431962,0.31505212816345896,0.8783367062681543,0.9772754837364579,0.9772754837364579,1.7951656523876378,0.374520218706794,True,True,0.0,ei,0.8572038999991491,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,6.989888479555479,76.9082328748632,5.410967972542985,7.69082328748632,1.571302229950474,6.395861733341463,hartmann_6
11,0.23894358736693758,0.4987239746522002,0.61010002102345,0.02201043036428398,0.09330899481547941,0.8558881797189717,-0.11065712621423107,-0.11065712621423107,1.3997241800665825,0.2841539502346778,True,True,0.0,ei,0.781339899986051,False,11,754574ad-f75f-4cf8-9c5d-fda3948c1ac3,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.556195990748952,8.077821089506168,84.98605396436938,5.410967972542985,7.726004905851761,1.571302229950474,6.395861733341463,hartmann_6
