run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
a3a8470c-a5c2-482a-8178-9c38f2fa6587,eggholder,value,logei,10,exact,False,slip,0.15,0,50,0,1,2,143.65689715691502,1.9119521499726528,1.293093381082406,165.068822044596,3.30137644089192,78.19257838027043,1.5957669057198047,1.9172361728414904,114.70337880101948,"x0,x1",-130.61818813895133,-59.80127948505765,143.65689715691502,2.331166856074644,0.8738786749804146,147.99579919768055,2.959915983953611,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,0.0,-0.4192147061019913,0.4192147061019913,17.07302284691545,0.34146045693830906,35.37252330623012,0.7218882307393902,1.0433574978610758,71.88332372697917
3e60f097-d932-4a50-ad95-e2a7343be60c,eggholder,value,logei,10,exact,False,slip,0.15,20,50,0,21,22,692.6315141832549,2.331166856074644,0.8738786749804146,155.30052517330498,3.1060105034660994,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",-20.1100334385319,-692.3395128077623,692.5847360791573,2.331166856074644,0.8738786749804146,147.99579919768055,2.959915983953611,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,0.04677810409759786,0.0,0.0,7.304725975624422,0.1460945195124883,0.0,0.0,0.0,0.0
e967885e-90dd-4bb8-ae5a-fa830ca76d94,eggholder,value,logei,11,exact,False,slip,0.15,0,50,0,1,2,683.1813895720231,3.1907513243704284,0.0142942066846303,143.45902300496206,2.869180460099241,55.65183422758504,1.135751718930307,2.3663843710880235,69.98496177912507,"x0,x1",484.27843057065763,-481.8829865658065,683.1813895720231,2.3037211741727988,0.90132435688226,161.4849426285093,3.229698852570186,52.65461817013557,1.074584044288481,0.90132435688226,52.65461817013557,0.0,0.8870301501976297,-0.8870301501976297,-18.025919623547225,-0.36051839247094497,2.997216057449471,0.06116767464182593,1.4650600142057635,17.3303436089895
5662fc29-bbf7-463b-a17f-a3c0a8c59db4,eggholder,value,logei,11,exact,False,slip,0.15,20,50,0,21,22,177.18916078421339,3.1716339476877526,0.0334115833673061,164.27454892317706,3.285490978463541,32.122074120003184,0.19330559653286733,2.7957826263435823,99.06884577193797,"x0,x1",13.068734922847625,176.70655581197366,187.0091451417903,2.3037211741727988,0.90132435688226,161.4849426285093,3.229698852570186,52.65461817013557,0.9013243568822599,0.90132435688226,52.65461817013557,-9.819984357576914,0.8679127735149539,-0.8679127735149539,2.7896062946677773,0.05579212589335514,-20.532544050132387,-0.7080187603493926,1.8944582694613223,46.4142276018024
8a5f518e-8dc6-46b5-9a7a-d6bb69f082d9,eggholder,value,logei,7,exact,False,slip,0.15,0,50,0,1,2,705.2010031049356,2.786533262348077,0.4185122687069817,155.7672269064154,3.115344538128308,53.41440830961907,1.09008996550243,2.7957826263435823,123.4261984866905,"x0,x1",154.20438900789918,-688.1347696424792,705.2010031049356,1.750906411458796,1.4541391195962627,160.0608242855581,3.2012164857111625,88.11834814458932,1.7983336356038637,1.4541391195962627,88.11834814458932,0.0,1.035626850889281,-1.035626850889281,-4.29359737914271,-0.08587194758285444,-34.70393983497025,-0.7082436701014336,1.3416435067473196,35.307850342101176
d561a24a-945c-47c6-a543-14986836ef2e,eggholder,value,logei,7,exact,False,slip,0.15,20,50,0,21,22,504.0815478348655,1.848632487404325,1.3564130436507338,175.65247459632135,3.5130494919264272,87.44736821477407,1.4514382556436976,1.721204967013208,93.35009301122997,"x0,x1",-29.547568641283362,503.21481303215074,212.27322770007922,1.750906411458796,1.4541391195962627,160.0608242855581,3.2012164857111625,88.11834814458932,1.4776874370486046,1.4541391195962627,88.11834814458932,291.8083201347863,0.09772607594552896,-0.09772607594552896,15.591650310763242,0.3118330062152648,-0.6709799298152461,-0.026249181404907063,0.26706584741694517,5.231744866640653
1bf7bb0f-4da9-4477-8955-b89d59d3f4d1,eggholder,value,logei,8,exact,False,slip,0.15,0,50,0,1,2,203.67314330849516,1.7824295189145256,1.4226160121405331,165.54495712450068,3.3108991424900136,109.56490586658967,2.2360184870732587,4.221094297602877,170.10495786382003,"x0,x1",-8.459712634925069,-203.49737729832611,203.67314330849516,2.205556139829447,0.9994893912256116,160.0259722917054,3.200519445834108,67.97655567308291,1.3872766463894473,0.9994893912256116,67.97655567308291,0.0,-0.4231266209149216,0.4231266209149215,5.518984832795297,0.11037969665590541,41.588350193506756,0.8487418406838114,3.221604906377266,102.12840219073712
3aa53c91-0aa4-446e-af8c-4371f7249bbf,eggholder,value,logei,8,exact,False,slip,0.15,20,50,0,21,22,146.32650720528488,2.573707222467257,0.6313383085878015,158.2786003565601,3.165572007131202,64.5354581411719,1.0855458251249888,2.4131032862146635,86.80752036150768,"x0,x1",-145.22257963692968,17.94015257721918,209.15916727628843,2.205556139829447,0.9994893912256116,160.0259722917054,3.200519445834108,67.97655567308291,1.204204360708127,0.9994893912256116,67.97655567308291,-62.832660071003545,0.3681510826378096,-0.36815108263781016,-1.7473719351452814,-0.034947438702906286,-3.441097531911012,-0.11865853558313821,1.413613894989052,18.83096468842477
93066379-486f-407a-ba80-abb78567fd40,eggholder,value,logei,9,exact,False,slip,0.15,0,50,0,1,2,572.1091054114911,2.828310399795978,0.3767351312590805,169.66021514855888,3.3932043029711774,68.66227522117282,1.401270922881078,2.7957826263435823,223.65605469720128,"x0,x1",-273.51147921256734,502.4940788046064,572.1091054114911,2.7396678008218704,0.4653777302331883,154.83611546836462,3.0967223093672924,53.16714190728129,1.0850437123934957,0.4653777302331883,53.16714190728129,0.0,0.08864259897410776,-0.08864259897410781,14.824099680194252,0.29648199360388494,15.495133313891529,0.3162272104875823,2.330404896110394,170.48891278992
7beabcb6-306c-4d13-96d9-46c81e737f7c,eggholder,value,logei,9,exact,False,slip,0.15,20,50,0,21,22,200.55660106078253,2.7396678008218704,0.4653777302331883,146.21227549827267,2.9242455099654534,53.16714190728129,0.46537773023318824,0.4653777302331883,53.16714190728129,"x0,x1",-147.27951132556757,-136.13117120173428,206.39312455742578,2.7396678008218704,0.4653777302331883,154.83611546836462,3.0967223093672924,53.16714190728129,0.46537773023318824,0.4653777302331883,53.16714190728129,-5.836523496643252,0.0,0.0,-8.62383997009195,-0.17247679940183902,0.0,0.0,0.0,0.0
c93a02d8-134f-4ac5-8743-b4172cf3f8f3,eggholder,value,qnei,10,exact,False,slip,0.15,0,50,0,1,2,143.65689715691502,2.105242586660172,1.0998029443948871,180.78698498560547,3.6157396997121096,63.35973976345426,1.2930559135398827,2.762983678073641,130.77740521210112,"x0,x1",-130.61818813895133,-59.80127948505765,143.65689715691502,2.52087559657473,0.6841699344803289,168.4728208648133,3.369456417296265,42.15607448229001,0.8603280506589798,0.6841699344803289,42.15607448229001,0.0,-0.41563300991455776,0.4156330099145582,12.314164120792185,0.24628328241584452,21.20366528116425,0.4327278628809029,2.078813743593312,88.6213307298111
c66cede6-8c92-46d9-ac77-19226311e07c,eggholder,value,qnei,10,exact,False,slip,0.15,20,50,0,21,22,701.2472544000542,2.6688418861606973,0.5362036448943615,161.31395616506407,3.226279123301281,37.24841707762044,0.6817532268280049,3.393450548019851,84.39299097919103,"x0,x1",-186.63255431750378,-675.9556209341989,701.3037154287877,2.52087559657473,0.6841699344803289,168.4728208648133,3.369456417296265,42.15607448229001,0.8509827925062664,0.6841699344803289,42.15607448229001,-0.05646102873345171,0.14796628958596747,-0.14796628958596747,-7.158864699749216,-0.14317729399498402,-4.907657404669571,-0.16922956567826153,2.709280613539522,42.23691649690102
9481e951-2411-48af-b4ff-49a88e92df53,eggholder,value,qnei,11,exact,False,slip,0.15,0,50,0,1,2,683.1813895720231,2.7162859330806826,0.4887595979743762,159.94433316732864,3.1988866633465727,55.97374166953906,1.1423212585620217,2.0850599026688785,168.23925582561205,"x0,x1",484.27843057065763,-481.8829865658065,683.1813895720231,2.7650250819892825,0.4400204490657762,157.39661116698633,3.1479322233397267,45.96571150679656,0.9380757450366645,0.4400204490657762,45.96571150679656,0.0,-0.04873914890859998,0.04873914890859998,2.5477220003423042,0.050954440006846013,10.0080301627425,0.20424551352535725,1.6450394536031023,122.27354431881548
d51fa899-c96f-461f-80b9-ef93282e58e9,eggholder,value,qnei,11,exact,False,slip,0.15,20,50,0,21,22,336.05052249304543,2.904080917210904,0.300964613844155,140.85988631287387,2.817197726257477,39.74688369481632,0.45623006462987176,3.657499970254539,111.91239385763957,"x0,x1",190.7309057968464,-276.6797340640679,909.8284855641349,2.7650250819892825,0.4400204490657762,157.39661116698633,3.1479322233397267,45.96571150679656,0.6706724029740182,0.4400204490657762,45.96571150679656,-573.7779630710895,0.13905583522162157,-0.13905583522162118,-16.536724854112464,-0.33073449708224967,-6.2188278119802405,-0.21444233834414644,3.217479521188763,65.94668235084302
5a670e49-7cc6-4bc2-94e9-d85de8be8c51,eggholder,value,qnei,7,exact,False,slip,0.15,0,50,0,1,2,705.2010031049356,2.3850385575899997,0.8200069734650595,174.50011501728795,3.490002300345759,66.82751369751152,1.3638268101532964,5.787220722597704,212.10267183629952,"x0,x1",154.20438900789918,-688.1347696424792,705.2010031049356,1.8371234335193292,1.3679220975357294,171.86083478111522,3.4372166956223045,95.37065135377246,1.9463398235463767,1.3679220975357294,95.37065135377246,0.0,0.5479151240706706,-0.5479151240706699,2.6392802361727377,0.052785604723454504,-28.54313765626094,-0.5825130133930803,4.419298625061975,116.73202048252706
8cefbb17-d573-48aa-973b-ec1f97d362a2,eggholder,value,qnei,7,exact,False,slip,0.15,20,50,0,21,22,52.70709510896756,2.253448958529459,0.9515965725255996,167.2028750523294,3.344057501046588,79.32167651593113,1.0962713213402795,1.913430802367476,123.90757352082672,"x0,x1",-27.268035767869037,-45.10534447477335,192.91957058416494,1.8371234335193292,1.3679220975357294,171.86083478111522,3.4372166956223045,95.37065135377246,1.6425440693125906,1.3679220975357294,95.37065135377246,-140.21247547519738,0.41632552501012987,-0.41632552501012976,-4.657959728785812,-0.09315919457571642,-16.048974837841328,-0.5462727479723111,0.5455087048317466,28.536922167054257
ea68ae11-86db-47f5-b6ce-5193d0e91ca0,eggholder,value,qnei,8,exact,False,slip,0.15,0,50,0,1,2,203.67314330849516,2.7140284146796905,0.4910171163753682,145.37442722930254,2.9074885445860508,64.21115895963814,1.3104318155028192,4.998600403874355,133.84772769768207,"x0,x1",-8.459712634925069,-203.49737729832611,203.67314330849516,2.2046281793242897,1.000417351730769,152.93604868227544,3.0587209736455088,67.46682203796222,1.376873919142086,1.000417351730769,67.46682203796222,0.0,0.5094002353554008,-0.5094002353554008,-7.561621452972901,-0.151232429059458,-3.2556630783240763,-0.06644210363926684,3.998183052143586,66.38090565971986
437e0fb9-8353-46cc-b86d-c57b0971606b,eggholder,value,qnei,8,exact,False,slip,0.15,20,50,0,21,22,90.1645823986182,2.587294540428485,0.6177509906265737,153.92399397770706,3.0784798795541413,58.94096600876277,0.93366968566441,2.21367165093745,105.13677793933822,"x0,x1",90.1645823986182,0.0,97.20476673653832,2.2046281793242897,1.000417351730769,152.93604868227544,3.0587209736455088,67.46682203796222,1.226201090270412,1.000417351730769,67.46682203796222,-7.040184337920124,0.3826663611041954,-0.3826663611041954,0.987945295431615,0.019758905908632496,-8.525856029199446,-0.2925314046060019,1.2132542992066808,37.669955901376
742be77f-7717-4e5e-812b-a086b986f958,eggholder,value,qnei,9,exact,False,slip,0.15,0,50,0,1,2,572.1091054114911,2.767005282285917,0.4380402487691412,149.3110133756142,2.986220267512284,27.65860384903128,0.5644613030414547,4.751857880940245,146.15550668483075,"x0,x1",-273.51147921256734,502.4940788046064,572.1091054114911,2.8998848516277254,0.3051606794273334,144.52077243058784,2.8904154486117566,61.0746321403774,1.2464210640893347,0.3051606794273334,61.0746321403774,0.0,-0.13287956934180833,0.13287956934180783,4.790240945026369,0.09580481890052761,-33.41602829134612,-0.68195976104788,4.446697201512912,85.08087454445335
926c92e6-d378-431d-b961-344c059b56e2,eggholder,value,qnei,9,exact,False,slip,0.15,20,50,0,21,22,212.10231013397186,2.6605122318034,0.5445332992516585,156.7366821778038,3.134733643556076,60.458324079308575,0.6848636293449437,4.126426827912427,115.97767377355048,"x0,x1",207.9734165490056,-41.646704228562726,96.45755629947826,2.8998848516277254,0.3051606794273334,144.52077243058784,2.8904154486117566,61.0746321403774,0.7061156314507661,0.3051606794273334,61.0746321403774,115.6447538344936,-0.23937261982432556,0.23937261982432512,12.21590974721596,0.2443181949443196,-0.6163080610688283,-0.021252002105822343,3.8212661484850936,54.903041633173075
