run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
71aee17d-0deb-44e4-af1f-59778da97652,eggholder,value,aei,10,exact,False,gaussian,0.05,0,50,0,1,2,143.65689715691502,2.740354835027846,0.4646906960272128,124.64187033802872,2.4928374067605743,38.84611077813047,0.7927777709822545,0.4646906960272128,38.84611077813047,"x0,x1",-130.61818813895133,-59.80127948505765,143.65689715691502,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.6755162933351655,0.000172709346883,33.10029837342311,0.0,-0.4645179866803302,0.4645179866803298,14.920355843160209,0.2984071168632041,5.745812404707365,0.11726147764708905,0.4645179866803298,5.745812404707365
8f6cc5bc-1881-4706-8ebb-5c173d9a055b,eggholder,value,aei,10,exact,False,gaussian,0.25,0,50,0,1,2,143.65689715691502,3.195205783842072,0.0098397472129869,125.78344164697332,2.5156688329394665,35.06847199347751,0.7156831019077042,0.0098397472129869,38.70029805838776,"x0,x1",-130.61818813895133,-59.80127948505765,143.65689715691502,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.6755162933351655,0.000172709346883,33.10029837342311,0.0,-0.0096670378661039,0.0096670378661039,16.0619271521048,0.3212385430420963,1.9681736200544009,0.04016680857253874,0.0096670378661039,5.599999684964651
90f1093c-dd00-40ff-af62-d53f94f71a95,eggholder,value,aei,10,exact,False,gaussian,1.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,112.27784760188824,2.2455569520377647,42.82005507404031,0.8738786749804145,1.014766284334828,72.77319760114347,"x0,x1",-130.61818813895133,-59.80127948505765,143.65689715691502,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.6755162933351655,0.000172709346883,33.10029837342311,0.0,-0.873705965633532,0.8737059656335316,2.556333107019725,0.05112666214039452,9.719756700617204,0.198362381645249,1.014593574987945,39.67289922772036
4f70ba33-14e5-473e-92c1-8465be85edc8,eggholder,value,aei,10,exact,False,gaussian,5.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,150.20346155342492,3.0040692310684984,42.82005507404031,0.8738786749804145,1.748961732497805,50.25826106293813,"x0,x1",-130.61818813895133,-59.80127948505765,143.65689715691502,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.6755162933351655,0.000172709346883,33.10029837342311,0.0,-0.873705965633532,0.8737059656335316,40.4819470585564,0.8096389411711282,9.719756700617204,0.198362381645249,1.748789023150922,17.157962689515024
be84b9b4-a1b3-4e7a-8f9f-807e56887cb0,eggholder,value,aei,10,exact,False,gaussian,0.05,20,50,0,21,22,47.41076280272382,3.197510449882381,0.0075350811726773,122.0913543822418,2.441827087644836,28.337510297706512,0.3767250490395557,0.0075350811726773,28.36871638704376,"x0,x1",20.80380369359176,42.602607683270264,47.15187793389448,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.54095912061599,0.000172709346883,33.10029837342311,0.25888486882934103,-0.007362371825795133,0.0073623718257943005,12.369839887373288,0.2473967977474656,-4.762788075716596,-0.16423407157643433,0.0073623718257943005,-4.7315819863793465
29670d3f-047b-442f-8179-d943154455a5,eggholder,value,aei,10,exact,False,gaussian,0.25,20,50,0,21,22,46.907421763047395,2.3658433627561157,0.8392021682989435,128.42601065849232,2.568520213169846,41.87463628362648,0.8435224968298993,0.8478428253608552,41.9999258110242,"x0,x1",20.74965203027108,42.06849363929115,47.15187793389448,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.54095912061599,0.000172709346883,33.10029837342311,-0.24445617084708715,-0.8390294589520604,0.8390294589520605,18.7044961636238,0.3740899232724759,8.774337910203371,0.3025633762139093,0.8476701160139722,8.89962743760109
cbe353de-323e-412d-beba-7e3fd96b8155,eggholder,value,aei,10,exact,False,gaussian,1.0,20,50,0,21,22,47.39700006446238,3.202883955128827,0.0021615759262316,99.51082614419794,1.9902165228839588,32.30952154451949,0.5136909541020724,0.0506148907101424,39.21267726342345,"x0,x1",20.80136423044695,42.58848273022801,47.15187793389448,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.54095912061599,0.000172709346883,33.10029837342311,0.2451221305678999,-0.0019888665793490468,0.0019888665793486,-10.21068835067058,-0.20421376701341143,-0.790776828903617,-0.027268166513917613,0.0504421813632594,6.112378890000343
86ec6c3a-be87-4fc1-a76b-af08440f60ea,eggholder,value,aei,10,exact,False,gaussian,5.0,20,50,0,21,22,44.24127801896621,2.3572027056942035,0.8478428253608552,128.5204233090894,2.5704084661817883,41.9999258110242,0.8478428253608555,1.294837409169448,61.71359866337421,"x0,x1",20.900574202536006,38.99303372085518,47.15187793389448,3.204872821708176,0.000172709346883,109.72151449486852,2.19443028989737,33.10029837342311,0.54095912061599,0.000172709346883,33.10029837342311,-2.9105999149282695,-0.8476701160139726,0.8476701160139722,18.798908814220894,0.3759781762844181,8.89962743760109,0.3068837047448655,1.2946646998225648,28.613300289951106
789386d9-f2bd-4e8b-9a76-823652a23ebc,eggholder,value,aei,11,exact,False,gaussian,0.05,0,50,0,1,2,683.1813895720231,2.611856656378162,0.5931888746768967,137.18615756469666,2.743723151293933,41.44855384295457,0.8458888539378483,0.5943579895938815,41.48961754334292,"x0,x1",484.27843057065763,-481.8829865658065,683.1813895720231,2.605784388641132,0.5992611424139267,140.76720382510302,2.8153440765020603,42.867591725365806,0.8748488107217511,0.5992611424139267,42.867591725365806,0.0,0.006072267737029957,-0.006072267737029957,-3.5810462604063673,-0.07162092520812724,-1.4190378824112386,-0.02895995678390284,-0.004903152820045165,-1.3779741820228821
cd5fc28a-f761-43ea-b0d8-83f648947cc8,eggholder,value,aei,11,exact,False,gaussian,0.25,0,50,0,1,2,683.1813895720231,2.860974810169116,0.3440707208859428,125.034321486915,2.5006864297383,34.55971773009798,0.7053003618387342,0.7447454458283165,45.99099733527288,"x0,x1",484.27843057065763,-481.8829865658065,683.1813895720231,2.605784388641132,0.5992611424139267,140.76720382510302,2.8153440765020603,42.867591725365806,0.8748488107217511,0.5992611424139267,42.867591725365806,0.0,0.2551904215279839,-0.2551904215279839,-15.73288233818802,-0.3146576467637603,-8.307873995267826,-0.1695484488830169,0.14548430341438978,3.123405609907074
