iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.6203051845937949,-0.6203051845937949,0.0,False,True,0.0,ucb,0.0,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-0.47852200150684815,-0.47852200150684815,0.0,False,True,0.0,ucb,0.0,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.47852200150684815,8.445685964798786,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,-0.5412982988132623,-0.5412982988132623,0.0,False,True,0.0,ucb,0.0,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.47852200150684815,8.445685964798786,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.6665178495997667,-0.6665178495997667,0.0,False,True,0.0,ucb,0.0,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.47852200150684815,8.445685964798786,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,-0.5212958261669214,-0.5212958261669214,0.0,False,True,0.0,ucb,0.0,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.47852200150684815,8.445685964798786,hartmann_6
6,0.1193002463648443,0.8450058752384898,0.7339946827125122,0.5264525138312628,0.0,0.1134904939150147,1.2009010417110062,,1.2009010417110062,0.0,False,True,,ucb,0.31363210000563413,False,True,-0.6295477175949893,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.2009010417110062,6.766262921580931,49.43002189872121,6.766262921580931,8.2383369831202,-0.47852200150684815,8.445685964798786,hartmann_6
7,1.0,1.0,0.0,0.0,0.7069807272795839,0.0,-0.6726665111733674,-0.6726665111733674,-0.6726665111733674,0.0,False,True,0.0,ucb,0.6132476999773644,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.2009010417110062,8.639830474465304,58.069852373186514,6.766262921580931,8.295693196169502,-0.47852200150684815,8.445685964798786,hartmann_6
8,1.0,0.9169766444112413,0.0,0.5853339439280719,0.25443430745556195,0.04931748027688798,-0.6516524417800009,,-0.6516524417800009,0.0,False,True,,ucb,0.3455246000085026,False,True,-0.6665178495997667,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.2009010417110062,8.618816405071938,66.68866877825845,6.766262921580931,8.336083597282306,-0.47852200150684815,8.445685964798786,hartmann_6
9,0.5566669428864999,0.8875515665081721,0.2577282602271164,0.5645851777628066,0.4874770132936512,0.2232346938229584,2.734483929863255,2.734483929863255,2.734483929863255,0.0,False,True,0.0,ucb,0.3135207000304945,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.734483929863255,5.232680033428682,71.92134881168712,5.232680033428682,7.991260979076348,2.734483929863255,5.232680033428682,hartmann_6
10,0.574882341589829,0.0,1.0,0.0,0.0,0.0,-0.6661914940707637,-0.6661914940707637,-0.6661914940707637,0.0,False,True,0.0,ucb,0.44892549997894093,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.734483929863255,8.6333554573627,80.55470426904982,5.232680033428682,8.055470426904982,2.734483929863255,5.232680033428682,hartmann_6
11,0.5485792471021944,1.0,1.0,0.0,0.0,0.0,-0.4832312646998275,-0.4832312646998275,-0.4832312646998275,0.0,False,True,0.0,ucb,0.5733029000111856,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.734483929863255,8.450395227991764,89.00509949704158,5.232680033428682,8.091372681549235,2.734483929863255,5.232680033428682,hartmann_6
12,0.5706969652470532,1.0,0.06911343676781832,0.5065061037568279,0.0,0.0,3.5521875780291494,,3.5521875780291494,0.0,False,True,,ucb,0.5485237000393681,False,True,-0.6663220362823649,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,4.414976385262788,93.42007588230437,4.414976385262788,7.785006323525365,2.734483929863255,5.232680033428682,hartmann_6
13,0.6948455503055607,0.9023014371983482,0.046948357202767715,0.5635453607337122,0.6216286520251028,0.258561263319414,0.2818082334696661,0.2818082334696661,0.2818082334696661,0.0,False,True,0.0,ucb,0.682247799995821,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,7.685355729822271,101.10543161212665,4.414976385262788,7.7773408932405115,2.734483929863255,5.232680033428682,hartmann_6
14,1.0,0.5578051972892937,0.30169116474362123,0.17715143555219717,1.0,0.31565093331824007,-0.6725856540500527,-0.6725856540500527,-0.6725856540500527,0.0,False,True,0.0,ucb,0.674245800008066,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,8.63974961734199,109.74518122946864,4.414976385262788,7.8389415163906175,2.734483929863255,5.232680033428682,hartmann_6
15,0.500894200934446,0.9240224344319145,0.2830478018934637,0.5884224683647755,1.0,0.33612307435353017,1.16542859824539,1.16542859824539,1.16542859824539,0.0,False,True,0.0,ucb,0.533339400019031,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,6.801735365046547,116.54691659451518,4.414976385262788,7.769794439634345,2.734483929863255,5.232680033428682,hartmann_6
16,0.44442029138131134,0.8910457710150028,0.26911133622775685,0.8667352499475695,0.2941389129584481,0.3320018014043444,0.3474687819772559,0.3474687819772559,0.3474687819772559,0.0,False,True,0.0,ucb,0.4195649999892339,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,7.619695181314682,124.16661177582986,4.414976385262788,7.7604132359893665,2.734483929863255,5.232680033428682,hartmann_6
17,0.10095066311415034,1.0,0.2797525550140993,0.5411021629041767,0.4402375602717178,0.26186048655788824,0.13814774306157243,0.13814774306157243,0.13814774306157243,0.0,False,True,0.0,ucb,0.7207887999829836,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,7.829016220230365,131.99562799606022,4.414976385262788,7.764448705650601,2.734483929863255,5.232680033428682,hartmann_6
18,0.5663042277623695,1.0,0.283663088245905,0.5861049436445678,0.9348757283061,0.1853952345218546,2.563975257814192,2.563975257814192,2.563975257814192,0.0,False,True,0.0,ucb,0.510716599994339,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,5.403188705477746,137.39881670153795,4.414976385262788,7.633267594529887,2.734483929863255,5.232680033428682,hartmann_6
19,0.540628969410059,0.0,0.30250389805424394,0.3938021468936605,0.044994319031068826,0.19854541086553817,-0.3863123381367984,,-0.3863123381367984,0.0,False,True,,ucb,0.4828414000221528,False,True,-0.6662567651765643,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,8.353476301428735,145.7522930029667,4.414976385262788,7.671173315945616,2.734483929863255,5.232680033428682,hartmann_6
20,0.6140391375625858,0.9095200165153124,0.32486320260349016,0.2638859943565591,0.14068397353973772,0.2340040433858461,0.2850738475449159,0.2850738475449159,0.2850738475449159,0.0,False,True,0.0,ucb,0.5441140000475571,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,7.682090115747021,153.43438311871373,4.414976385262788,7.671719155935686,2.734483929863255,5.232680033428682,hartmann_6
21,0.7086848551838109,0.922124364596628,0.27963676738355375,0.6414047358819174,0.11325029360016028,0.20248007582046243,0.43940512739934234,,0.43940512739934234,0.0,False,True,,ucb,0.45995819999370724,False,True,-0.6661914940707637,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,7.527758835892595,160.96214195460632,4.414976385262788,7.664863902600301,2.734483929863255,5.232680033428682,hartmann_6
22,0.5714533150056985,1.0,1.0,0.0,0.6809662812914896,1.0,-0.6654870053684881,-0.6654870053684881,-0.6654870053684881,0.0,False,True,0.0,ucb,0.7377913000527769,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,8.632650968660425,169.59479292326674,4.414976385262788,7.708854223784852,2.734483929863255,5.232680033428682,hartmann_6
23,0.561533511826164,0.8101739026861466,1.0,1.0,0.7001488613613049,0.13727029117599407,0.047771166147329056,,0.047771166147329056,0.0,False,True,,ucb,0.6233837999752723,False,True,-0.6660505963303086,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,7.919392797144608,177.51418572041135,4.414976385262788,7.718008074800493,2.734483929863255,5.232680033428682,hartmann_6
24,0.5504604232369869,0.7824124821737791,0.0,0.5964399620173836,1.0,0.2177664240658968,2.3393803500730543,2.3393803500730543,2.3393803500730543,0.0,False,True,0.0,ucb,0.6177375999977812,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,5.627783613218883,183.14196933363024,4.414976385262788,7.63091538890126,2.734483929863255,5.232680033428682,hartmann_6
25,0.5602464941687928,0.9369093994091179,1.0,0.5621098363082215,1.0,0.23421603242279307,2.225141015002679,,2.225141015002679,0.0,False,True,,ucb,0.6700930000515655,False,True,-0.6659096985898535,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,5.742022948289258,188.8839922819195,4.414976385262788,7.55535969127678,2.734483929863255,5.232680033428682,hartmann_6
26,0.5687938070084444,1.0,0.09072491007914125,0.0,0.6968631630059662,1.0,-0.6680367432380231,-0.6680367432380231,-0.6680367432380231,0.0,False,True,0.0,ucb,0.39089430001331493,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,8.635200706529961,197.51919298844945,4.414976385262788,7.596892038017287,2.734483929863255,5.232680033428682,hartmann_6
27,0.5560481557013265,1.0,0.11441322115390921,0.039433358782128926,0.7042984317817433,0.15305986909225908,-0.4458855439558619,-0.4458855439558619,-0.4458855439558619,0.0,False,True,0.0,ucb,0.3926504999981262,False,False,,9,792e3d41-b389-4d58-8591-4b048f38f671,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.5521875780291494,8.413049507247798,205.93224249569724,4.414976385262788,7.627120092433231,2.734483929863255,5.232680033428682,hartmann_6
