iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-0.16162744663270998,-0.16162744663270998,0.0,False,True,0.0,logei,0.0,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.21758038324299367,-0.21758038324299367,0.0,False,True,0.0,logei,0.0,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.16162744663270998,8.128791409924647,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-0.2556805220334109,-0.2556805220334109,0.0,False,True,0.0,logei,0.0,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.16162744663270998,8.128791409924647,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-0.08566626342162283,-0.08566626342162283,0.0,False,True,0.0,logei,0.0,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,-0.583996167024681,-0.583996167024681,0.0,False,True,0.0,logei,0.0,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.08566626342162283,8.05283022671356,hartmann_6
6,0.13998792380363892,0.469785029791503,0.16811144158710636,0.19572946828887544,1.0,0.05173315218855296,-0.5219908816477582,,-0.5219908816477582,0.0,False,True,,logei,0.3960757000022568,False,True,-0.3213436510316649,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.489154844939696,49.6295254437548,8.05283022671356,8.271587573959133,-0.08566626342162283,8.05283022671356,hartmann_6
7,0.75725080626827,1.0,0.20413999012247683,0.323167990257142,0.5357150545035279,0.0,-0.21897699173691537,-0.21897699173691537,-0.21897699173691537,0.0,False,True,0.0,logei,0.3859486000146717,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.186140955028852,57.815666398783655,8.05283022671356,8.25938091411195,-0.08566626342162283,8.05283022671356,hartmann_6
8,0.7376129968143361,1.0,0.36937247255516525,0.05251097748617835,0.3701434873511682,0.16456969692424664,-0.5938799635267548,,-0.5938799635267548,0.0,False,True,,logei,0.5674338999669999,False,True,-0.2556805220334109,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.561043926818693,66.37671032560235,8.05283022671356,8.297088790700293,-0.08566626342162283,8.05283022671356,hartmann_6
9,0.5391804878561587,0.9250468352739357,0.3421840979137776,0.4106952118045939,0.7016942836649958,0.35077565343081224,0.4779834780103685,0.4779834780103685,0.4779834780103685,0.0,False,True,0.0,logei,0.42131679999874905,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.4779834780103685,7.489180485281569,73.86589081088391,7.489180485281569,8.207321201209323,0.4779834780103685,7.489180485281569,hartmann_6
10,0.48826677187980433,0.9235174164752104,0.33661423473309954,0.4057415449201562,0.8035472961356693,0.4232842264893302,0.005843114860697438,0.005843114860697438,0.005843114860697438,0.0,False,True,0.0,logei,0.33663089998299256,False,False,,7,7190c039-ab72-41b9-8836-7640ae866a7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.4779834780103685,7.96132084843124,81.82721165931515,7.489180485281569,8.182721165931515,0.4779834780103685,7.489180485281569,hartmann_6
