iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,1.571302229950474,1.571302229950474,0.0,False,True,0.0,ucb,0.0,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,0.37926057518372475,0.37926057518372475,0.0,False,True,0.0,ucb,0.0,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,,-0.6412990271898988,0.0,False,True,,ucb,0.0,False,True,0.37926057518372475,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.45831383618453114,-0.45831383618453114,0.0,False,True,0.0,ucb,0.0,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.3104474652198819,1.3104474652198819,0.0,False,True,0.0,ucb,0.0,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.571302229950474,6.395861733341463,hartmann_6
6,0.0,0.0,0.0,0.4902847530999334,0.0,1.0,-0.3948318718667017,-0.3948318718667017,-0.3948318718667017,0.0,False,True,0.0,ucb,0.8338093000347726,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.36199583515864,46.036418244638675,6.395861733341463,7.672736374106446,1.571302229950474,6.395861733341463,hartmann_6
7,0.10580203789204949,0.6506357776559473,0.469897123069091,0.24506052277257112,0.42645116335772654,0.6156716208640037,2.2675795014967504,2.2675795014967504,2.2675795014967504,0.0,False,True,0.0,ucb,0.49248630000511184,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.2675795014967504,5.699584461795187,51.736002706433865,5.699584461795187,7.390857529490552,2.2675795014967504,5.699584461795187,hartmann_6
8,0.0,1.0,0.4878539395969065,0.9252622158846382,0.0,0.08369613256043647,-0.5432459602319621,-0.5432459602319621,-0.5432459602319621,0.0,False,True,0.0,ucb,0.909276399994269,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.2675795014967504,8.510409923523898,60.24641262995776,5.699584461795187,7.53080157874472,2.2675795014967504,5.699584461795187,hartmann_6
9,0.0859580601281989,0.561022864988563,0.28092200351300833,0.13677877600469193,0.9629719701314323,0.636509400709078,-0.2732393681842662,,-0.2732393681842662,0.0,False,True,,ucb,0.8625682999845594,False,True,-0.44561744332096526,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.2675795014967504,8.240403331476204,68.48681596143396,5.699584461795187,7.609646217937107,2.2675795014967504,5.699584461795187,hartmann_6
10,0.02927812675821203,0.8792506650142778,0.5702978350591589,0.07783593401101636,0.3253734986200323,0.5575858304358273,0.21971416093249968,,0.21971416093249968,0.0,False,True,,ucb,0.574600099993404,False,True,-0.44561744332096526,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.2675795014967504,7.747449802359437,76.2342657637934,5.699584461795187,7.62342657637934,2.2675795014967504,5.699584461795187,hartmann_6
11,0.1956904926283553,0.5716919933141028,0.4337527886043391,0.4709324543610314,0.3375113135383975,0.5297467023328795,2.22149454614606,,2.22149454614606,0.0,False,True,,ucb,1.0200073000160046,False,True,-0.44561744332096526,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.2675795014967504,5.745669417145877,81.97993518093928,5.699584461795187,7.452721380085389,2.2675795014967504,5.699584461795187,hartmann_6
12,0.10119638546061535,0.5625447826377117,0.49358853733140534,0.19222106366031882,0.31122619560478165,0.7509792262251122,3.4649634595658796,3.4649634595658796,3.4649634595658796,0.0,False,True,0.0,ucb,0.9009001000085846,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,4.5022005037260575,86.48213568466534,4.5022005037260575,7.206844640388778,3.4649634595658796,4.5022005037260575,hartmann_6
13,0.0,0.5462828190989824,0.6711806297777282,0.2012786642011945,0.3412675753969071,1.0,1.7316291620278075,1.7316291620278075,1.7316291620278075,0.0,False,True,0.0,ucb,0.9617700999951921,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,6.23553480126413,92.71767048592946,4.5022005037260575,7.132128498917651,3.4649634595658796,4.5022005037260575,hartmann_6
14,0.2441338200538383,0.5791201236620849,0.41325196651283613,0.17532460474497458,0.2671370393856986,0.9626659923424501,1.2879996320686502,1.2879996320686502,1.2879996320686502,0.0,False,True,0.0,ucb,0.8200794000294991,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,6.679164331223287,99.39683481715275,4.5022005037260575,7.0997739155109105,3.4649634595658796,4.5022005037260575,hartmann_6
15,0.07800136980622562,0.5324068600754255,0.22026024408395137,0.1721083987384372,0.2677613190785462,0.6788923665237864,3.0001040969855413,,3.0001040969855413,0.0,False,True,,ucb,0.7506012999801897,False,True,-0.4075282647302676,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,4.967059866306396,104.36389468345915,4.5022005037260575,6.957592978897277,3.4649634595658796,4.5022005037260575,hartmann_6
16,0.044027654071428945,0.5125768986031035,0.542485679581099,0.19286685562095837,0.0,0.48159098946988793,0.36415764504396164,,0.36415764504396164,0.0,False,True,,ucb,1.1200079999980517,False,True,-0.4075282647302676,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,7.603006318247975,111.96690100170713,4.5022005037260575,6.9979313126066955,3.4649634595658796,4.5022005037260575,hartmann_6
17,0.06800789568460014,0.6670981641165052,0.5053146762349757,0.2703995833615097,0.9033609040212249,0.7957440777634583,-0.034425316095046433,-0.034425316095046433,-0.034425316095046433,0.0,False,True,0.0,ucb,0.8510578999994323,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,8.001589279386984,119.96849028109412,4.5022005037260575,7.056970016534948,3.4649634595658796,4.5022005037260575,hartmann_6
18,0.10375222261095236,0.5341887821893014,0.547969433515844,0.15328569478700715,0.424170578702807,0.7656828205318985,2.881146018122023,2.881146018122023,2.881146018122023,0.0,False,True,0.0,ucb,0.6673149999696761,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,5.086017945169914,125.05450822626403,4.5022005037260575,6.947472679236891,3.4649634595658796,4.5022005037260575,hartmann_6
19,0.0,0.6293356807046157,0.5426372794467482,0.25439363939331355,0.3058555318123872,0.8093170446489089,2.2231422229362274,2.2231422229362274,2.2231422229362274,0.0,False,True,0.0,ucb,0.6949704999569803,False,False,,11,42487a6f-6b71-4779-804e-825f9caccff7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.4649634595658796,5.744021740355709,130.79852996661975,4.5022005037260575,6.884133156137882,3.4649634595658796,4.5022005037260575,hartmann_6
