iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.6203051845937949,-0.6203051845937949,0.0,False,True,0.0,logei,0.0,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-0.47852200150684815,-0.47852200150684815,0.0,False,True,0.0,logei,0.0,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.47852200150684815,8.445685964798786,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,-0.5412982988132623,-0.5412982988132623,0.0,False,True,0.0,logei,0.0,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.47852200150684815,8.445685964798786,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.6665178495997667,-0.6665178495997667,0.0,False,True,0.0,logei,0.0,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.47852200150684815,8.445685964798786,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,,-0.5212958261669214,0.0,False,True,,logei,0.0,False,True,-0.6665178495997667,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.47852200150684815,8.445685964798786,hartmann_6
6,0.914334142852446,1.0,0.0,0.31904132647125444,0.3121894775339228,0.0,-0.6256794225318686,-0.6256794225318686,-0.6256794225318686,0.0,False,True,0.0,logei,0.34805720002623275,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.592843385823805,51.25660236296408,8.445685964798786,8.542767060494013,-0.47852200150684815,8.445685964798786,hartmann_6
7,0.561968186254157,0.9042650007260782,0.2847205983116613,0.5807321848689948,0.5086087085872667,0.22108929756290102,2.6558011074635743,2.6558011074635743,2.6558011074635743,0.0,False,True,0.0,logei,0.431302200013306,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.6558011074635743,5.311362855828363,56.567965218792445,5.311362855828363,8.08113788839892,2.6558011074635743,5.311362855828363,hartmann_6
8,0.5676608628470398,1.0,0.08946799632109725,0.3212658439642143,0.0,0.0,1.704213900553697,1.704213900553697,1.704213900553697,0.0,False,True,0.0,logei,0.4906339999870397,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.6558011074635743,6.26295006273824,62.830915281530686,5.311362855828363,7.853864410191336,2.6558011074635743,5.311362855828363,hartmann_6
9,0.5103743171935617,0.8805860143950929,0.2532368559471057,0.8658120086736877,0.7846622750950003,0.1685429671481974,1.5004638161121526,1.5004638161121526,1.5004638161121526,0.0,False,True,0.0,logei,0.39930240000830963,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.6558011074635743,6.466700147179784,69.29761542871047,5.311362855828363,7.699735047634497,2.6558011074635743,5.311362855828363,hartmann_6
10,0.5749363038665756,0.9592960986948847,0.7620726504619535,0.45411961412345414,0.7393105990822123,0.3750603116748052,0.16541753644836765,0.16541753644836765,0.16541753644836765,0.0,False,True,0.0,logei,0.4919483999838121,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.6558011074635743,7.80174642684357,77.09936185555404,5.311362855828363,7.709936185555404,2.6558011074635743,5.311362855828363,hartmann_6
11,0.5780845281710879,0.7105216154185747,0.30604156087991086,0.5687021107730357,0.19620573947718042,0.2828349288673837,1.2106781147935715,1.2106781147935715,1.2106781147935715,0.0,False,True,0.0,logei,0.4870210000080988,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.6558011074635743,6.756485848498365,83.85584770405241,5.311362855828363,7.623258882186582,2.6558011074635743,5.311362855828363,hartmann_6
12,0.5586521259446358,0.9816057283660797,0.2515902166469304,0.45626230597368833,0.5099941760775477,0.28931277237176345,1.1721736526064583,1.1721736526064583,1.1721736526064583,0.0,False,True,0.0,logei,0.3561378999729641,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.6558011074635743,6.7949903106854785,90.65083801473789,5.311362855828363,7.554236501228157,2.6558011074635743,5.311362855828363,hartmann_6
13,0.5594191621466301,0.9550780291437438,0.287011910081953,0.5647948127108507,0.5043571491831489,0.14114129183906976,3.770240230716679,3.770240230716679,3.770240230716679,0.0,False,True,0.0,logei,0.4081027999636717,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.770240230716679,4.196923732575258,94.84776174731314,4.196923732575258,7.295981672870242,3.770240230716679,4.196923732575258,hartmann_6
14,0.5554465819122363,1.0,0.7690186765735875,0.5400793034269417,0.8738157346810264,0.10938172938619539,3.7249682181720964,3.7249682181720964,3.7249682181720964,0.0,False,True,0.0,logei,0.33698709995951504,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.770240230716679,4.24219574511984,99.08995749243299,4.196923732575258,7.077854106602357,3.770240230716679,4.196923732575258,hartmann_6
15,0.5291518522498366,1.0,0.7178211937565865,0.5638879066902174,0.0,0.11055864021707397,4.636065357055517,4.636065357055517,4.636065357055517,0.0,False,True,0.0,logei,0.41638190002413467,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.636065357055517,3.33109860623642,102.42105609866941,3.33109860623642,6.828070406577961,4.636065357055517,3.33109860623642,hartmann_6
16,0.4705515046900015,1.0,0.714945582937448,0.6049074579879763,0.0,0.05445721861123071,6.1482581809606085,6.1482581809606085,6.1482581809606085,0.0,False,True,0.0,logei,0.49162259994773194,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.1482581809606085,1.8189057823313286,104.23996188100074,1.8189057823313286,6.514997617562546,6.1482581809606085,1.8189057823313286,hartmann_6
17,0.3705126697757115,1.0,0.2820410925925479,0.6201800362285557,0.0,0.0,6.211662651762502,6.211662651762502,6.211662651762502,0.0,False,True,0.0,logei,0.5626593000488356,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.211662651762502,1.755501311529435,105.99546319253017,1.755501311529435,6.235027246619421,6.211662651762502,1.755501311529435,hartmann_6
18,0.43050013004444065,1.0,1.0,0.6347211242140756,0.0,0.0,6.278308271192636,6.278308271192636,6.278308271192636,0.0,False,True,0.0,logei,0.6398136999923736,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.278308271192636,1.6888556920993008,107.68431888462946,1.6888556920993008,5.982462160257192,6.278308271192636,1.6888556920993008,hartmann_6
19,0.4407466068891904,1.0,0.0,0.6258955029954368,0.0,0.0,6.018065346117675,6.018065346117675,6.018065346117675,0.0,False,True,0.0,logei,0.7417768000159413,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.278308271192636,1.9490986171742621,109.63341750180372,1.6888556920993008,5.770179868515985,6.278308271192636,1.6888556920993008,hartmann_6
20,0.3698261664088966,1.0,1.0,0.5984986330000258,0.0,0.0,6.428081109250106,6.428081109250106,6.428081109250106,0.0,False,True,0.0,logei,0.6599863999872468,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.428081109250106,1.5390828540418315,111.17250035584556,1.5390828540418315,5.558625017792278,6.428081109250106,1.5390828540418315,hartmann_6
21,0.35953217711849195,0.7062341330060784,1.0,0.606634330175406,0.0,0.0,5.391645382232333,5.391645382232333,5.391645382232333,0.0,False,True,0.0,logei,0.39333330001682043,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.428081109250106,2.5755185810596037,113.74801893690515,1.5390828540418315,5.416572330328817,6.428081109250106,1.5390828540418315,hartmann_6
22,0.36861679412930204,1.0,1.0,0.6232388668740295,0.0,0.0,6.2904895090410395,6.2904895090410395,6.2904895090410395,0.0,False,True,0.0,logei,0.7402602999936789,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.428081109250106,1.6766744542508976,115.42469339115605,1.5390828540418315,5.2465769723252755,6.428081109250106,1.5390828540418315,hartmann_6
23,0.3415215135969081,1.0,1.0,0.6159338478171608,0.0,0.06224578416522697,6.105959537765364,6.105959537765364,6.105959537765364,0.0,False,True,0.0,logei,0.6061859999899752,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.428081109250106,1.861204425526573,117.28589781668262,1.5390828540418315,5.099386861594897,6.428081109250106,1.5390828540418315,hartmann_6
24,0.38586139922402657,1.0,1.0,0.5882285192987877,0.0,0.0,6.56111530107868,6.56111530107868,6.56111530107868,0.0,False,True,0.0,logei,0.5820854000048712,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,1.4060486622132569,118.69194647889587,1.4060486622132569,4.945497769953994,6.56111530107868,1.4060486622132569,hartmann_6
25,0.3781818950291561,1.0,1.0,0.5670232382560405,0.0,0.0,6.5286564753815295,6.5286564753815295,6.5286564753815295,0.0,False,True,0.0,logei,0.8205520000192337,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,1.4385074879104076,120.13045396680629,1.4060486622132569,4.805218158672251,6.56111530107868,1.4060486622132569,hartmann_6
26,0.08258576711287087,1.0,1.0,0.3763658501814164,0.0,0.0,0.17290159149902082,0.17290159149902082,0.17290159149902082,0.0,False,True,0.0,logei,0.5494935999740846,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,7.794262371792916,127.9247163385992,1.4060486622132569,4.920181397638431,6.56111530107868,1.4060486622132569,hartmann_6
27,1.0,0.29899367211289063,1.0,0.0,1.0,1.0,-0.6708169978393036,-0.6708169978393036,-0.6708169978393036,0.0,False,True,0.0,logei,0.38881259999470785,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.637980961131241,136.56269729973044,1.4060486622132569,5.057877677767794,6.56111530107868,1.4060486622132569,hartmann_6
28,0.0,0.0,1.0,0.0,1.0,1.0,-0.6551621693371534,-0.6551621693371534,-0.6551621693371534,0.0,False,True,0.0,logei,0.5279918000451289,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.622326132629091,145.18502343235954,1.4060486622132569,5.185179408298555,6.56111530107868,1.4060486622132569,hartmann_6
29,0.4566371501994123,1.0,1.0,0.0,1.0,1.0,-0.6722418942661332,-0.6722418942661332,-0.6722418942661332,0.0,False,True,0.0,logei,0.723705800017342,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.63940585755807,153.82442928991762,1.4060486622132569,5.304290665169573,6.56111530107868,1.4060486622132569,hartmann_6
30,1.0,0.0,0.0,0.0,1.0,0.22758671835535374,-0.6733126762193113,-0.6733126762193113,-0.6733126762193113,0.0,False,True,0.0,logei,0.7273979000165127,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.640476639511249,162.46490592942888,1.4060486622132569,5.415496864314296,6.56111530107868,1.4060486622132569,hartmann_6
31,0.0,1.0,1.0,0.3589003509747976,0.0,1.0,-0.596182931819341,-0.596182931819341,-0.596182931819341,0.0,False,True,0.0,logei,0.5029293999541551,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.563346895111279,171.02825282454015,1.4060486622132569,5.517040413694843,6.56111530107868,1.4060486622132569,hartmann_6
32,1.0,0.0,0.0,1.0,0.0,0.0,-0.6732969207528533,,-0.6732969207528533,0.0,False,True,,logei,0.607496699958574,False,True,-0.6213800321814097,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.64046088404479,179.66871370858493,1.4060486622132569,5.614647303393279,6.56111530107868,1.4060486622132569,hartmann_6
33,0.0,0.0,1.0,1.0,1.0,0.0,-0.6730526753050737,-0.6730526753050737,-0.6730526753050737,0.0,False,True,0.0,logei,0.9852625000057742,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.64021663859701,188.30893034718196,1.4060486622132569,5.706331222641878,6.56111530107868,1.4060486622132569,hartmann_6
34,0.25143796401528556,0.0,1.0,0.0,1.0,0.0,-0.6686026809218828,-0.6686026809218828,-0.6686026809218828,0.0,False,True,0.0,logei,0.7391804000362754,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.63576664421382,196.94469699139577,1.4060486622132569,5.792491087982229,6.56111530107868,1.4060486622132569,hartmann_6
35,0.0,0.0,0.0,1.0,1.0,1.0,-0.6732545964863742,-0.6732545964863742,-0.6732545964863742,0.0,False,True,0.0,logei,0.5313077999744564,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.640418559778311,205.58511555117408,1.4060486622132569,5.873860444319259,6.56111530107868,1.4060486622132569,hartmann_6
36,0.3826777653230393,1.0,1.0,0.5828070849338315,0.9166768363650788,0.0,6.105138617263055,6.105138617263055,6.105138617263055,0.0,False,True,0.0,logei,0.7061953999800608,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,1.862025346028882,207.44714089720296,1.4060486622132569,5.76242058047786,6.56111530107868,1.4060486622132569,hartmann_6
37,1.0,1.0,0.0,1.0,0.0,1.0,-0.6732958274959732,-0.6732958274959732,-0.6732958274959732,0.0,False,True,0.0,logei,0.841048399975989,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.64045979078791,216.08760068799086,1.4060486622132569,5.840205423999753,6.56111530107868,1.4060486622132569,hartmann_6
38,1.0,1.0,0.0,0.4215737503722068,0.0,1.0,-0.6673931600447535,-0.6673931600447535,-0.6673931600447535,0.0,False,True,0.0,logei,0.7304888000362553,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.634557123336691,224.72215781132755,1.4060486622132569,5.913740995034935,6.56111530107868,1.4060486622132569,hartmann_6
39,0.0,1.0,0.0,0.0,0.0,0.4942918845862201,-0.6425153593751536,-0.6425153593751536,-0.6425153593751536,0.0,False,True,0.0,logei,0.5382795000332408,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.609679322667091,233.33183713399464,1.4060486622132569,5.982867618820375,6.56111530107868,1.4060486622132569,hartmann_6
40,0.5776598051954602,0.0,0.0,1.0,0.0,1.0,-0.6711435182710642,-0.6711435182710642,-0.6711435182710642,0.0,False,True,0.0,logei,0.5225184000446461,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.56111530107868,8.638307481563002,241.97014461555764,1.4060486622132569,6.049253615388941,6.56111530107868,1.4060486622132569,hartmann_6
41,0.4042782294788544,1.0,1.0,0.5782030970599603,0.0,0.0,6.617915733780247,6.617915733780247,6.617915733780247,0.0,False,True,0.0,logei,0.44233180000446737,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.617915733780247,1.3492482295116899,243.31939284506933,1.3492482295116899,5.934619337684618,6.617915733780247,1.3492482295116899,hartmann_6
42,0.32251536913241463,0.0,1.0,0.3508998367938569,0.0,1.0,-0.06985520016665761,-0.06985520016665761,-0.06985520016665761,0.0,False,True,0.0,logei,0.48785819998010993,False,False,,9,2afbabe4-4714-4b42-80c7-879edaaacd59,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,6.617915733780247,8.037019163458595,251.3564120085279,1.3492482295116899,5.984676476393521,6.617915733780247,1.3492482295116899,hartmann_6
