iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,1.571302229950474,1.571302229950474,0.0,False,True,0.0,ucb,0.0,False,False,,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,,0.37926057518372475,0.0,False,True,,ucb,0.0,False,True,1.571302229950474,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,,-0.6412990271898988,0.0,False,True,,ucb,0.0,False,True,1.571302229950474,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.45831383618453114,-0.45831383618453114,0.0,False,True,0.0,ucb,0.0,False,False,,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.3104474652198819,1.3104474652198819,0.0,False,True,0.0,ucb,0.0,False,False,,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.571302229950474,6.395861733341463,hartmann_6
6,0.2118175879187276,0.0,0.3629507830158923,0.8514672326308709,0.24736915922418737,0.8785064207605247,-0.43604655959564526,-0.43604655959564526,-0.43604655959564526,0.0,False,True,0.0,ucb,0.3351474000373855,False,False,,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.403210522887582,46.07763293236762,6.395861733341463,7.679605488727937,1.571302229950474,6.395861733341463,hartmann_6
7,0.0,0.28589954559644554,0.9179604551743148,0.19001545239465026,0.09933537597619856,0.7279263550933199,1.7626498520759917,,1.7626498520759917,0.0,False,True,,ucb,0.4520604999852367,False,True,-0.45831383618453114,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.7626498520759917,6.204514111215945,52.282147043583564,6.204514111215945,7.468878149083366,1.571302229950474,6.395861733341463,hartmann_6
8,0.7697656521095688,0.8509091547117239,0.026966748705819953,0.7433332380950719,1.0,0.0,-0.11123315102360866,,-0.11123315102360866,0.0,False,True,,ucb,0.7103762999759056,False,True,-0.45831383618453114,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.7626498520759917,8.078397114315546,60.36054415789911,6.204514111215945,7.545068019737389,1.571302229950474,6.395861733341463,hartmann_6
9,0.6109177532052981,0.04289593271772448,0.18657173261651025,0.8070229119241707,1.0,0.0,-0.6658265296615735,,-0.6658265296615735,0.0,False,True,,ucb,0.9165483000106178,False,True,-0.45831383618453114,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.7626498520759917,8.63299049295351,68.99353465085262,6.204514111215945,7.665948294539181,1.571302229950474,6.395861733341463,hartmann_6
10,0.42153767500192413,0.5075757630872179,0.21550825704866203,0.7997607775355766,0.6765458190207194,0.498371317620349,-0.5592317370092403,-0.5592317370092403,-0.5592317370092403,0.0,False,True,0.0,ucb,0.63511810003547,False,False,,11,5d694e13-eb68-41e3-a97c-291ede0e00af,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.7626498520759917,8.526395700301178,77.5199303511538,6.204514111215945,7.7519930351153805,1.571302229950474,6.395861733341463,hartmann_6
