iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-0.16162744663270998,-0.16162744663270998,0.0,False,True,0.0,logei,0.0,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.21758038324299367,-0.21758038324299367,0.0,False,True,0.0,logei,0.0,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.16162744663270998,8.128791409924647,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-0.2556805220334109,-0.2556805220334109,0.0,False,True,0.0,logei,0.0,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.16162744663270998,8.128791409924647,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-0.08566626342162283,-0.08566626342162283,0.0,False,True,0.0,logei,0.0,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,,-0.583996167024681,0.0,False,True,,logei,0.0,False,True,-0.2556805220334109,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.08566626342162283,8.05283022671356,hartmann_6
6,1.0,1.0,0.0,0.0,0.4183121245027187,0.0,-0.6718595259453104,-0.6718595259453104,-0.6718595259453104,0.0,False,True,0.0,logei,0.9624297000118531,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.639023489237248,49.77939408805235,8.05283022671356,8.296565681342058,-0.08566626342162283,8.05283022671356,hartmann_6
7,0.49753174628876956,1.0,0.12498146524823892,0.06553222670052893,0.5865727423553907,0.0,-0.22040251838761918,-0.22040251838761918,-0.22040251838761918,0.0,False,True,0.0,logei,0.4449839000008069,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.187566481679557,57.96696056973191,8.05283022671356,8.280994367104558,-0.08566626342162283,8.05283022671356,hartmann_6
8,0.0,1.0,0.21354567923158774,0.029104725480526842,0.9023240772516934,0.0,-0.6497918667781659,-0.6497918667781659,-0.6497918667781659,0.0,False,True,0.0,logei,0.49563119997037575,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.616955830070102,66.583916399802,8.05283022671356,8.32298954997525,-0.08566626342162283,8.05283022671356,hartmann_6
9,0.6071493198990147,0.8973879609719472,0.4063829159339361,0.3710882291174924,0.754768315101264,0.18819577622620315,1.232247146267928,1.232247146267928,1.232247146267928,0.0,False,True,0.0,logei,0.4095699999597855,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.232247146267928,6.7349168170240095,73.31883321682602,6.7349168170240095,8.14653702409178,1.232247146267928,6.7349168170240095,hartmann_6
10,0.6486868267420097,0.8940710568282737,0.459441809379379,0.43671100601503937,0.786569120171943,0.19982965939126363,0.9754847136699787,0.9754847136699787,0.9754847136699787,0.0,False,True,0.0,logei,0.32712329999776557,False,False,,7,0aa62dff-a389-4973-b905-d216bd8a63bd,missing_low,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.232247146267928,6.991679249621958,80.31051246644797,6.7349168170240095,8.031051246644797,1.232247146267928,6.7349168170240095,hartmann_6
