iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.6203051845937949,-0.6203051845937949,0.0,False,True,0.0,logei,0.0,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-0.47852200150684815,-0.47852200150684815,0.0,False,True,0.0,logei,0.0,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.47852200150684815,8.445685964798786,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,,-0.5412982988132623,0.0,False,True,,logei,0.0,False,True,-0.6203051845937949,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.47852200150684815,8.445685964798786,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.6665178495997667,-0.6665178495997667,0.0,False,True,0.0,logei,0.0,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.47852200150684815,8.445685964798786,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,,-0.5212958261669214,0.0,False,True,,logei,0.0,False,True,-0.6665178495997667,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.47852200150684815,8.445685964798786,hartmann_6
6,0.9394450452448341,0.9457506458123955,0.0,0.33663766582953264,0.22901941129353212,0.0,-0.6360294706801398,,-0.6360294706801398,0.0,False,True,,logei,0.41539430001284927,False,True,-0.6665178495997667,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.603193433972077,51.26695241111236,8.445685964798786,8.544492068518727,-0.47852200150684815,8.445685964798786,hartmann_6
7,0.8294763523681029,0.9643695701166799,0.0,0.4421054297510887,0.5533289038581983,0.010596327805172624,-0.38349537269585726,-0.38349537269585726,-0.38349537269585726,0.0,False,True,0.0,logei,0.4557465999969281,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.38349537269585726,8.350659335987794,59.61761174710015,8.350659335987794,8.516801678157163,-0.38349537269585726,8.350659335987794,hartmann_6
8,0.7350486675069678,1.0,0.0,0.36065273681133336,0.6121069096668117,0.0,0.007460221046971015,0.007460221046971015,0.007460221046971015,0.0,False,True,0.0,logei,0.41541130002588034,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.007460221046971015,7.959703742244966,67.57731548934511,7.959703742244966,8.447164436168139,0.007460221046971015,7.959703742244966,hartmann_6
9,0.6818742477925447,0.9834907243412139,0.0,0.2756328773224844,0.5309643354560362,0.04313344539156935,0.13760890919412272,0.13760890919412272,0.13760890919412272,0.0,False,True,0.0,logei,0.44039030000567436,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.13760890919412272,7.829555054097814,75.40687054344292,7.829555054097814,8.378541171493659,0.13760890919412272,7.829555054097814,hartmann_6
10,0.6476903426961356,1.0,0.0,0.0,0.9685133127068639,0.0,-0.5848732905458579,-0.5848732905458579,-0.5848732905458579,0.0,False,True,0.0,logei,0.5518551000277512,False,False,,9,fa0bc9cc-7455-472e-b827-e49ad4a11ff5,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.13760890919412272,8.552037253837796,83.95890779728072,7.829555054097814,8.395890779728072,0.13760890919412272,7.829555054097814,hartmann_6
