dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
rastrigin,value,exact,misclick,0,0.01,studenttrbf,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
rastrigin,value,exact,misclick,0,0.01,studenttrbf,qnei,auc_simple_regret_excess_true,5,-2.3001588444815466,0.0,5.143311535308105,-0.4472135954999579,-8.686423609419748,4.086105920456656,,,-1.0,0.37390096630005887,0.0,1.0,0.6543266910251031,1.0
rastrigin,value,exact,misclick,0,0.05,studenttrbf,logei,auc_simple_regret_excess_true,5,4.9768760378876875,0.0,13.822555777928757,0.3600546901633446,-12.186093834729874,22.13984591050525,-0.5688948818577251,1.2491080350052564,0.8051067628228633,0.46589016734799166,4.0,0.875,0.6998902066109087,1.0
rastrigin,value,exact,misclick,0,0.05,studenttrbf,qnei,auc_simple_regret_excess_true,5,-0.12751244204003456,0.0,12.716956771638742,-0.010026961979175067,-15.917699832097428,15.66267494801736,-0.8859734290770246,0.8671229523324061,-0.022420968593241282,0.9831860344191395,3.0,1.0,0.9831860344191395,1.0
rastrigin,value,exact,misclick,0,0.15,studenttrbf,logei,auc_simple_regret_excess_true,5,17.14913888939431,24.69156934244493,16.658478524056715,1.0294540923787865,-3.53509415877749,37.83337193756611,-0.12036506055256853,2.107920060264595,2.301929330274315,0.08276322044379734,2.0,0.1875,0.3862283620710543,0.65625
rastrigin,value,exact,misclick,0,0.15,studenttrbf,qnei,auc_simple_regret_excess_true,5,13.293041940838132,18.11076696378889,15.848704033606174,0.8387463045969612,-6.385723275877433,32.9718071575537,-0.23596560349043116,1.845067504393578,1.8754937529555498,0.13397724513080547,2.0,0.1875,0.4450358966739534,0.65625
rastrigin,value,exact,misclick,0,0.4,studenttrbf,logei,auc_simple_regret_excess_true,5,20.267824573119395,19.14402838621578,6.098684074155364,3.323311115427205,12.695308121822023,27.840341024416766,0.949564061432892,5.69026739173067,7.431149564475881,0.00175079390337075,0.0,0.0625,0.024511114647190503,0.4375
rastrigin,value,exact,misclick,0,0.4,studenttrbf,qnei,auc_simple_regret_excess_true,5,25.790151243232117,23.83413116518929,10.096390229907238,2.554393268877155,13.253826982940076,38.32647550352416,0.6293443579029614,4.447180984630067,5.711796990477216,0.004646701031043127,0.0,0.0625,0.03252690721730189,0.4375
rastrigin,value,exact,misclick,20,0.01,studenttrbf,logei,auc_simple_regret_excess_true,5,-0.48307027738139113,0.0,1.0801779781344698,-0.44721359549995787,-1.824288384483495,0.8581478297207128,,,-0.9999999999999999,0.37390096630005887,0.0,1.0,0.6543266910251031,1.0
rastrigin,value,exact,misclick,20,0.01,studenttrbf,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
rastrigin,value,exact,misclick,20,0.05,studenttrbf,logei,auc_simple_regret_excess_true,5,1.1970599431625062,0.0,2.2233137388734163,0.5384125156214223,-1.5635486831084195,3.957668569433432,-0.4363859802089488,1.4588303759159504,1.2039269848661678,0.29498890569888736,0.0,0.5,0.6543266910251031,1.0
rastrigin,value,exact,misclick,20,0.05,studenttrbf,qnei,auc_simple_regret_excess_true,5,2.960352177958262,0.0,8.935177954573112,0.3313142942433648,-8.13413660577912,14.054840961695643,-0.591360763233338,1.216836592504114,0.740841283845531,0.4999215761506491,1.0,1.0,0.6998902066109087,1.0
rastrigin,value,exact,misclick,20,0.15,studenttrbf,logei,auc_simple_regret_excess_true,5,0.7839719660705484,0.0,6.1130682756619334,0.12824524947509416,-6.806404830380438,8.374348762521535,-0.7600802969113023,1.001337186263793,0.28676509561772984,0.7885330259785194,4.0,0.875,0.8924355767546173,1.0
rastrigin,value,exact,misclick,20,0.15,studenttrbf,qnei,auc_simple_regret_excess_true,5,1.8407495829429734,0.0,7.339674352988851,0.25079444869286144,-7.272659819702789,10.954158985588736,-0.6561025300487764,1.1287517435694019,0.5607934356568214,0.6048635802405763,3.0,1.0,0.7698263748516426,1.0
rastrigin,value,exact,misclick,20,0.4,studenttrbf,logei,auc_simple_regret_excess_true,5,0.23230701254719008,0.0,2.249267026528037,0.10328120663635862,-2.560526876639504,3.025140901733884,-0.7821152012267277,0.9763644825083477,0.23094379883710028,0.8286901784150018,3.0,1.0,0.8924355767546173,1.0
rastrigin,value,exact,misclick,20,0.4,studenttrbf,qnei,auc_simple_regret_excess_true,5,4.713664936485699,1.3443188980275664,6.0974400654402325,0.7730563787256144,-2.8573068739766416,12.28463674694804,-0.2777045021375533,1.7574291905312796,1.728606613270296,0.15894139166926907,0.0,0.25,0.4450358966739534,0.7
