error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
gaussian,0.05,0,ackley,logei,-0.11558850276247838,0.6177597473033861,-2.8013342514480843,0,5
gaussian,0.05,0,branin,logei,-0.0034707847917592642,0.06807443266039069,0.011080747692998999,0,5
gaussian,0.05,0,eggholder,logei,0.04898635890670626,0.3883440893777177,0.27137829022350046,0,5
gaussian,0.05,0,griewank,logei,-0.009688954123453511,0.23543055387454564,0.028412947293448943,0,5
gaussian,0.05,0,hartmann_3,logei,0.024626030546742374,0.21615576878715648,0.01907548351259642,0,5
gaussian,0.05,0,hartmann_6,logei,0.12596717421758016,0.46274244018792193,0.7477977869353453,0,5
gaussian,0.05,0,hicks_law,logei,0.0015345460434352067,0.12427046762515608,0.0,0,5
gaussian,0.05,0,levy_10,logei,-0.03497776667581178,0.3087929794953747,-0.11617402266710748,0,5
gaussian,0.05,0,michalewicz,logei,0.08666884192275409,0.729485651940319,1.2279472165011016,0,5
gaussian,0.05,0,moving_peaks,logei,-0.03249264190929195,0.33406011828772975,0.03700823809765941,0,5
gaussian,0.05,0,powell,logei,-0.0018642067208141885,0.05984243949160066,0.01959545693037948,0,5
gaussian,0.05,0,power_law_practice,logei,-0.02274122150659787,0.07792200825716646,0.009690293938637939,0,5
gaussian,0.05,0,rastrigin,logei,0.05603094528429288,0.5301649414130687,0.1312703039768786,0,5
gaussian,0.05,0,rosenbrock,logei,0.0037210829911413813,0.05891429662364454,0.011108821547358181,0,5
gaussian,0.05,0,schwefel,logei,0.03507538236924482,0.5607027223631019,0.08878936764729764,0,5
gaussian,0.05,0,shekel,logei,-0.01925876944497005,0.8332485815038213,0.9291632230399799,0,5
gaussian,0.05,0,steering_law,logei,-0.002276341362062226,0.09962257139218356,0.0033895475376767,0,5
gaussian,0.05,0,stevens,logei,-0.005889437703654287,0.08696946793240398,0.0,0,5
gaussian,0.05,0,weber_fechner,logei,0.005064531372776969,0.10528192711791959,0.026977418481077077,0,5
gaussian,0.05,0,yerkes_dodson,logei,0.05283091417320729,0.2827658699108227,0.31542053910663703,0,5
gaussian,0.05,20,ackley,logei,0.016694841742816883,0.6274367360623728,1.663360369782796,0,5
gaussian,0.05,20,branin,logei,0.0012799335012476521,0.007617787939124277,0.007588126022594566,0,5
gaussian,0.05,20,eggholder,logei,0.028485761158862234,0.24822378326352404,0.12222103196825214,0,5
gaussian,0.05,20,griewank,logei,0.003257606745210897,0.05595418282960439,0.03418946764876782,0,5
gaussian,0.05,20,hartmann_3,logei,0.004426421540922615,0.01763343014108363,0.013268209197657019,0,5
gaussian,0.05,20,hartmann_6,logei,-0.03056804905240536,0.10609065201644355,-0.284408265877239,0,5
gaussian,0.05,20,hicks_law,logei,0.0,6.235524317384899e-18,0.0,0,5
gaussian,0.05,20,levy_10,logei,-0.022837030533145574,0.21909837225072612,-0.008843634888746314,0,5
gaussian,0.05,20,michalewicz,logei,0.05291833636508179,0.5648450996327703,1.2022681811562612,0,5
gaussian,0.05,20,moving_peaks,logei,0.03305302585987818,0.27927342169891556,0.06409486702944436,0,5
gaussian,0.05,20,powell,logei,-0.001742401507696298,0.018784133998060396,0.011651094877740659,0,5
gaussian,0.05,20,power_law_practice,logei,0.0,0.0,0.02095661314782828,0,5
gaussian,0.05,20,rastrigin,logei,-0.05876350056249937,0.3079449768942159,-0.2664215603093893,0,5
gaussian,0.05,20,rosenbrock,logei,0.00026751368300094994,0.002148426957808199,0.01229121560257556,0,5
gaussian,0.05,20,schwefel,logei,-0.017389361479321776,0.40530320694525435,-0.19162280803757917,0,5
gaussian,0.05,20,shekel,logei,-0.030371438633128828,0.7553333323074619,-0.7609444622850262,0,5
gaussian,0.05,20,steering_law,logei,0.0004939700026011629,0.003177007242890658,0.00353545035432008,0,5
gaussian,0.05,20,stevens,logei,0.0,0.0,0.0,0,5
gaussian,0.05,20,weber_fechner,logei,-0.004999624182831189,0.0035427782621144837,0.00026048078866266,0,5
gaussian,0.05,20,yerkes_dodson,logei,0.0018017614629430724,0.0450584992012956,0.0129800673602333,0,5
gaussian,0.25,0,ackley,logei,-0.046456411276311796,0.6868918387895527,-2.4366123231293053,0,5
gaussian,0.25,0,branin,logei,0.022092066298577004,0.09363728375072702,0.037196234381531634,0,5
gaussian,0.25,0,eggholder,logei,-0.021278766333516583,0.31807896413749487,0.16553535043240764,0,5
gaussian,0.25,0,griewank,logei,0.02885982397181769,0.27397933196981683,0.3549999968196412,0,5
gaussian,0.25,0,hartmann_3,logei,0.035451976302379146,0.22698171454279326,0.1633340918690887,0,5
gaussian,0.25,0,hartmann_6,logei,0.21010242379516839,0.5468776897655102,1.6788086146664694,0,5
gaussian,0.25,0,hicks_law,logei,0.009336788478293268,0.13207271006001414,0.0,0,5
gaussian,0.25,0,levy_10,logei,0.03355226739949764,0.3773230135706841,0.0304717407227879,0,5
gaussian,0.25,0,michalewicz,logei,0.07299694821943997,0.7158137582370049,1.6106249614565926,0,5
gaussian,0.25,0,moving_peaks,logei,0.055794575703750196,0.4223473359007719,0.44862231473968295,0,5
gaussian,0.25,0,powell,logei,0.01271790402245342,0.07442455023486841,0.045095123710131954,0,5
gaussian,0.25,0,power_law_practice,logei,0.03940800889057848,0.14007123865434284,0.05322367698654924,0,5
gaussian,0.25,0,rastrigin,logei,0.024621566803576158,0.498755562932352,0.23993029729412818,0,5
gaussian,0.25,0,rosenbrock,logei,0.0089428348537649,0.06413604848626805,0.07091309916819079,0,5
gaussian,0.25,0,schwefel,logei,0.008256498561642896,0.5338838385555,0.1892820017836913,0,5
gaussian,0.25,0,shekel,logei,0.017442142192845407,0.8699494931416367,8.396009844370397,0,5
gaussian,0.25,0,steering_law,logei,-0.015333506494697505,0.08656540625954828,0.09045841251135528,0,5
gaussian,0.25,0,stevens,logei,0.008096922315821573,0.10095582795187985,0.06150327120379036,0,5
gaussian,0.25,0,weber_fechner,logei,0.04690597626583692,0.14712337201097958,0.1154919300458419,0,5
gaussian,0.25,0,yerkes_dodson,logei,0.14697933867077823,0.3769142944083937,0.7101693545166115,0,5
gaussian,0.25,20,ackley,logei,-0.020980869138652505,0.5897610251809035,1.9631338371140945,0,5
gaussian,0.25,20,branin,logei,0.007058711709998751,0.013396566147875377,0.09896542100403466,0,5
gaussian,0.25,20,eggholder,logei,0.06670281544745392,0.28644083755211575,0.31959228936077844,0,5
gaussian,0.25,20,griewank,logei,0.014866322988743347,0.06756289907313684,0.21742500692692318,0,5
gaussian,0.25,20,hartmann_3,logei,0.011821486445535894,0.02502849504569691,0.12382843097299243,0,5
gaussian,0.25,20,hartmann_6,logei,-0.00455650102184001,0.1321022000470089,0.02431487465085399,0,5
gaussian,0.25,20,hicks_law,logei,-1.133731694069981e-18,5.101792623314917e-18,0.0,0,5
gaussian,0.25,20,levy_10,logei,-0.01344043581232153,0.22849496697155014,0.10443317269073808,0,5
gaussian,0.25,20,michalewicz,logei,0.06332795665526622,0.5752547199229546,1.2490341309866106,0,5
gaussian,0.25,20,moving_peaks,logei,0.049919958535054175,0.2961403543740916,0.15164921811460236,0,5
gaussian,0.25,20,powell,logei,0.003624969510029507,0.024151505015786303,0.052875832895467975,0,5
gaussian,0.25,20,power_law_practice,logei,0.0,0.0,0.17634774430851546,0,5
gaussian,0.25,20,rastrigin,logei,0.027207371412739968,0.3939158488694553,0.13770188460241167,0,5
gaussian,0.25,20,rosenbrock,logei,0.00042309641520253433,0.0023040096900097716,0.0993339113498835,0,5
gaussian,0.25,20,schwefel,logei,0.0020919012831787146,0.42478446970775485,0.16257628290297604,0,5
gaussian,0.25,20,shekel,logei,-0.0008067691120511302,0.7848980018285395,1.7189825152444698,0,5
gaussian,0.25,20,steering_law,logei,-0.00042055265515451585,0.002262484585134964,0.03025499957677214,0,5
gaussian,0.25,20,stevens,logei,0.0,0.0,0.1668895206377322,0,5
gaussian,0.25,20,weber_fechner,logei,0.0027770024772013576,0.011319404922147048,0.1104143784154025,0,5
gaussian,0.25,20,yerkes_dodson,logei,0.0636168007350314,0.10687353847338392,0.32540911928194155,0,5
gaussian,1.0,0,ackley,logei,0.03795414152467994,0.7713023915905443,5.365716566937517,0,5
gaussian,1.0,0,branin,logei,0.03614369449006496,0.107688911942215,0.5614691428482607,0,5
gaussian,1.0,0,eggholder,logei,0.074733194669949,0.4140909251409604,1.3595463821750535,0,5
gaussian,1.0,0,griewank,logei,0.14636189114863163,0.39148139914663077,0.8586227339385626,0,5
gaussian,1.0,0,hartmann_3,logei,0.21642622500960612,0.4079559632500202,1.0497372532543234,0,5
gaussian,1.0,0,hartmann_6,logei,0.18783491814581293,0.5246101841161547,2.400494607735479,0,5
gaussian,1.0,0,hicks_law,logei,0.08901440542998099,0.21175032701170188,0.24231684108572016,0,5
gaussian,1.0,0,levy_10,logei,0.07754679837555635,0.4213175445467428,0.6876134837248447,0,5
gaussian,1.0,0,michalewicz,logei,0.17751340572091814,0.8203302157384831,3.837265450155212,0,5
gaussian,1.0,0,moving_peaks,logei,0.05721831241954767,0.4237710726165694,0.8994041872734486,0,5
gaussian,1.0,0,powell,logei,0.013059159471658227,0.07476580568407323,0.37094413098391693,0,5
gaussian,1.0,0,power_law_practice,logei,0.06522025906584272,0.16588348882960707,0.706255905697089,0,5
gaussian,1.0,0,rastrigin,logei,0.10347931416614095,0.5776133102949168,1.3987082369970163,0,5
gaussian,1.0,0,rosenbrock,logei,0.02815844022095131,0.08335165385345449,0.19918904522343234,0,5
gaussian,1.0,0,schwefel,logei,0.048976188825079744,0.574603528818937,1.3425320358143706,0,5
gaussian,1.0,0,shekel,logei,0.07418751296358679,0.9266948639123782,13.598024218634038,0,5
gaussian,1.0,0,steering_law,logei,0.08859272206737201,0.19049163482161785,0.1685814252422709,0,5
gaussian,1.0,0,stevens,logei,0.06658198926289999,0.15944089489895824,0.3539556534458127,0,5
gaussian,1.0,0,weber_fechner,logei,0.09704981154939253,0.19726720729453517,0.40770122192580666,0,5
gaussian,1.0,0,yerkes_dodson,logei,0.2726194546850048,0.5025544104226203,1.880436111548909,0,5
gaussian,1.0,20,ackley,logei,0.06239474940776042,0.6731366437273164,3.7032636371469074,0,5
gaussian,1.0,20,branin,logei,0.016946745690655643,0.02328460012853228,0.4066939421054081,0,5
gaussian,1.0,20,eggholder,logei,0.04729120908037589,0.2670292311850377,0.5118199343632632,0,5
gaussian,1.0,20,griewank,logei,0.12907784467776715,0.18177442076216063,0.8143154288540645,0,5
gaussian,1.0,20,hartmann_3,logei,0.019033843621493213,0.03224085222165423,0.9129232733235131,0,5
gaussian,1.0,20,hartmann_6,logei,0.09054568174087815,0.22720438280972707,0.9664794782518733,0,5
gaussian,1.0,20,hicks_law,logei,-1.133731694069981e-18,5.101792623314917e-18,0.8324544619283133,0,5
gaussian,1.0,20,levy_10,logei,0.008147038904087623,0.25008244168795934,0.49399655593638714,0,5
gaussian,1.0,20,michalewicz,logei,0.10878385684788953,0.620710620115578,2.259011215385064,0,5
gaussian,1.0,20,moving_peaks,logei,0.08890058654494595,0.33512098238398336,1.5322749884725415,0,5
gaussian,1.0,20,powell,logei,0.002350924532428353,0.02287746003818512,0.32514308905764816,0,5
gaussian,1.0,20,power_law_practice,logei,0.0,0.0,0.5135544297368726,0,5
gaussian,1.0,20,rastrigin,logei,0.06921057548701955,0.4359190529437348,1.4157869557991662,0,5
gaussian,1.0,20,rosenbrock,logei,0.003646482331174311,0.005527395605981587,0.29987437666858213,0,5
gaussian,1.0,20,schwefel,logei,0.045784974591825164,0.4684775430164013,0.9450463094559153,0,5
gaussian,1.0,20,shekel,logei,0.1017918023640401,0.8874965733046307,15.077943761884399,0,5
