error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
gaussian,inc-observed_max_rep10,0.05,0,10,0.01,50,100,20,5.2,3.67975,6.8,2.0,4.489795918367347,1.52,0.02
gaussian,inc-observed_max_rep10,0.05,0,25,0.01,50,100,20,9.25,6.789750000000001,11.85025,7.0,7.188888888888889,1.3699999999999997,0.1
gaussian,inc-observed_max_rep10,0.05,20,10,0.01,50,100,20,4.579999999999999,3.28,6.070249999999998,3.0,4.58,1.4579999999999997,0.0
gaussian,inc-observed_max_rep10,0.05,20,25,0.01,50,100,20,8.66,6.530000000000001,10.94025,6.0,7.204301075268817,1.3464,0.07
gaussian,inc-observed_max_rep10,0.25,0,10,0.01,50,100,20,8.59,6.43975,10.860249999999999,4.0,7.577319587628866,1.859,0.03
gaussian,inc-observed_max_rep10,0.25,0,25,0.01,50,100,20,16.29,13.180000000000001,19.620249999999995,14.0,11.373333333333333,1.6515999999999997,0.25
gaussian,inc-observed_max_rep10,0.25,20,10,0.01,50,100,20,4.56,3.23975,6.119999999999999,3.0,4.56,1.456,0.0
gaussian,inc-observed_max_rep10,0.25,20,25,0.01,50,100,20,12.120000000000001,8.929499999999999,15.170499999999999,7.0,7.620253164556962,1.4848000000000001,0.21
gaussian,inc-observed_max_rep10,1.0,0,10,0.01,50,100,20,14.530000000000001,11.90975,17.279999999999998,9.5,10.162790697674419,2.453,0.14
gaussian,inc-observed_max_rep10,1.0,0,25,0.01,50,100,20,23.21,20.6,25.85,26.0,14.583333333333334,1.9283999999999994,0.52
gaussian,inc-observed_max_rep10,1.0,20,10,0.01,50,100,20,5.1899999999999995,3.2697499999999997,7.489999999999999,3.0,4.459183673469388,1.5190000000000001,0.02
gaussian,inc-observed_max_rep10,1.0,20,25,0.01,50,100,20,14.5,10.949499999999999,18.19,9.5,6.03125,1.5799999999999996,0.36
gaussian,inc-observed_max_rep10,5.0,0,10,0.01,50,100,20,24.759999999999998,20.04975,29.27,35.0,14.01639344262295,3.476000000000001,0.39
gaussian,inc-observed_max_rep10,5.0,0,25,0.01,50,100,20,28.30999999999999,25.450000000000003,31.1305,29.5,18.48148148148148,2.1323999999999996,0.73
gaussian,inc-observed_max_rep10,5.0,20,10,0.01,50,100,20,6.57,3.96975,9.900749999999995,3.0,3.935483870967742,1.6570000000000003,0.07
gaussian,inc-observed_max_rep10,5.0,20,25,0.01,50,100,20,17.259999999999998,13.44975,21.27075,25.0,4.125,1.6903999999999997,0.52
