iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.13713086505654082,True,0.3999710344725157,qnei,0.0,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.609052671802757,True,0.022403807882259708,qnei,0.0,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-2.177087326234371,True,-1.4381791130246242,qnei,0.0,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-1.2760893656881824,True,-1.1534731081251823,qnei,0.0,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.5371018995290565,3.592002841684784,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.18771904197509273,True,-0.07947884099216942,qnei,0.0,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.4483818194116132,0.0,0.7192374039062137,-0.7588659555479049,1.4640237107205483,True,2.222889666268453,qnei,0.2624614000087604,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.8137668977036325,20.85115657550183,2.7877030591884653,3.4751927625836383,-0.7588659555479049,3.8137668977036325,hartmann_3
7,1.0,0.0,1.0,-0.8986706747820983,-0.857770533688474,True,0.040900141093624276,qnei,0.25763319997349754,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.953571616937826,24.804728192439654,2.7877030591884653,3.5435325989199504,-0.7588659555479049,3.8137668977036325,hartmann_3
8,0.46622252569582684,0.0,0.9143601640201686,-0.8012735096450592,-0.5261956054218686,True,0.27507790422319056,qnei,0.2313465000479482,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.8561744518007868,28.66090264424044,2.7877030591884653,3.582612830530055,-0.7588659555479049,3.8137668977036325,hartmann_3
9,0.5321922024525855,0.0,0.6365387269926426,-0.838570976985978,0.09727938890099408,True,0.9358503658869721,qnei,0.36545429995749146,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.8934719191417058,32.55437456338215,2.7877030591884653,3.6171527292646832,-0.7588659555479049,3.8137668977036325,hartmann_3
10,0.7758379418143114,0.0,0.7475608326075032,-0.7433657045846738,0.12455463745897555,True,0.8679203420436493,qnei,0.3491927999421023,False,1.6407415411981159,8,9c5dae8d-fa61-459b-b6f4-16aba59bfb95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7982666467404016,36.35264121012255,2.7877030591884653,3.6352641210122547,-0.7588659555479049,3.8137668977036325,hartmann_3
