iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.6588200054394644,True,0.4097799276893522,logei,0.0,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.6407415411981159,True,0.4653384614303824,logei,0.0,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.6589677437402743,True,-0.5290970631422052,logei,0.0,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,1.1278071695269647,True,1.3901308045745981,logei,0.0,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,0.40170576550863063,True,0.710283738112066,logei,0.0,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.2501399378561639,0.15283831527522268,0.9249500920427635,-0.2746421336475292,-2.129950745946981,True,-1.855308612299452,logei,0.3087523999856785,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.3295430758032567,16.56244142983264,1.866836135273248,2.7604069049721063,1.1754030797677335,1.879497862387994,hartmann_3
7,0.0,0.33886817870373953,1.0,0.3207329306946643,0.398771812205299,True,0.0780388815106347,logei,0.3020164000336081,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.734168011461063,19.2966094412937,1.866836135273248,2.756658491613386,1.1754030797677335,1.879497862387994,hartmann_3
8,0.442288836966676,0.2825864339529029,1.0,-0.012664406019537881,1.6407415411981159,True,1.6534059472176537,logei,0.37791129999095574,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.0675653481752656,22.364174789468965,1.866836135273248,2.7955218486836206,1.1754030797677335,1.879497862387994,hartmann_3
9,0.0,0.27757177514430126,0.825579842492103,1.0234637405826916,-0.3212512816646351,True,-1.3447150222473268,logei,0.357256600051187,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.031437201573036,24.395611991042003,1.866836135273248,2.7106235545602226,1.1754030797677335,1.879497862387994,hartmann_3
10,0.34158606877086906,0.32144071964015786,1.0,0.21168995876822738,0.03667396612534257,True,-0.1750159926428848,logei,0.23071770003298298,False,1.6407415411981159,7,b713a5ce-eb0b-4fa7-87f2-f1dcd94f5ce3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.8432109833875003,27.238822974429503,1.866836135273248,2.7238822974429504,1.1754030797677335,1.879497862387994,hartmann_3
