iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,-0.6945478696541523,True,-1.208341932911873,qnei,0.0,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.026065908403742566,True,0.28769985857958347,qnei,0.0,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,-0.31376576698332603,3.3686667091390534,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.3331427903925869,True,0.13955833704523624,qnei,0.0,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,-0.31376576698332603,3.3686667091390534,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.8732860341746397,True,-0.2566178301202834,qnei,0.0,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,-0.31376576698332603,3.3686667091390534,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.38224701321045956,True,0.22441402633511093,qnei,0.0,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,-0.31376576698332603,3.3686667091390534,hartmann_3
6,0.0,0.16430079453545846,0.91006349338941,-0.151424153417257,-0.21828337696920813,True,-0.06685922355195112,qnei,0.4979916999582201,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.2063250955729847,19.97683188111498,2.541106878898007,3.3294719801858297,-0.31376576698332603,3.3686667091390534,hartmann_3
7,0.0,0.5311918671502197,0.916702491827664,2.5995914842998373,1.6407415411981159,True,-0.9588499431017214,qnei,0.39325510000344366,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5995914842998373,0.4553094578558903,20.43214133897087,0.4553094578558903,2.9188773341386955,2.5995914842998373,0.4553094578558903,hartmann_3
8,0.0,0.6075832465924783,0.9808344710464094,1.5207691721858225,0.5858476756274039,True,-0.9349214965584186,qnei,0.38359549996675923,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5995914842998373,1.534131769969905,21.966273108940776,0.4553094578558903,2.745784138617597,2.5995914842998373,0.4553094578558903,hartmann_3
9,0.0,0.481037577264717,0.8890115853136143,2.6961841061448975,1.4210374488356416,True,-1.2751466573092558,qnei,0.4288302999921143,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.6961841061448975,0.35871683601083015,22.324989944951607,0.35871683601083015,2.4805544383279563,2.5995914842998373,0.4553094578558903,hartmann_3
10,0.01309497194471412,0.6210666741543628,0.8870188587985488,2.789524218741156,1.6407415411981159,True,-1.14878267754304,qnei,0.5292197000235319,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.789524218741156,0.26537672341457164,22.59036666836618,0.26537672341457164,2.259036666836618,2.5995914842998373,0.4553094578558903,hartmann_3
11,0.31844599869958423,0.5958463786225732,0.9015906869959996,2.7376386196228593,1.6407415411981159,True,-1.0968970784247434,qnei,0.4695458000060171,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.789524218741156,0.31726232253286835,22.90762899089905,0.26537672341457164,2.082511726445368,2.5995914842998373,0.4553094578558903,hartmann_3
12,1.0,0.5750954970890559,0.8931918260784065,2.5374718659103186,1.6407415411981159,True,-0.8967303247122027,qnei,0.6610444000107236,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.789524218741156,0.517429076245409,23.42505806714446,0.26537672341457164,1.9520881722620382,2.5995914842998373,0.4553094578558903,hartmann_3
13,1.0,0.899212301352875,0.8442025972014292,0.1494197542269928,0.35606340608117043,True,0.20664365185417763,qnei,0.4785072999657132,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.789524218741156,2.9054811879287348,26.330539255073194,0.26537672341457164,2.025426096544092,2.5995914842998373,0.4553094578558903,hartmann_3
14,0.9482550477065047,1.0,0.0,-0.9873291268966349,-2.5979071304877426,True,-1.6105780035911077,qnei,0.38326749997213483,False,1.6407415411981159,11,47afe31c-e199-43be-ad41-feacc2c98a95,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.789524218741156,4.042230069052362,30.372769324125557,0.26537672341457164,2.1694835231518255,2.5995914842998373,0.4553094578558903,hartmann_3
