iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8647975870165865,0.855302514932059,0.8110233987843422,0.46569669826456844,-0.5532999026054006,True,-1.0189966008699691,logei,0.0,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.46569669826456844,2.5892042438911593,2.5892042438911593,2.5892042438911593,2.5892042438911593,0.46569669826456844,2.5892042438911593,hartmann_3
2,0.2614463614164766,0.0771994577184214,0.9464657804460633,-0.6589473652455509,-0.9344879931009991,True,-0.2755406278554482,logei,0.0,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.46569669826456844,3.7138483074012782,6.303052551292438,2.5892042438911593,3.151526275646219,0.46569669826456844,2.5892042438911593,hartmann_3
3,0.6137916910471019,0.00263075362629972,0.9104071780658378,-0.7937429931222473,-1.603668836328127,True,-0.8099258432058798,logei,0.0,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.46569669826456844,3.848643935277975,10.151696486570412,2.5892042438911593,3.383898828856804,0.46569669826456844,2.5892042438911593,hartmann_3
4,0.9848034752375554,0.2862966041661704,0.8136611230389795,0.9737588399610164,1.3053761246739404,True,0.33161728471292395,logei,0.0,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.9737588399610164,2.081142102194711,12.232838588765123,2.081142102194711,3.0582096471912807,0.9737588399610164,2.081142102194711,hartmann_3
5,0.08240794388130823,0.4382800473034214,0.8177037747448075,2.5094502825369123,1.621500735129171,True,-0.8879495474077412,logei,0.0,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,0.5454506596188153,12.778289248383938,0.5454506596188153,2.5556578496767877,2.5094502825369123,0.5454506596188153,hartmann_3
6,0.8073760079395251,0.4040509227519655,0.49364622847852346,-0.7184426122492742,-2.1725909838873774,True,-1.4541483716381032,logei,0.2386255000019446,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,3.7733435544050016,16.55163280278894,0.5454506596188153,2.75860546713149,2.5094502825369123,0.5454506596188153,hartmann_3
7,1.0,0.432716162390674,0.8765828740795079,2.1874745232932717,1.6407415411981159,True,-0.5467329820951559,logei,0.2455608999589458,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,0.8674264188624559,17.419059221651395,0.5454506596188153,2.488437031664485,2.1874745232932717,0.8674264188624559,hartmann_3
8,0.0,0.7842645090842121,0.6943351128005437,1.5312709541402318,-0.19179230431385008,True,-1.723063258454082,logei,0.19038330001058057,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,1.5236299880154958,18.94268920966689,0.5454506596188153,2.3678361512083614,2.1874745232932717,0.8674264188624559,hartmann_3
9,0.0,0.391748607488439,0.8770317149907401,2.0872123136031764,1.6407415411981159,True,-0.4464707724050605,logei,0.20835060003446415,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,0.9676886285525512,19.910377838219443,0.5454506596188153,2.2122642042466047,2.1874745232932717,0.8674264188624559,hartmann_3
10,1.0,0.4082021816381854,0.8441334244575482,2.0834240875967662,1.6407415411981159,True,-0.44268254639865035,logei,0.29947839997475967,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,0.9714768545589614,20.881854692778404,0.5454506596188153,2.0881854692778403,2.1874745232932717,0.8674264188624559,hartmann_3
11,0.0,0.40551761987524,0.8502534278466769,2.3004660514839865,1.6407415411981159,True,-0.6597245102858706,logei,0.266873000015039,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,0.7544348906717411,21.636289583450147,0.5454506596188153,1.966935416677286,2.1874745232932717,0.8674264188624559,hartmann_3
12,1.0,0.40574175488839886,0.8479438410365822,2.0626607005052726,1.6407415411981159,True,-0.42191915930715673,logei,0.28397859999677166,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,0.992240241650455,22.6285298251006,0.5454506596188153,1.8857108187583833,2.1874745232932717,0.8674264188624559,hartmann_3
13,0.0,1.0,0.0,-0.9870929751322833,0.5238655908149069,True,1.5109585659471902,logei,0.18480370001634583,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,4.041993917288011,26.67052374238861,0.5454506596188153,2.0515787494145084,2.1874745232932717,0.8674264188624559,hartmann_3
14,0.0,1.0,0.2549844321656762,-0.812846120754745,-1.33706590438346,True,-0.524219783628715,logei,0.22866329998942092,False,1.6407415411981159,13,00d8e46c-fb3e-4629-88a5-66e7defddd42,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.5094502825369123,3.867747062910473,30.538270805299085,0.5454506596188153,2.1813050575213633,2.1874745232932717,0.8674264188624559,hartmann_3
