iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.7027393055820549,0.7691177773024913,1.6407415411981159,True,0.8716237638956246,logei,0.0,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.2857831648532363,2.2857831648532363,2.2857831648532363,2.2857831648532363,0.7691177773024913,2.2857831648532363,hartmann_3
2,0.8601187866525944,0.6413174807881646,0.5483632088133139,-0.38123082593973734,-1.9579809098885308,True,-1.5767500839487933,logei,0.0,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.436131768095465,5.721914932948701,2.2857831648532363,2.8609574664743507,0.7691177773024913,2.2857831648532363,hartmann_3
3,0.7623134225311933,0.7163143826400404,0.467168753910852,-0.3963346846054067,-0.6246786849332667,True,-0.22834400032786,logei,0.0,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.451235626761134,9.173150559709836,2.2857831648532363,3.0577168532366117,0.7691177773024913,2.2857831648532363,hartmann_3
4,0.572458938182647,0.7463223600913117,0.0635639191391969,-0.9812998310135473,-1.0046377515921014,True,-0.023337920578554106,logei,0.0,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,4.036200773169275,13.20935133287911,2.2857831648532363,3.3023378332197777,0.7691177773024913,2.2857831648532363,hartmann_3
5,0.646876042708874,0.7360571428957442,0.39875884512794135,-0.44191000244341405,-0.6905518332409313,True,-0.24864183079751723,logei,0.0,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.4968109445991415,16.706162277478253,2.2857831648532363,3.3412324554956507,0.7691177773024913,2.2857831648532363,hartmann_3
6,0.8257607332674053,0.31243825099009215,0.7294981049006383,0.767265700664444,1.6407415411981159,True,0.8734758405336719,logei,0.6827122999820858,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.2876352414912837,18.993797518969536,2.2857831648532363,3.1656329198282562,0.7691177773024913,2.2857831648532363,hartmann_3
7,0.508975720278648,0.3388988699306067,0.8683337052737368,1.5655161855745585,0.8163922068704976,True,-0.7491239787040609,logei,0.40717070002574474,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.5655161855745585,1.489384756581169,20.483182275550707,1.489384756581169,2.9261688965072437,0.7691177773024913,2.2857831648532363,hartmann_3
8,1.0,0.33412369057713487,0.17226278108485552,-0.8363757197963833,-0.2176623693075368,True,0.6187133504888465,logei,0.21167530003003776,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.5655161855745585,3.891276661952111,24.37445893750282,1.489384756581169,3.0468073671878524,0.7691177773024913,2.2857831648532363,hartmann_3
9,1.0,0.34028614377926314,0.8704889017939412,1.4195110149586494,1.200317119010024,True,-0.21919389594862548,logei,0.2888114000088535,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.5655161855745585,1.6353899271970782,26.009848864699897,1.489384756581169,2.8899832071888776,0.7691177773024913,2.2857831648532363,hartmann_3
10,1.0,0.33222173861465926,0.6402467600240458,-0.023548825638192165,1.4864952034828705,True,1.5100440291210626,logei,0.26564759999746457,False,1.6407415411981159,14,67046753-960d-49ab-90b2-28b2061cbcf9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.5655161855745585,3.07844976779392,29.088298632493817,1.489384756581169,2.9088298632493816,0.7691177773024913,2.2857831648532363,hartmann_3
