iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.7027393055820549,0.7691177773024913,-0.4870714070534252,True,-1.2561891843559165,qnei,0.0,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.2857831648532363,2.2857831648532363,2.2857831648532363,2.2857831648532363,0.7691177773024913,2.2857831648532363,hartmann_3
2,0.8601187866525944,0.6413174807881646,0.5483632088133139,-0.38123082593973734,1.6407415411981159,True,2.0219723671378533,qnei,0.0,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.436131768095465,5.721914932948701,2.2857831648532363,2.8609574664743507,-0.38123082593973734,3.436131768095465,hartmann_3
3,0.7623134225311933,0.7163143826400404,0.467168753910852,-0.3963346846054067,-0.1791926522441549,True,0.21714203236125182,qnei,0.0,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.451235626761134,9.173150559709836,2.2857831648532363,3.0577168532366117,-0.38123082593973734,3.436131768095465,hartmann_3
4,0.572458938182647,0.7463223600913117,0.0635639191391969,-0.9812998310135473,-1.5188902471742183,True,-0.5375904161606709,qnei,0.0,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,4.036200773169275,13.20935133287911,2.2857831648532363,3.3023378332197777,-0.38123082593973734,3.436131768095465,hartmann_3
5,0.646876042708874,0.7360571428957442,0.39875884512794135,-0.44191000244341405,-0.6012190501632941,True,-0.15930904771988008,qnei,0.0,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.4968109445991415,16.706162277478253,2.2857831648532363,3.3412324554956507,-0.38123082593973734,3.436131768095465,hartmann_3
6,0.877258361896745,0.6016823943108855,0.6658597880515643,0.5382286123779517,0.5828493084341646,True,0.04462069605621288,qnei,0.41570180002599955,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.516672329777776,19.22283460725603,2.2857831648532363,3.203805767876005,-0.38123082593973734,3.436131768095465,hartmann_3
7,1.0,0.6374070737137774,0.3438762859310036,-0.9228963774121511,1.4617119790087538,True,2.384608356420905,qnei,0.38765869999770075,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.9777973195678786,23.20063192682391,2.2857831648532363,3.314375989546273,-0.38123082593973734,3.436131768095465,hartmann_3
8,0.38976066405945203,0.6418053158651295,0.41944275794457775,-0.09484012782617626,-1.858285684576076,True,-1.7634455567498997,qnei,0.39907230000244454,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.149741069981904,26.350372996805813,2.2857831648532363,3.2937966246007266,-0.38123082593973734,3.436131768095465,hartmann_3
9,0.9740010526305619,0.651585358694094,0.6580047282060419,0.24335984906282448,0.08550101918532105,True,-0.15785882987750344,qnei,0.32062740001128986,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.8115410930929032,29.161914089898715,2.2857831648532363,3.2402126766554127,-0.38123082593973734,3.436131768095465,hartmann_3
10,0.8735679224313817,0.6245628688707819,0.4342572160011197,-0.750488593265057,-0.25028561325747867,True,0.5002029800075783,qnei,0.32273640000494197,False,1.6407415411981159,14,6078771a-72cf-4eb0-ae13-900c65b4fc3e,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.8053895354207845,32.9673036253195,2.2857831648532363,3.2967303625319504,-0.38123082593973734,3.436131768095465,hartmann_3
