iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.28356010544731286,True,0.25354179408174365,logei,0.0,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,0.07088622514921394,True,0.7023427048342307,logei,0.0,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.6314564796850167,3.686357421840744,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.697870950689202,True,0.041037262520544515,logei,0.0,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.6314564796850167,3.686357421840744,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,1.029366966222025,True,1.1519832237850252,logei,0.0,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,-0.43534517161056313,True,-0.7025430545778253,logei,0.0,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,-0.12261625756300014,3.1775171997187277,hartmann_3
6,0.5226845733094467,0.1867133987014806,0.295146219579207,-0.07741144510316036,0.026125913332827072,True,0.10353735843598744,logei,0.31038459995761514,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.132312387258888,20.169702065057084,2.7877030591884653,3.3616170108428474,-0.12261625756300014,3.1775171997187277,hartmann_3
7,0.47026789301170274,0.22519610573107873,0.24027274961142547,-0.10259612631975941,-0.6249683327043142,True,-0.5223722063845547,logei,0.39269800001056865,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.157497068475487,23.32719913353257,2.7877030591884653,3.3324570190760814,-0.12261625756300014,3.1775171997187277,hartmann_3
8,0.48394334141104534,0.25017054662859983,0.2666543627698511,-0.14129716315910082,-0.40781212271941203,True,-0.26651495956031124,logei,0.3007713000406511,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.1961981053148283,26.523397238847398,2.7877030591884653,3.3154246548559247,-0.12261625756300014,3.1775171997187277,hartmann_3
9,0.7759604847342807,0.019328778209361963,0.4253235495207562,-0.7076459218302414,-0.22578081352137913,True,0.4818651083088623,logei,0.17084099998464808,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.762546863985969,30.285944102833366,2.7877030591884653,3.3651049003148183,-0.12261625756300014,3.1775171997187277,hartmann_3
10,0.11279803040656482,0.0,0.39955824655897443,-0.54042828693215,-0.8890101071126848,True,-0.34858182018053485,logei,0.19900059996871278,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.5953292290878776,33.88127333192124,2.7877030591884653,3.3881273331921244,-0.12261625756300014,3.1775171997187277,hartmann_3
11,0.6671112318481289,0.9052807187416505,0.3117122954991087,-0.7779721669747817,-0.5997057002482009,True,0.17826646672658075,logei,0.24426710000261664,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.8328731091305093,37.71414644105175,2.7877030591884653,3.428558767368341,-0.12261625756300014,3.1775171997187277,hartmann_3
12,0.7022564455588295,0.39998241190598327,0.35871207687347145,-0.6821746547577747,0.39950949063806074,True,1.0816841453958355,logei,0.2283698000246659,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7370755969135026,41.45122203796525,2.7877030591884653,3.454268503163771,-0.12261625756300014,3.1775171997187277,hartmann_3
13,0.8596396711779938,0.4204548746179753,0.37341726673822934,-0.805626823809161,-1.2259513310656172,True,-0.4203245072564562,logei,0.24204469996038824,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.8605277659648887,45.31174980393014,2.7877030591884653,3.485519215686934,-0.12261625756300014,3.1775171997187277,hartmann_3
14,0.6585052393652611,0.32669753404063595,0.354473494237403,-0.54569840750236,0.35131608595338526,True,0.8970144934557452,logei,0.2454338999814354,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.6005993496580877,48.91234915358823,2.7877030591884653,3.493739225256302,-0.12261625756300014,3.1775171997187277,hartmann_3
15,0.6147731162378572,0.35638643247046886,0.4092363533264581,-0.6426232074353635,-0.5766782022148961,True,0.06594500522046742,logei,0.23692639998625964,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.697524149591091,52.60987330317932,2.7877030591884653,3.5073248868786213,-0.12261625756300014,3.1775171997187277,hartmann_3
16,0.7014185035175705,0.26784274183042606,0.291385474876757,-0.3953284044018482,0.600286158090662,True,0.9956145624925101,logei,0.2921258000424132,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.4502293465575757,56.0601026497369,2.7877030591884653,3.503756415608556,-0.12261625756300014,3.1775171997187277,hartmann_3
17,0.6999619821986397,0.1927523909391071,0.21048642405943443,-0.3414604890625388,-0.7344424432647993,True,-0.39298195420226056,logei,0.27381289994809777,False,1.6407415411981159,8,54f31b4b-d1cf-4382-8986-3e415c78a32a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.396361431218266,59.456464080955165,2.7877030591884653,3.497439063585598,-0.12261625756300014,3.1775171997187277,hartmann_3
