iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.1309007683169234,True,-0.11813930943318882,qnei,0.0,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.6407415411981159,True,0.4653384614303824,qnei,0.0,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1383603547934498,True,-0.04970445208902974,qnei,0.0,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,0.0921135472395137,True,0.35443718228714705,qnei,0.0,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,0.1493135550665426,True,0.457891527669978,qnei,0.0,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.07907692455985206,0.23940264248122972,0.9572847256030336,0.08813733543744903,0.11863429555452715,True,0.030496960117078115,qnei,0.2506794999935664,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.9667636067182785,16.199661960747658,1.866836135273248,2.69994366012461,1.1754030797677335,1.879497862387994,hartmann_3
7,0.2646215410960455,0.2940494425182169,0.9128336738682069,0.8739943491736875,0.0422509868146681,True,-0.8317433623590194,qnei,0.29733110003871843,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.18090659298204,18.3805685537297,1.866836135273248,2.6257955076756714,1.1754030797677335,1.879497862387994,hartmann_3
8,0.20611952237289005,0.3209251736655606,0.8599375596440023,1.441535713831022,1.6407415411981159,True,0.1992058273670938,qnei,0.4344243999803439,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.441535713831022,1.6133652283247055,19.993933782054405,1.6133652283247055,2.4992417227568007,1.1754030797677335,1.879497862387994,hartmann_3
9,0.2777462924916114,0.09045694145924223,0.864611033521565,-0.44102114252269153,-0.026090792730518675,True,0.41493034979217286,qnei,0.6299199999775738,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.441535713831022,3.495922084678419,23.489855866732825,1.6133652283247055,2.609983985192536,1.1754030797677335,1.879497862387994,hartmann_3
10,0.3630800845800087,0.3046807228230391,0.8638577042951491,1.2500397020081888,0.9335063799902696,True,-0.31653332201791917,qnei,0.4952623999561183,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.441535713831022,1.8048612401475388,25.294717106880363,1.6133652283247055,2.5294717106880364,1.1754030797677335,1.879497862387994,hartmann_3
11,0.14643896850609822,0.2956768131092007,0.8682184792293455,1.1515741239155326,1.6165852174611808,True,0.4650110935456482,qnei,1.6755417000385933,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.441535713831022,1.903326818240195,27.198043925120558,1.6133652283247055,2.4725494477382326,1.1754030797677335,1.879497862387994,hartmann_3
12,0.18050950191422127,0.35795904201587664,0.8715633218678003,1.7847252322852023,1.6407415411981159,True,-0.14398369108708642,qnei,0.8917733999551274,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7847252322852023,1.2701757098705253,28.468219634991083,1.2701757098705253,2.372351636249257,1.1754030797677335,1.879497862387994,hartmann_3
13,0.06023334704580974,0.6805938403453673,0.8147904134879674,2.424735882639334,1.6407415411981159,True,-0.7839943414412183,qnei,0.6820071000256576,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.424735882639334,0.6301650595163935,29.098384694507477,0.6301650595163935,2.238337284192883,1.1754030797677335,1.879497862387994,hartmann_3
14,0.0301695103238168,0.638026978136767,0.7965670345355407,2.557321900366011,1.6407415411981159,True,-0.9165803591678952,qnei,0.6401758000138216,False,1.6407415411981159,7,0c2e7ae9-899e-42cc-ab46-f2ef453b2bc9,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.557321900366011,0.49757904178971657,29.595963736297193,0.49757904178971657,2.113997409735514,1.1754030797677335,1.879497862387994,hartmann_3
