iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,1.0653594558855883,True,0.5515653926278676,logei,0.0,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.035675214960813606,True,0.2780905520225124,logei,0.0,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.741442739465182,True,-0.2687416120273589,logei,0.0,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-1.124711556882648,True,-0.5080433528282917,logei,0.0,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.6380138243004236,True,-0.03135278475485315,logei,0.0,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.1300944684858852,0.6049241566218098,0.5012912864706326,0.5638703720790997,0.05696713793631891,True,-0.5069032341427808,logei,0.39210599998477846,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5638703720790997,2.491030570076628,19.26153735561862,2.491030570076628,3.210256225936437,0.5137940632577207,2.541106878898007,hartmann_3
7,0.1262686737834685,0.4418487394223054,0.6558691345344221,0.7657591528703221,0.6424933257132972,True,-0.12326582715702494,logei,0.34599529998376966,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7657591528703221,2.2891417892854053,21.550679144904027,2.2891417892854053,3.078668449272004,0.5137940632577207,2.541106878898007,hartmann_3
8,0.16475369159493178,0.5001391673109407,0.6031768352131578,0.5264064828387099,1.385978878615797,True,0.859572395777087,logei,0.3934573999722488,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.7657591528703221,2.5284944593170176,24.079173604221044,2.2891417892854053,3.0098967005276305,0.5264064828387099,2.5284944593170176,hartmann_3
9,0.1864039080112828,0.5092555461812812,0.8363982449869034,2.9549227515481014,1.6407415411981159,True,-1.3141812103499855,logei,0.32199630001559854,False,1.6407415411981159,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.9549227515481014,0.09997819060762625,24.17915179482867,0.09997819060762625,2.68657242164763,2.9549227515481014,0.09997819060762625,hartmann_3
10,0.23795574902029287,0.5005994700913672,0.7875710931619794,2.5938247672023476,3.200289848553666,True,0.6064650813513186,logei,0.246655999973882,False,3.4549227515481014,11,fc1f9fdc-3652-490a-af29-38b2547c00a3,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.9549227515481014,0.46107617495338005,24.64022796978205,0.09997819060762625,2.464022796978205,2.5938247672023476,0.46107617495338005,hartmann_3
