iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.4397025190133023,True,-0.04547434402861317,qnei,0.0,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.4076408779043255,True,-0.3302269244082183,qnei,0.0,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.6591092517970077,True,0.32799328438193764,qnei,0.0,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-1.012727425253534,True,-0.10394171329018032,qnei,0.0,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.4581947804463654,True,0.17715116211288756,qnei,0.0,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.4267724133107228,0.9789019601823159,0.9758358773059166,0.9675974468728302,True,-0.008238430433086363,qnei,0.4038795999949798,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.079065064849811,17.624774778109416,1.3170331398431838,2.9374624630182358,1.7378678023125438,1.3170331398431838,hartmann_3
7,1.0,1.0,0.896912274107012,-0.4611673927323164,-0.570426789189523,True,-0.10925939645720667,qnei,0.2979553999612108,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.516068334888044,21.14084311299746,1.3170331398431838,3.0201204447139225,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.9038725152455005,0.6163508968908549,0.9798947842051089,1.342890388923723,1.497637583955595,True,0.15474719503187218,qnei,0.23599959997227415,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.7120105532320047,22.852853666229464,1.3170331398431838,2.856606708278683,1.342890388923723,1.7120105532320047,hartmann_3
9,0.4819546638941799,0.6131242857206559,0.8485725257903364,2.841374560411035,1.6407415411981159,True,-1.200633019212919,qnei,0.29114649997791275,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.841374560411035,0.21352638174469263,23.066380047974157,0.21352638174469263,2.562931116441573,2.841374560411035,0.21352638174469263,hartmann_3
10,1.0,0.627605606341766,0.8035527315451246,2.183158652970227,1.6407415411981159,True,-0.542417111772111,qnei,0.3202966999961063,False,1.6407415411981159,9,c7b438af-f235-45de-9276-a6f567f67922,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.841374560411035,0.8717422891855007,23.93812233715966,0.21352638174469263,2.3938122337159657,2.841374560411035,0.21352638174469263,hartmann_3
