iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8309833188891115,0.3609466668342566,0.7027393055820549,0.7691177773024913,0.8487730446794616,True,0.07965526737697026,logei,0.0,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7691177773024913,2.2857831648532363,2.2857831648532363,2.2857831648532363,2.2857831648532363,0.7691177773024913,2.2857831648532363,hartmann_3
2,0.8601187866525944,0.6413174807881646,0.5483632088133139,-0.38123082593973734,-0.6357872669911708,True,-0.2545564410514335,logei,0.0,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.436131768095465,5.721914932948701,2.2857831648532363,2.8609574664743507,0.7691177773024913,2.2857831648532363,hartmann_3
3,0.7623134225311933,0.7163143826400404,0.467168753910852,-0.3963346846054067,-0.7344989010709848,True,-0.3381642164655781,logei,0.0,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.451235626761134,9.173150559709836,2.2857831648532363,3.0577168532366117,0.7691177773024913,2.2857831648532363,hartmann_3
4,0.572458938182647,0.7463223600913117,0.0635639191391969,-0.9812998310135473,-1.0578763592118265,True,-0.0765765281982792,logei,0.0,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7691177773024913,4.036200773169275,13.20935133287911,2.2857831648532363,3.3023378332197777,0.7691177773024913,2.2857831648532363,hartmann_3
5,0.646876042708874,0.7360571428957442,0.39875884512794135,-0.44191000244341405,-0.3855106287212571,True,0.056399373722156976,logei,0.0,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.7691177773024913,3.4968109445991415,16.706162277478253,2.2857831648532363,3.3412324554956507,0.7691177773024913,2.2857831648532363,hartmann_3
6,0.9730305390675533,0.31362931938773714,0.7789352901371154,1.0924996531536257,1.2097159311558616,True,0.11721627800223589,logei,0.2920053999987431,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.0924996531536257,1.9624012890021019,18.668563566480355,1.9624012890021019,3.1114272610800593,1.0924996531536257,1.9624012890021019,hartmann_3
7,0.6775890379372024,0.05768175843247435,0.8118318369334818,-0.5474999998687486,-0.18676227709899706,True,0.3607377227697516,logei,0.25957689998904243,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.0924996531536257,3.6024009420244765,22.270964508504832,1.9624012890021019,3.1815663583578333,1.0924996531536257,1.9624012890021019,hartmann_3
8,0.9964301151281243,0.42619260729206004,0.8512436378970145,2.2183215964907603,1.6407415411981159,True,-0.5775800552926444,logei,0.25098569999681786,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.2183215964907603,0.8365793456649673,23.107543854169798,0.8365793456649673,2.8884429817712247,2.2183215964907603,0.8365793456649673,hartmann_3
9,1.0,0.5634350134775158,0.870606340435708,2.6637280029829897,1.6407415411981159,True,-1.0229864617848738,logei,0.25602440000511706,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.6637280029829897,0.3911729391727379,23.498716793342535,0.3911729391727379,2.610968532593615,2.2183215964907603,0.8365793456649673,hartmann_3
10,0.6271574212165766,0.5302505190883713,0.8758586218698181,2.843460607557437,1.6407415411981159,True,-1.2027190663593212,logei,0.19077510002534837,False,1.6407415411981159,14,5a62409f-e354-430a-a91d-eacd3e67288d,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.843460607557437,0.21144033459829048,23.710157127940825,0.21144033459829048,2.3710157127940823,2.2183215964907603,0.8365793456649673,hartmann_3
